,capacity
0,1.0636606
1,1.0647362
2,1.0656182
3,1.0662173
4,1.0665767
5,1.0669744
6,1.067187
7,1.0675483
8,1.0677196
9,1.0679353
10,1.0680144
11,1.0679934
12,1.0681455
13,1.0681577
14,1.0683548
15,1.0684052
16,1.0683966
17,1.0684268
18,1.0684555
19,1.0683903
20,1.0685091
21,1.0685432
22,1.0685199
23,1.0684477
24,1.0685261
25,1.0684638
26,1.068436
27,1.0683317
28,1.068195
29,1.0684925
30,1.0686032
31,1.0685759
32,1.0685992
33,1.0687144
34,1.0685532
35,1.0686525
36,1.0686617
37,1.0685281
38,1.0684588
39,1.0685894
40,1.0685861
41,1.0685564
42,1.0684845
43,1.068445
44,1.0684531
45,1.068534
46,1.068581
47,1.0686094
48,1.0686371
49,1.0685687
50,1.0686038
51,1.0685227
52,1.0685833
53,1.0685636
54,1.0685092
55,1.0684525
56,1.0684069
57,1.0684903
58,1.0684768
59,1.0684302
60,1.0683568
61,1.0683459
62,1.0683408
63,1.0683722
64,1.0682427
65,1.0681705
66,1.0680616
67,1.0680449
68,1.0680326
69,1.0678819
70,1.0677588
71,1.0679014
72,1.0677652
73,1.0676337
74,1.0679919
75,1.0677494
76,1.0676951
77,1.0678256
78,1.0676397
79,1.0677133
80,1.0677104
81,1.0676539
82,1.0676322
83,1.0676154
84,1.0676601
85,1.0677274
86,1.0677521
87,1.0676652
88,1.0676517
89,1.0674778
90,1.0673678
91,1.0673813
92,1.067345
93,1.0672818
94,1.0673332
95,1.0671659
96,1.0672036
97,1.0671537
98,1.0671253
99,1.067026
100,1.0670043
101,1.0669307
102,1.0669866
103,1.0668972
104,1.066848
105,1.0668057
106,1.0668195
107,1.0669346
108,1.0668681
109,1.0668604
110,1.0668049
111,1.0668292
112,1.0668863
113,1.0668457
114,1.0667584
115,1.0667282
116,1.0667652
117,1.0666987
118,1.0667973
119,1.0666791
120,1.0664834
121,1.0664562
122,1.0663835
123,1.0663736
124,1.066331
125,1.0663496
126,1.0662694
127,1.0661875
128,1.0661418
129,1.0662023
130,1.0661134
131,1.0659733
132,1.0659556
133,1.0658414
134,1.0658687
135,1.0659615
136,1.0658052
137,1.0657699
138,1.0657609
139,1.0657946
140,1.06577
141,1.0657613
142,1.0657189
143,1.0656825
144,1.0655898
145,1.0654843
146,1.0655899
147,1.0655913
148,1.0654999
149,1.0653578
150,1.0652314
151,1.0652063
152,1.0652277
153,1.0652188
154,1.0651072
155,1.0651459
156,1.0651284
157,1.0649781
158,1.0649271
159,1.064885
160,1.0647224
161,1.0647042
162,1.0646394
163,1.064599
164,1.0646061
165,1.0645343
166,1.0645773
167,1.0646044
168,1.0646019
169,1.064649
170,1.0645764
171,1.0645903
172,1.0645375
173,1.0644544
174,1.06443
175,1.0643121
176,1.0643559
177,1.0643637
178,1.0643976
179,1.0643235
180,1.0642642
181,1.0641603
182,1.0641485
183,1.0641233
184,1.0640481
185,1.0640535
186,1.0640329
187,1.0639997
188,1.063839
189,1.0638701
190,1.0637634
191,1.0636783
192,1.0635819
193,1.0636058
194,1.0635037
195,1.0633082
196,1.0632987
197,1.0633475
198,1.0633907
199,1.0634203
200,1.0632585
201,1.0633175
202,1.0632753
203,1.0632221
204,1.0631337
205,1.0632234
206,1.0632557
207,1.0632565
208,1.0631785
209,1.0630946
210,1.0630276
211,1.063055
212,1.062975
213,1.0629194
214,1.0628535
215,1.0628833
216,1.0628119
217,1.0628409
218,1.0627742
219,1.062745
220,1.0627251
221,1.0626576
222,1.0625979
223,1.062628
224,1.0625349
225,1.0624323
226,1.0623564
227,1.0623391
228,1.0623243
229,1.0622768
230,1.0622344
231,1.0621487
232,1.0620555
233,1.0620366
234,1.0619946
235,1.0620452
236,1.0619
237,1.0619273
238,1.0618223
239,1.0617491
240,1.0615914
241,1.0616021
242,1.0615854
243,1.0614952
244,1.0615152
245,1.0614624
246,1.0614959
247,1.0614389
248,1.0613912
249,1.0613418
250,1.0613137
251,1.061211
252,1.0612046
253,1.0612041
254,1.0611041
255,1.060973
256,1.0609528
257,1.0608748
258,1.0608488
259,1.0607873
260,1.0607071
261,1.0607134
262,1.0606391
263,1.0605572
264,1.06056
265,1.0605549
266,1.0605346
267,1.0604317
268,1.0602632
269,1.0601454
270,1.060077
271,1.0601102
272,1.0600666
273,1.0600644
274,1.0600672
275,1.0600116
276,1.0599191
277,1.059836
278,1.0597712
279,1.0596358
280,1.0596246
281,1.0594978
282,1.058305
283,1.0594399
284,1.0593343
285,1.0593886
286,1.0593269
287,1.0592197
288,1.0591871
289,1.0591003
290,1.0590605
291,1.0589877
292,1.058966
293,1.0589157
294,1.0588342
295,1.0587883
296,1.0587984
297,1.0587409
298,1.058682
299,1.058609
300,1.058562
301,1.0584346
302,1.0584484
