,capacity
0,1.0674757
1,1.0687393
2,1.0696324
3,1.0701834
4,1.0705589
5,1.0708957
6,1.0711703
7,1.071403
8,1.0716274
9,1.0717069
10,1.0717487
11,1.0717747
12,1.0719258
13,1.071972
14,1.0720539
15,1.0720847
16,1.0720809
17,1.0720531
18,1.0720305
19,1.0721468
20,1.07215
21,1.0722162
22,1.0722288
23,1.0721735
24,1.0721531
25,1.0721382
26,1.072108
27,1.0721593
28,1.0722349
29,1.072304
30,1.0722852
31,1.0723054
32,1.0723398
33,1.0723035
34,1.0722939
35,1.0721154
36,1.0722675
37,1.0721091
38,1.0720948
39,1.0721264
40,1.0720592
41,1.0721388
42,1.0720366
43,1.0720024
44,1.0720125
45,1.0720608
46,1.0721166
47,1.07217
48,1.0720488
49,1.0721097
50,1.0720063
51,1.0720019
52,1.0721172
53,1.0720378
54,1.0719476
55,1.0718762
56,1.0719727
57,1.071978
58,1.0719812
59,1.0719142
60,1.0719361
61,1.0719345
62,1.0719237
63,1.071889
64,1.0717946
65,1.0717963
66,1.0717765
67,1.071795
68,1.071658
69,1.0717146
70,1.0716286
71,1.0716289
72,1.0715858
73,1.071532
74,1.0716364
75,1.0714923
76,1.0714531
77,1.0713865
78,1.0713916
79,1.0714699
80,1.0714861
81,1.0713681
82,1.0714134
83,1.0713025
84,1.0714087
85,1.0714371
86,1.0714784
87,1.0714173
88,1.0713633
89,1.0712827
90,1.0712905
91,1.0711967
92,1.0712144
93,1.0711316
94,1.0710757
95,1.0710505
96,1.0710295
97,1.0709885
98,1.0710341
99,1.0710108
100,1.0709716
101,1.0709065
102,1.0708835
103,1.0708085
104,1.0707816
105,1.0707837
106,1.0707595
107,1.0707628
108,1.0707374
109,1.0706917
110,1.0707352
111,1.0707169
112,1.0707377
113,1.0707484
114,1.0707318
115,1.0707899
116,1.0707381
117,1.0707053
118,1.0707239
119,1.0707029
120,1.0706588
121,1.0705979
122,1.0705684
123,1.0705822
124,1.0704838
125,1.0704515
126,1.070444
127,1.0703325
128,1.0702757
129,1.0701822
130,1.0701559
131,1.0701319
132,1.0700657
133,1.0700368
134,1.0698876
135,1.0699465
136,1.0698912
137,1.0698078
138,1.0697652
