,capacity
0,1.0676208
1,1.0712759
2,1.0723143
3,1.0728365
4,1.0736918
5,1.0738034
6,1.0738822
7,1.073987
8,1.0740118
9,1.0739849
10,1.0741354
11,1.0741063
12,1.074206
13,1.0742352
14,1.0742466
15,1.074167
16,1.0741229
17,1.0740523
18,1.0740305
19,1.073884
20,1.0738285
21,1.0737761
22,1.0735368
23,1.0733407
24,1.07342
25,1.0732006
26,1.0732329
27,1.073171
28,1.0730276
29,1.0728163
30,1.0726167
31,1.0725442
32,1.0723417
33,1.0721843
34,1.0720487
35,1.0719117
36,1.0718629
37,1.0718215
38,1.0719248
39,1.0716814
40,1.0715981
41,1.0715106
42,1.0712177
43,1.0710686
44,1.0710564
45,1.0708098
46,1.0707521
47,1.0705287
48,1.0702327
49,1.0701246
50,1.0699935
51,1.0698103
52,1.0697216
53,1.0694733
54,1.0693502
55,1.0692101
56,1.0676471
57,1.0687823
58,1.0685413
59,1.0683011
60,1.068276
61,1.0681764
62,1.0678682
63,1.0676711
64,1.0675294
65,1.0673089
66,1.0671742
67,1.0670427
68,1.0667371
69,1.0665232
70,1.0663614
71,1.066064
72,1.0658406
73,1.0657086
74,1.0655351
75,1.0652862
76,1.0651172
77,1.064786
78,1.0645587
79,1.0643102
80,1.0641776
81,1.0640146
82,1.0636653
83,1.0634329
84,1.0632892
85,1.0630959
86,1.0628847
87,1.0629258
88,1.0625551
89,1.0623972
90,1.0622311
91,1.0618887
92,1.0616553
93,1.0615889
94,1.0612276
95,1.0610256
96,1.0607482
97,1.0604581
98,1.0602171
99,1.0600308
100,1.0597854
101,1.0596629
102,1.0592608
103,1.0590332
104,1.0587767
105,1.0584227
106,1.0582422
107,1.0580674
108,1.0577447
109,1.0564164
110,1.0574793
111,1.0571312
112,1.0568569
113,1.0568275
114,1.0563972
115,1.0561147
116,1.0558864
117,1.0554217
118,1.0551786
119,1.0550334
120,1.0546331
121,1.0543411
122,1.0542233
123,1.0538871
124,1.0536424
125,1.0534055
126,1.0530783
127,1.0527815
128,1.0524226
129,1.0521501
130,1.051905
131,1.0516642
132,1.0514382
133,1.0511186
134,1.0507351
135,1.0506294
136,1.0502754
137,1.050005
138,1.0496614
139,1.0496626
140,1.0493094
141,1.0490432
142,1.0488659
143,1.0484725
144,1.0482148
145,1.0480022
146,1.0470108
147,1.0473292
148,1.0471739
149,1.0468165
150,1.0464898
151,1.0462581
152,1.0458568
153,1.0455405
154,1.0453138
155,1.044956
156,1.0446649
157,1.0443964
158,1.0440307
159,1.0438757
160,1.0435956
161,1.0432371
162,1.0429888
163,1.0426702
164,1.0423827
165,1.0420628
166,1.04172
167,1.0413694
168,1.0410534
169,1.0407767
170,1.0405036
171,1.0403136
172,1.0399684
173,1.0397608
