,capacity
0,1.0608749
1,1.0617746
2,1.0624784
3,1.0630711
4,1.0632553
5,1.0636628
6,1.0638769
7,1.0639834
8,1.0641594
9,1.0643069
10,1.0642841
11,1.0644095
12,1.0643651
13,1.0644456
14,1.0645781
15,1.0647088
16,1.0647665
17,1.0648082
18,1.0634618
19,1.0647759
20,1.0648688
21,1.0648835
22,1.0649921
23,1.06481
24,1.0647819
25,1.0648519
26,1.0648059
27,1.0648488
28,1.0648974
29,1.0648808
30,1.0647142
31,1.0648876
32,1.0649424
33,1.0648934
34,1.0648178
35,1.0649281
36,1.0637193
37,1.064988
38,1.0649545
39,1.0649499
40,1.0648996
41,1.0648764
42,1.0648347
43,1.0648953
44,1.0650008
45,1.0649983
46,1.0648937
47,1.0649238
48,1.0646554
49,1.0649273
50,1.0648276
51,1.0649716
52,1.0649356
53,1.0649266
54,1.06488
55,1.064896
56,1.0636146
57,1.0646927
58,1.0647954
59,1.0647553
60,1.0648208
61,1.0647546
62,1.0647739
63,1.0646684
64,1.0646757
65,1.0646313
66,1.0644046
67,1.0643446
68,1.0631335
69,1.0643581
70,1.06437
71,1.0643342
72,1.0643635
73,1.0644875
74,1.0642827
75,1.0642272
76,1.0640022
77,1.0640528
78,1.0642042
79,1.0641586
80,1.0641588
81,1.064165
82,1.0641843
83,1.0641795
84,1.0642558
85,1.0641924
86,1.0640389
87,1.0641135
88,1.0640713
89,1.0640678
90,1.0640931
91,1.0640529
92,1.0639633
93,1.0638726
94,1.0637963
95,1.0637579
96,1.0637569
97,1.0638149
98,1.0637165
99,1.0623909
100,1.0636271
101,1.0636312
102,1.0635526
103,1.0623376
104,1.0635827
105,1.0635022
106,1.0635865
107,1.0635916
108,1.0623468
109,1.063454
110,1.0634372
111,1.0634784
112,1.0634329
113,1.0634422
114,1.0633458
115,1.0634587
116,1.0635082
117,1.0634915
118,1.0634872
119,1.0634103
120,1.0633864
121,1.063254
122,1.0631568
123,1.0629544
124,1.0631059
125,1.0631129
126,1.0629313
127,1.0628942
128,1.0628482
129,1.0628601
130,1.062766
131,1.0628034
132,1.062784
133,1.0626826
134,1.0625772
135,1.0626086
136,1.0624989
137,1.0625196
138,1.062654
139,1.0626707
140,1.0626578
141,1.0626229
142,1.0626762
143,1.0625216
144,1.0625427
145,1.0626038
146,1.06253
147,1.0625057
148,1.0624326
149,1.0623461
150,1.0622931
151,1.0623465
152,1.062219
153,1.0619812
154,1.0621016
155,1.0619973
156,1.0618807
157,1.0619251
158,1.0619797
159,1.0618311
160,1.0606277
161,1.0617217
162,1.0616808
163,1.0617489
164,1.0617347
165,1.0617182
166,1.0617762
167,1.0617077
168,1.0614978
169,1.0616461
170,1.0616692
171,1.0616785
172,1.0604037
173,1.0613502
174,1.0616772
175,1.0616053
176,1.0616139
177,1.0603682
178,1.0615214
179,1.0614041
180,1.0614443
181,1.061357
182,1.0613261
183,1.0613123
184,1.0612357
185,1.0609206
186,1.0610553
187,1.0609759
188,1.0609394
189,1.0608981
190,1.0596042
191,1.060806
192,1.0607306
193,1.0606129
194,1.0606226
195,1.0605725
196,1.060611
197,1.0607737
198,1.0607138
199,1.06078
200,1.0607122
201,1.060725
202,1.0606717
203,1.0594114
204,1.0606622
205,1.0606433
206,1.0605874
207,1.0605681
208,1.0605379
209,1.0604039
210,1.0603313
211,1.0604138
212,1.0603662
213,1.0603163
214,1.0603305
215,1.0603055
216,1.0603206
217,1.0602098
218,1.0601147
219,1.0601388
220,1.0602659
