,capacity
0,1.0620248
1,1.0626124
2,1.0629802
3,1.0630591
4,1.0630716
5,1.0630208
6,1.0629483
7,1.0628687
8,1.0625648
9,1.0624539
10,1.0623018
11,1.0618695
12,1.0616318
13,1.0615309
14,1.0612603
15,1.0609072
16,1.0607761
17,1.0604508
18,1.0602862
19,1.0599411
20,1.0598503
21,1.0595942
22,1.0592424
23,1.0589865
24,1.0587656
25,1.0585668
26,1.0582657
27,1.0583693
28,1.0582081
29,1.0581876
30,1.0579997
31,1.0578076
32,1.0574983
33,1.0573143
34,1.0570542
35,1.0568646
36,1.0565403
37,1.0562652
38,1.056168
39,1.0559384
40,1.0558032
41,1.0557672
42,1.0554632
43,1.0550849
44,1.0547764
45,1.0545297
46,1.0543556
47,1.0542214
48,1.0539025
49,1.0537841
50,1.0538685
51,1.0536891
52,1.0534407
53,1.0530304
54,1.0526658
55,1.0525261
56,1.0525137
57,1.0524204
58,1.0522065
59,1.0520055
60,1.0518051
61,1.0516526
62,1.0513049
63,1.0511122
64,1.0509762
65,1.0509588
66,1.0505836
67,1.050422
68,1.0501648
69,1.0499737
70,1.0497566
71,1.0494341
72,1.0492488
73,1.0492047
74,1.0488254
75,1.0484586
76,1.0484252
77,1.0481374
78,1.0479255
79,1.0477858
80,1.0475196
81,1.0473623
82,1.0472881
83,1.0470761
84,1.0469767
85,1.0467993
86,1.0465215
87,1.0463639
88,1.0461752
89,1.0460863
90,1.04583
91,1.0457288
92,1.0453346
93,1.0452496
94,1.044857
95,1.0446329
96,1.0443782
97,1.0441024
98,1.0439155
99,1.04378
100,1.0435516
101,1.043364
102,1.0431731
103,1.0430702
104,1.0427227
105,1.042601
106,1.0423266
107,1.0420371
108,1.0418459
109,1.0416248
110,1.0413206
111,1.0411824
112,1.040987
113,1.0407267
114,1.0407473
115,1.0404315
116,1.0402199
117,1.0401019
118,1.0399466
119,1.0397823
120,1.0396794
121,1.0396426
122,1.0394095
123,1.0390569
124,1.038896
125,1.0384874
126,1.0383668
127,1.0382986
128,1.0378491
129,1.0377866
130,1.0375196
131,1.0372614
132,1.0370514
133,1.0368813
134,1.0366095
135,1.0363399
136,1.036209
137,1.0358342
138,1.0358559
139,1.0354168
140,1.0350422
141,1.0349962
142,1.0347289
143,1.03431
144,1.0342907
145,1.0339292
146,1.0338899
147,1.0335754
148,1.0334083
149,1.0330706
150,1.0331399
151,1.0330302
152,1.0330384
153,1.0328032
154,1.0326387
155,1.0325247
156,1.0322105
157,1.032095
158,1.0318881
159,1.0317614
160,1.0314426
161,1.0312126
162,1.0309927
163,1.03083
