,capacity
0,0.0
1,1.0817773
2,1.083198
3,1.0838681
4,1.084457
5,1.0847878
6,1.0851032
7,1.0852605
8,1.0854084
9,1.0856049
10,1.0857193
11,1.0857533
12,1.0858474
13,1.0857912
14,1.0858122
15,1.0858546
16,1.0859635
17,1.0859524
18,1.0859934
19,1.0860233
20,1.0861219
21,1.0861069
22,1.0861012
23,1.0860922
24,1.0860953
25,1.0861388
26,1.0861409
27,1.0861981
28,1.0862602
29,1.086282
30,1.0862368
31,1.0862615
32,1.0862687
33,1.0862888
34,1.0862973
35,1.0862904
36,1.0863334
37,1.0863073
38,1.0863063
39,1.0862906
40,1.0862919
41,1.0861988
42,1.0861998
43,1.0861094
44,1.0860891
45,1.0861733
46,1.0861239
47,1.0860896
48,1.0860975
49,1.0860772
50,1.0859538
51,1.0861306
52,1.0863007
53,1.0864422
54,1.0864667
55,1.0864149
56,1.0859659
57,1.085936
58,1.0859696
59,1.0859447
60,1.0859482
61,1.0859286
62,1.0858958
63,1.0859203
64,1.0858445
65,1.0858009
66,1.0857641
67,1.0857369
68,1.0857098
69,1.0856743
70,1.0856754
71,1.0856575
72,1.0855914
73,1.0855557
74,1.0854642
75,1.0854791
76,1.085461
77,1.0854524
78,1.085444
79,1.0853689
80,1.0853428
81,1.0852629
82,1.0852772
83,1.0852791
84,1.0852667
85,1.0852197
86,1.0851582
87,1.0851471
88,1.08509
89,1.0850699
90,1.0850188
91,1.0850199
92,1.0849516
93,1.084941
94,1.0849363
95,1.08497
96,1.0849007
97,1.0848557
98,1.0848274
99,1.0847629
100,1.084751
101,1.0847366
102,1.084702
103,1.0846403
104,1.0845972
105,1.0845824
106,1.0844842
107,1.0844696
108,1.0843505
109,1.0842617
110,1.0842599
111,1.0842797
112,1.0842485
113,1.0842088
114,1.0841793
115,1.0841475
116,1.0840403
117,1.0839809
118,1.0839409
119,1.0839083
120,1.0839283
121,1.0838881
122,1.0838567
123,1.083854
124,1.0837756
125,1.0837089
126,1.0835936
127,1.0835683
128,1.0834955
129,1.0834607
130,1.0834522
131,1.083369
132,1.0833324
133,1.0832708
134,1.0832261
135,1.0831544
136,1.0830426
137,1.0830035
138,1.0829475
139,1.0829287
140,1.0829154
141,1.0829139
142,1.0829167
143,1.0828635
144,1.0827663
145,1.0826647
146,1.0826087
147,1.0826006
148,1.0825752
149,1.0825119
150,1.0824437
151,1.0824114
152,1.0823987
153,1.082379
154,1.0823307
155,1.0822688
156,1.0822042
157,1.0821568
158,1.0820854
159,1.0820391
160,1.0819788
161,1.0818619
162,1.081816
163,1.0817716
164,1.0817333
165,1.0817006
166,1.0818312
167,1.0818878
168,1.0818653
169,1.0817133
170,1.0815425
171,1.0814596
172,1.0813504
173,1.0813894
174,1.0814945
175,1.0815743
176,1.0815488
177,1.0814953
178,1.0814586
179,1.0813338
180,1.0812457
181,1.0809703
182,1.0808811
183,1.0807987
184,1.0807102
185,1.0806539
186,1.0805581
187,1.0804904
188,1.080384
189,1.0803018
190,1.0802317
191,1.0801629
192,1.0801587
193,1.0801519
194,1.0802212
195,1.0803167
196,1.0803083
197,1.0801644
198,1.0799742
199,1.0797983
200,1.0796851
201,1.0797648
202,1.0799584
203,1.0800612
204,1.0800914
205,1.0800906
206,1.0800394
207,1.0799494
208,1.0798372
209,1.0795481
210,1.0792305
211,1.0791447
212,1.0790455
213,1.0789219
214,1.0788585
215,1.0787429
216,1.0786576
217,1.0785941
218,1.0785244
219,1.0784671
220,1.0784795
221,1.0784901
222,1.0785114
223,1.078618
224,1.0785931
225,1.0783975
226,1.078172
227,1.0780069
228,1.0779171
229,1.0778643
230,1.0779291
231,1.0780224
232,1.0780312
233,1.0780016
234,1.0779295
235,1.0778483
236,1.0777414
237,1.077531
238,1.0772917
239,1.0772207
240,1.0771601
241,1.0770643
242,1.076926
243,1.0768349
244,1.0767425
245,1.0766269
246,1.0765812
247,1.0765184
248,1.07648
249,1.0764503
250,1.0764476
251,1.0765107
252,1.0765206
253,1.0763625
254,1.0761483
255,1.0759931
256,1.075899
257,1.0757817
258,1.0758649
259,1.0759571
260,1.0759635
261,1.075929
262,1.0758637
263,1.0758001
264,1.0757016
265,1.0755513
266,1.0752295
267,1.0751406
268,1.075026
269,1.0749699
270,1.0748419
271,1.0747552
272,1.0746453
273,1.0745349
274,1.0744469
275,1.0743372
276,1.0742197
277,1.0741231
278,1.074071
279,1.0741085
280,1.0740937
281,1.0739251
282,1.0737571
283,1.0737575
284,1.073652
285,1.0734905
286,1.0734544
287,1.0735028
288,1.0735244
289,1.0735604
290,1.0735133
291,1.0734687
292,1.0733824
293,1.0732899
294,1.0729411
295,1.0726407
296,1.0725626
297,1.0724429
298,1.0723196
299,1.072265
300,1.0721166
301,1.0719926
302,1.0718791
303,1.0717324
304,1.0716102
305,1.0715067
306,1.0713847
307,1.0713211
308,1.0712184
309,1.0710969
310,1.0711137
311,1.0709307
312,1.0708894
313,1.0706592
314,1.0705822
315,1.0704826
316,1.0704978
317,1.0704443
318,1.0703796
319,1.0702792
320,1.0701689
321,1.0700777
322,1.0697989
323,1.0696616
324,1.0695384
325,1.0694199
326,1.0693121
327,1.0691664
328,1.0690221
329,1.0689415
330,1.0687773
331,1.0686601
332,1.0685189
333,1.0683625
334,1.0684397
335,1.0686193
336,1.0688602
337,1.0688819
338,1.068772
339,1.0685322
340,1.067977
341,1.0683211
342,1.0682311
343,1.0685184
344,1.0684608
345,1.068385
346,1.0685606
347,1.0683893
348,1.0680932
349,1.0681336
350,1.06787
351,1.0676111
352,1.067081
353,1.0670254
354,1.0667986
355,1.0664773
356,1.0662715
357,1.0662959
358,1.0658728
359,1.0656958
360,1.0655376
361,1.0654461
362,1.0654304
363,1.0651795
364,1.0651025
365,1.0651183
366,1.0648878
367,1.0646797
368,1.0646622
369,1.0643127
370,1.0641093
371,1.0642052
372,1.0642488
373,1.064109
374,1.0640739
375,1.063931
376,1.0640495
377,1.0638095
378,1.0635525
379,1.0632777
380,1.062994
381,1.0624456
382,1.0623883
383,1.0619438
384,1.0617555
385,1.0617328
386,1.0616145
387,1.0612844
388,1.0612624
389,1.0612199
390,1.0607744
391,1.0605701
392,1.0602156
393,1.0604391
394,1.0600587
395,1.0598383
396,1.059657
397,1.0594368
398,1.0590864
399,1.0591666
400,1.0590858
401,1.0590432
402,1.0588087
403,1.0587679
404,1.0586296
405,1.0586672
406,1.0582671
