,capacity
0,1.0691597
1,1.0701473
2,1.0708532
3,1.0712974
4,1.0715792
5,1.0718224
6,1.0718557
7,1.0721022
8,1.0722022
9,1.0723419
10,1.0722344
11,1.0723648
12,1.0722919
13,1.072503
14,1.0722852
15,1.0724161
16,1.0725189
17,1.0724357
18,1.0724404
19,1.0724981
20,1.0725811
21,1.0726566
22,1.0725343
23,1.0723897
24,1.0724858
25,1.0724512
26,1.0724829
27,1.0724739
28,1.072464
29,1.0725199
30,1.0724734
31,1.0725144
32,1.0724208
33,1.0725079
34,1.0724169
35,1.0724888
36,1.0724586
37,1.0724646
38,1.0723685
39,1.0722655
40,1.0722643
41,1.0722467
42,1.0721824
43,1.0721935
44,1.0722561
45,1.0722983
46,1.0721989
47,1.072171
48,1.0720954
49,1.0721389
50,1.0722337
51,1.0721928
52,1.0722123
53,1.0721534
54,1.0721341
55,1.0721968
56,1.0721703
57,1.0721067
58,1.0721347
59,1.0720613
60,1.072042
61,1.0719955
62,1.0719599
63,1.0720656
64,1.0719715
65,1.0720109
66,1.0719379
67,1.0718538
68,1.0718
69,1.0718437
70,1.0718451
71,1.071726
72,1.071695
73,1.0716336
74,1.0716959
75,1.0716826
76,1.0716661
77,1.0717306
78,1.0718063
79,1.0716406
80,1.0715681
81,1.0714325
82,1.0715222
83,1.0715232
84,1.0716002
85,1.071481
86,1.0715564
87,1.0714499
88,1.0714233
89,1.0715233
90,1.0715915
91,1.0715903
92,1.0714753
93,1.0714189
94,1.0714065
95,1.0712922
96,1.0712409
97,1.0711375
98,1.0711367
99,1.0710695
100,1.0710611
101,1.0711205
102,1.0709695
103,1.0710173
104,1.0710212
105,1.0708545
106,1.0709186
107,1.0708574
108,1.0708284
109,1.0709387
110,1.0706602
111,1.0708007
112,1.0707707
113,1.0707752
114,1.0708078
115,1.0707507
116,1.0708383
117,1.0708184
118,1.0708331
119,1.0708493
120,1.0707934
121,1.0708249
122,1.0708473
123,1.0707958
124,1.0708207
125,1.0707339
126,1.0707545
127,1.0706363
128,1.0705814
129,1.0706017
130,1.0706221
131,1.0704316
132,1.070505
133,1.0704135
134,1.0704124
135,1.0703726
136,1.0702536
137,1.0702089
138,1.0701673
139,1.070183
140,1.0701125
141,1.0701064
142,1.0701249
143,1.0701421
144,1.0701685
145,1.0698975
146,1.0698584
147,1.0699775
148,1.070042
149,1.0699651
150,1.0700581
151,1.0700577
152,1.0699718
153,1.06997
154,1.069886
155,1.0698873
156,1.0699236
157,1.0699197
158,1.0698649
159,1.0698528
160,1.0698261
161,1.069736
162,1.0697408
163,1.0697063
164,1.0696154
165,1.069551
166,1.0694722
167,1.069459
168,1.0693849
169,1.0693427
170,1.0692596
171,1.0692974
172,1.0692197
173,1.0691872
174,1.0691243
175,1.0690925
176,1.0691289
177,1.0690881
178,1.069194
179,1.0692236
180,1.0690969
181,1.0692447
182,1.0691969
183,1.069204
184,1.0692039
185,1.0691015
186,1.0690087
187,1.0689731
188,1.0689474
189,1.0690025
190,1.0689287
191,1.0689342
192,1.0688548
193,1.0688404
194,1.0687495
195,1.0687374
196,1.0686818
197,1.0686558
198,1.0687284
199,1.0686896
200,1.0685738
201,1.0684819
202,1.0684445
203,1.0683738
204,1.0683401
205,1.0682555
206,1.068301
207,1.0681739
208,1.0681523
209,1.068149
210,1.0681455
211,1.0681485
212,1.0681843
213,1.0682603
214,1.0681467
215,1.0681722
216,1.0681292
217,1.0681199
218,1.0680544
219,1.0680603
