,capacity
0,1.0706265
1,1.0719248
2,1.0726638
3,1.0731335
4,1.0733607
5,1.0734339
6,1.0736682
7,1.0738199
8,1.0738692
9,1.0738823
10,1.0738292
11,1.0738997
12,1.073773
13,1.0737964
14,1.0738672
15,1.0738759
16,1.0738484
17,1.0738573
18,1.0738146
19,1.0737954
20,1.0738093
21,1.0738391
22,1.0738101
23,1.0737613
24,1.0736942
25,1.0738056
26,1.0737469
27,1.0737698
28,1.0737832
29,1.0737315
30,1.0736849
31,1.0737016
32,1.0736015
33,1.073608
34,1.0735124
35,1.0733732
36,1.0733746
37,1.0734925
38,1.073298
39,1.0732528
40,1.0732316
41,1.0731461
42,1.0730708
43,1.0730159
44,1.072965
45,1.0729911
46,1.0729796
47,1.0729764
48,1.0730726
49,1.0730777
50,1.0730015
51,1.0730537
52,1.0729729
53,1.072937
54,1.0729454
55,1.0728325
56,1.0728376
57,1.072765
58,1.0726606
59,1.0726686
60,1.0726424
61,1.0725216
62,1.0724547
63,1.0724227
64,1.0724913
65,1.0723714
66,1.0722812
67,1.0721852
68,1.0721433
69,1.0720334
70,1.0720447
71,1.0720614
72,1.0719411
73,1.071857
74,1.0719305
75,1.0717785
76,1.0717287
77,1.0717896
78,1.0716535
79,1.0716771
80,1.0716394
81,1.0716343
82,1.07163
83,1.0716078
84,1.0715122
85,1.0714833
86,1.0714902
87,1.0715384
88,1.0715836
89,1.0716212
90,1.0716027
91,1.0714499
92,1.0713599
93,1.071209
94,1.0711972
95,1.0710456
96,1.071039
97,1.0709579
98,1.0709301
99,1.0708553
100,1.0708687
101,1.070936
102,1.0708343
103,1.0707558
104,1.0706519
105,1.0705924
106,1.0706238
107,1.0705363
108,1.0705571
109,1.0705448
110,1.0704545
111,1.0704851
112,1.0704702
113,1.0704374
114,1.0704761
115,1.0704932
116,1.0705428
117,1.0705442
118,1.0704969
119,1.070341
120,1.070388
121,1.0703776
122,1.0703332
123,1.0703499
124,1.0703057
125,1.0701376
126,1.0701023
127,1.07003
128,1.0699224
129,1.0699546
130,1.0699242
131,1.0698916
132,1.0698141
133,1.0697225
134,1.0696436
135,1.069582
136,1.0695536
137,1.0694354
138,1.0693784
139,1.0693319
140,1.0691702
141,1.0690509
142,1.0691283
143,1.0692807
144,1.0693641
145,1.0693911
146,1.0693699
147,1.0694537
148,1.0693557
149,1.0693344
150,1.0694269
151,1.0693899
152,1.0693856
153,1.0692852
154,1.0691867
155,1.0691518
156,1.0689684
157,1.0688957
158,1.0689262
159,1.0689052
160,1.0687842
161,1.0687133
162,1.0686413
163,1.0685141
164,1.0684963
165,1.068436
166,1.0684115
167,1.0683506
168,1.0683268
