,capacity
0,1.0383378
1,1.0421375
2,1.0438014
3,1.0453755
4,1.0461055
5,1.0466961
6,1.047393
7,1.0478336
8,1.0483149
9,1.0486518
10,1.0488819
11,1.049202
12,1.0494546
13,1.0494865
14,1.0497305
15,1.049922
16,1.0499206
17,1.0500593
18,1.0500462
19,1.0500526
20,1.0501361
21,1.0501528
22,1.0501485
23,1.0501968
24,1.0502502
25,1.050132
26,1.0501962
27,1.0502045
28,1.0501623
29,1.0502454
30,1.0501374
31,1.050122
32,1.0501657
33,1.050166
34,1.0501784
35,1.0501854
36,1.0501165
37,1.0501103
38,1.0500441
39,1.0502107
40,1.0501246
41,1.050051
42,1.0500127
43,1.0499483
44,1.0499687
45,1.0498329
46,1.0499146
47,1.049806
48,1.04975
49,1.0497504
50,1.049687
51,1.0496668
52,1.0496875
53,1.0495884
54,1.049562
55,1.0495399
56,1.0494685
57,1.0493594
58,1.0493932
59,1.0494121
60,1.0492576
61,1.049323
62,1.0492765
63,1.04919
64,1.0491886
65,1.0491302
66,1.0490371
67,1.0490668
68,1.0489708
69,1.0488842
70,1.0488696
71,1.0487869
72,1.0486928
73,1.0486054
74,1.048563
75,1.0485405
76,1.0485113
77,1.048444
78,1.0483769
79,1.0482702
80,1.048339
81,1.0482013
82,1.0481679
83,1.0480061
84,1.0479909
85,1.0479358
86,1.0479134
87,1.0478753
88,1.0478613
89,1.0477643
90,1.0475914
91,1.0476925
92,1.0475614
93,1.0475099
94,1.0473723
95,1.0472931
96,1.0472586
97,1.0471128
98,1.046985
99,1.0470229
100,1.0468936
101,1.0469105
102,1.0468994
103,1.0466983
104,1.0463536
105,1.0465167
106,1.0464418
107,1.0463005
108,1.0462652
109,1.0462483
110,1.0460975
111,1.0461359
112,1.0461607
113,1.0459208
114,1.0458763
115,1.0458366
116,1.0456958
117,1.0456216
118,1.0455709
119,1.0454645
120,1.0453351
121,1.0452812
122,1.0451808
123,1.0448465
124,1.0449706
125,1.0448838
126,1.044737
127,1.0447505
128,1.044677
129,1.044333
130,1.0445074
131,1.0443238
132,1.0441467
133,1.0440763
134,1.0440061
135,1.0439231
136,1.0440189
137,1.0437902
138,1.043592
139,1.0435531
140,1.0435171
141,1.0434949
142,1.0434639
143,1.0433038
144,1.0430602
145,1.0427773
146,1.0428983
147,1.0429525
148,1.0425389
149,1.0427874
150,1.0427074
151,1.0425884
152,1.0423411
153,1.0421035
154,1.0421082
155,1.0417382
156,1.0421389
157,1.0417558
158,1.0414889
159,1.0415629
160,1.0415386
161,1.0415987
162,1.0414044
163,1.0412225
164,1.041206
165,1.0412637
166,1.0408705
167,1.0409249
168,1.0409386
169,1.040821
170,1.0407161
171,1.0407686
172,1.0403726
173,1.0401218
174,1.0403796
175,1.0398753
176,1.0399995
177,1.0401051
178,1.0396653
179,1.0396553
180,1.0392284
181,1.0392141
182,1.0394249
183,1.0389127
184,1.0387404
185,1.0387588
186,1.0386386
187,1.0386107
188,1.0388161
189,1.038541
190,1.0385996
191,1.0383615
192,1.0381104
193,1.0380652
194,1.0380231
195,1.037827
196,1.0375804
197,1.037719
198,1.0373172
199,1.0373292
200,1.0372007
201,1.0373393
202,1.036695
203,1.0371683
204,1.0371037
205,1.036391
206,1.0365973
207,1.0366639
208,1.0364066
209,1.0364558
210,1.0361309
211,1.0361187
212,1.0360329
213,1.0359875
214,1.0356714
215,1.0357599
216,1.0350546
217,1.0352942
218,1.0354559
219,1.035187
220,1.0350677
221,1.0351119
222,1.035055
223,1.0347754
224,1.0348291
225,1.0346487
226,1.0344259
227,1.0342746
228,1.0341851
229,1.0342022
230,1.0338755
231,1.0336106
232,1.0336146
233,1.033549
234,1.0335513
235,1.0332649
236,1.0331981
237,1.0332139
238,1.0330689
239,1.0329459
240,1.03289
241,1.0325713
242,1.0328566
243,1.0324469
244,1.0324315
245,1.0324464
246,1.0323607
247,1.032042
248,1.0318122
249,1.0316894
250,1.0316929
251,1.0316312
252,1.0315056
253,1.0312512
254,1.0312948
255,1.0309865
256,1.0311154
257,1.0367792
258,1.0331942
259,1.0324521
260,1.0318611
261,1.0317214
262,1.0315391
263,1.0311011
264,1.0309904
265,1.0308782
266,1.0306505
267,1.0302962
268,1.0304855
269,1.0299684
270,1.0299155
271,1.0296432
272,1.0296575
273,1.0294735
274,1.0293043
275,1.0291517
276,1.0294073
