,capacity
0,1.0674968
1,1.0681812
2,1.0689309
3,1.06952
4,1.0699984
5,1.070212
6,1.0704013
7,1.0705829
8,1.0707326
9,1.0708563
10,1.0709511
11,1.0710388
12,1.0711241
13,1.071075
14,1.071138
15,1.0712277
16,1.0712943
17,1.071404
18,1.0713718
19,1.0714433
20,1.0714211
21,1.0714986
22,1.0714121
23,1.0714399
24,1.0714576
25,1.0714594
26,1.0713887
27,1.0714269
28,1.0713661
29,1.0714082
30,1.0715027
31,1.0716059
32,1.0716417
33,1.0716047
34,1.0716356
35,1.0715376
36,1.0715357
37,1.0715587
38,1.0714711
39,1.0714527
40,1.0714891
41,1.0713893
42,1.0712845
43,1.071262
44,1.0713054
45,1.0713348
46,1.071236
47,1.071331
48,1.0712895
49,1.0710871
50,1.070012
51,1.0712402
52,1.0712478
53,1.0711455
54,1.0711141
55,1.0710722
56,1.0710891
57,1.0711211
58,1.0710425
59,1.0711062
60,1.0710782
61,1.0709858
62,1.0709356
63,1.0708033
64,1.0707448
65,1.0707014
66,1.0707047
67,1.0706137
68,1.0706499
69,1.070637
70,1.0706027
71,1.0705507
72,1.0705059
73,1.0705585
74,1.0704634
75,1.0703833
76,1.0703448
77,1.0703291
78,1.0703762
79,1.0705025
80,1.070446
81,1.0703578
82,1.0703303
83,1.070214
84,1.0703642
85,1.0703464
86,1.0704325
87,1.0703812
88,1.0701854
89,1.0701315
90,1.0700438
91,1.0700574
92,1.0699605
93,1.0699829
94,1.0699089
95,1.0699118
96,1.0697987
97,1.0698386
98,1.0696827
99,1.0698149
100,1.0697882
101,1.0697124
102,1.0696768
103,1.0696774
104,1.0696579
105,1.0696915
106,1.0696824
107,1.0696914
108,1.0696558
109,1.0684263
110,1.0696341
111,1.0696106
112,1.0695144
113,1.0694228
114,1.0693479
115,1.0693967
116,1.069405
117,1.0694652
118,1.0694484
119,1.069327
120,1.0692841
121,1.0692282
122,1.0691596
123,1.0691807
124,1.0690634
125,1.0690206
126,1.0689877
127,1.0688616
128,1.0688499
129,1.0687774
130,1.0686985
131,1.0686615
132,1.0686653
133,1.0686278
134,1.068611
135,1.0686649
136,1.0684556
137,1.0683697
138,1.0684602
139,1.0684844
140,1.0685887
141,1.0685099
142,1.0685036
143,1.0684819
144,1.0683633
145,1.0683717
146,1.0684646
147,1.068336
148,1.0682524
149,1.0681663
150,1.0681771
151,1.0680488
152,1.0680363
153,1.0679587
154,1.0678533
155,1.0678447
156,1.0677856
157,1.0676882
158,1.0677404
159,1.0676001
160,1.0676028
161,1.0675663
162,1.0674783
163,1.0674009
164,1.0673426
