,capacity
0,1.076097
1,1.080285
2,1.0816163
3,1.0824264
4,1.0827806
5,1.0828321
6,1.0830711
7,1.0830737
8,1.0830258
9,1.0830935
10,1.0830073
11,1.0830258
12,1.0831788
13,1.0831265
14,1.0830783
15,1.0832168
16,1.0830419
17,1.0830526
18,1.0831288
19,1.0829653
20,1.0829297
21,1.0829966
22,1.0827773
23,1.0826838
24,1.0825813
25,1.0824956
26,1.0824968
27,1.0824174
28,1.082337
29,1.0822783
30,1.082141
31,1.0818859
32,1.0819244
33,1.0816889
34,1.0815856
35,1.0817002
36,1.0815108
37,1.0814885
38,1.0815727
39,1.0813667
40,1.0812385
41,1.0811636
42,1.0809157
43,1.0808077
44,1.0806317
45,1.0805631
46,1.0804198
47,1.0802258
48,1.080067
49,1.0800234
50,1.079904
51,1.0797466
52,1.0796986
53,1.0793735
54,1.0791675
55,1.0791216
56,1.0788584
57,1.078577
58,1.0786873
59,1.078514
60,1.0783851
61,1.0783269
62,1.0780925
63,1.0778702
64,1.0778123
65,1.0776469
66,1.0774997
67,1.0773071
68,1.0770979
69,1.0770429
70,1.0767572
71,1.0765593
72,1.076468
73,1.0762906
74,1.0761498
75,1.0761265
76,1.0757855
77,1.0754815
78,1.0753919
79,1.0751694
80,1.0749646
81,1.0748649
82,1.0746169
83,1.0744469
84,1.0743489
85,1.0742853
86,1.0741872
87,1.0739546
88,1.0736957
89,1.0735635
90,1.0732929
91,1.0730541
92,1.0730242
93,1.0727285
94,1.072529
95,1.0723391
96,1.0721092
97,1.0720112
98,1.0718275
99,1.0716245
100,1.0712652
101,1.071101
102,1.0709274
103,1.0707573
104,1.0704198
105,1.0702319
106,1.0700674
107,1.069905
108,1.0698489
109,1.0697231
110,1.0694144
111,1.0691048
112,1.0690743
113,1.0687104
114,1.0686349
115,1.0684087
116,1.068164
117,1.0679345
118,1.0677583
119,1.0675275
120,1.0674275
121,1.0671304
122,1.0669473
123,1.0669038
124,1.0666173
125,1.0663987
126,1.0662338
127,1.0659063
128,1.065635
129,1.0655261
130,1.0652125
131,1.0650408
132,1.0649484
133,1.0646135
134,1.0645655
135,1.0642757
136,1.0640453
137,1.0639242
138,1.063643
139,1.0634016
140,1.0633031
141,1.062935
142,1.0627379
143,1.0626358
144,1.0622509
145,1.0620103
146,1.061967
147,1.0616858
148,1.0614507
149,1.061251
150,1.0610653
151,1.0607638
152,1.0605397
153,1.0603126
154,1.0601772
155,1.0599655
156,1.0597843
157,1.0596244
158,1.0593727
159,1.059144
160,1.0578758
161,1.0588491
162,1.0586679
163,1.0584681
164,1.0582843
165,1.0580316
166,1.0578176
167,1.0575696
168,1.0573491
169,1.0571334
170,1.0568545
171,1.0566801
172,1.0564059
173,1.0561866
174,1.0559926
175,1.0556622
176,1.0554599
177,1.0553193
178,1.0550567
179,1.054844
180,1.0546839
181,1.0544897
182,1.0542845
183,1.0540423
184,1.053794
185,1.0536978
186,1.0521972
187,1.0531563
188,1.053009
189,1.052623
190,1.0524019
191,1.0522976
192,1.052018
193,1.0519004
194,1.0516889
195,1.0514157
196,1.0510442
197,1.0509241
198,1.0506468
199,1.050421
200,1.0501797
201,1.0498945
202,1.0497694
203,1.0495557
204,1.0494097
205,1.0492616
206,1.0489666
207,1.0487089
208,1.0485771
209,1.0483369
210,1.0482196
211,1.0479227
212,1.0464988
213,1.0474286
214,1.0472049
215,1.0469624
216,1.0468123
217,1.0466255
218,1.0463955
219,1.0462002
220,1.0458816
221,1.0457017
222,1.0455555
223,1.0452902
224,1.0450776
225,1.0448958
226,1.0446808
227,1.0444193
228,1.044258
229,1.0439866
230,1.043759
231,1.0435001
232,1.0432178
233,1.0431244
234,1.0427954
235,1.0425636
236,1.0424842
237,1.042097
238,1.0417916
239,1.0415717
240,1.0413299
241,1.0410758
242,1.0409207
243,1.0406482
244,1.0403945
245,1.0165552
246,1.0392189
247,1.0390573
248,1.0389392
249,1.0388924
250,1.0388122
251,1.0386039
252,1.0384985
253,1.0383136
254,1.0381031
255,1.0379119
256,1.0378307
257,1.0375273
258,1.037352
259,1.0371836
260,1.0369074
261,1.0365878
262,1.036443
263,1.0362376
264,1.0361055
265,1.0358287
266,1.0356472
267,1.0355445
268,1.0352861
269,1.0350156
270,1.0349106
271,1.034606
272,1.0344174
273,1.0342057
274,1.0339613
275,1.033613
276,1.0333447
277,1.0331045
278,1.0326518
279,1.0325891
280,1.0324281
281,1.0322157
282,1.0318666
283,1.03168
284,1.0314081
285,1.031116
286,1.0306561
287,1.0305818
288,1.0302889
289,1.0300134
290,1.0297917
291,1.0295069
292,1.0293072
293,1.02894
294,1.0286435
295,1.0280027
296,1.0280925
297,1.0277903
298,1.0274724
299,1.0272834
300,1.0269592
301,1.0266982
302,1.0263991
303,1.0261188
304,1.0258362
305,1.0254649
306,1.02539
307,1.0249122
308,1.0239378
309,1.02381
310,1.0239465
311,1.0232559
312,1.0233668
313,1.0229819
314,1.0227529
315,1.0223336
316,1.0220448
317,1.0217094
318,1.021329
319,1.0207314
320,1.0200757
321,1.0198188
322,1.0194002
323,1.0195842
324,1.019187
325,1.0187647
326,1.0185452
327,1.0177443
328,1.0174793
329,1.0173235
330,1.0167315
331,1.0165466
332,1.0159096
333,1.015597
334,1.0153894
335,1.0149353
336,1.014376
337,1.0141172
338,1.0132364
339,1.0132612
340,1.0130211
341,1.0125587
342,1.0117599
343,1.0116653
344,1.0109223
345,1.0101593
346,1.009867
347,1.0097733
348,1.0092958
349,1.0089742
350,1.0083488
351,1.0079097
352,1.0074328
353,1.0071901
354,1.0065073
355,1.0056814
356,1.0049702
357,1.0044003
358,1.0044097
359,1.0034302
360,1.0029211
361,1.0027368
362,1.0022744
363,1.0012676
364,1.0008856
365,1.0007876
366,0.99973637
367,0.99935538
368,0.99902529
369,0.998357
370,0.99710822
371,0.99727839
372,0.9965995
373,0.99580932
374,0.99563611
375,0.99431908
376,0.99384511
377,0.99335974
378,0.99292511
379,0.9923467
380,0.99173701
381,0.99076974
382,0.99086368
383,0.9893502
384,0.98856771
385,0.98832285
386,0.98800635
387,0.98654431
388,0.98686647
389,0.98523718
390,0.98536068
391,0.98444533
392,0.98411024
393,0.9834159
394,0.98250324
395,0.98162794
396,0.98136252
397,0.98036027
398,0.97951251
399,0.97893524
400,0.97742873
401,0.97743815
402,0.97648835
403,0.97592163
404,0.97480994
405,0.97440374
406,0.97348118
407,0.97251636
408,0.9715637
409,0.97086436
410,0.97030127
411,0.96896058
412,0.96805048
413,0.96748322
414,0.96663326
415,0.96561182
416,0.96471596
417,0.96378636
418,0.9629181
419,0.96188992
420,0.96113521
421,0.95977437
422,0.95911509
423,0.95833689
424,0.95707238
425,0.9560253
426,0.95517892
427,0.95388162
428,0.95274305
429,0.95129108
430,0.95039272
431,0.9490546
432,0.94778866
433,0.94624424
434,0.94506538
435,0.94383603
436,0.94266611
437,0.94117767
438,0.93977582
439,0.93859327
440,0.93716127
441,0.93585473
442,0.93415332
443,0.93294114
444,0.93128401
445,0.92989081
446,0.92852867
447,0.92718524
448,0.92602617
449,0.92488629
450,0.92322671
451,0.92187065
452,0.92025012
453,0.91891456
454,0.91731012
455,0.91593474
456,0.91476095
457,0.91350293
458,0.91209012
459,0.91061705
460,0.90925503
461,0.9076888
462,0.90651208
463,0.90528375
464,0.90410161
465,0.9025256
466,0.90115917
467,0.89981467
468,0.89858168
469,0.89686471
470,0.89542115
471,0.893893
472,0.89273399
473,0.89152217
474,0.89003199
475,0.88854694
476,0.88730907
477,0.88603169
478,0.88447613
479,0.88326716
480,0.88221657
481,0.88094628
482,0.87969923
483,0.87776875
484,0.87672466
485,0.87549555
486,0.87352908
487,0.87270015
488,0.87122369
489,0.86965865
490,0.86780846
491,0.86669439
492,0.86523545
493,0.86394989
494,0.8623057
495,0.86094993
496,0.85932845
497,0.85799402
498,0.85645866
499,0.85517633
500,0.85355347
501,0.85220081
502,0.85046476
503,0.84939504
504,0.84769434
505,0.84657979
506,0.84500325
507,0.84299093
508,0.84207678
509,0.84048373
510,0.83904982
511,0.83749747
512,0.83615476
513,0.83402407
514,0.83274335
515,0.83149242
516,0.82992345
517,0.82846826
518,0.82712239
519,0.82540792
