,capacity
0,1.0743777
1,1.0784613
2,1.0793217
3,1.0818346
4,1.0821269
5,1.0828608
6,1.0833762
7,1.0834471
8,1.0838689
9,1.0841404
10,1.0841539
11,1.084475
12,1.0847527
13,1.0847815
14,1.0849174
15,1.0850763
16,1.0851603
17,1.0853529
18,1.0851762
19,1.0854665
20,1.0856955
21,1.0854975
22,1.0857004
23,1.0857875
24,1.0855892
25,1.0859218
26,1.0860034
27,1.085921
28,1.086109
29,1.0861797
30,1.0860935
31,1.0861683
32,1.086288
33,1.0862333
34,1.0863613
35,1.086289
36,1.0864044
37,1.0865648
38,1.0863912
39,1.0865216
40,1.0865825
41,1.086293
42,1.0865437
43,1.086629
44,1.086408
45,1.0866441
46,1.0867022
47,1.0864333
48,1.0865954
49,1.0867134
50,1.0866104
51,1.0866421
52,1.0868515
53,1.0866528
54,1.0866897
55,1.0864793
56,1.0866336
57,1.0868667
58,1.0865066
59,1.0867151
60,1.0867845
61,1.0865138
62,1.0866691
63,1.0868192
64,1.0865808
65,1.0867954
66,1.0867783
67,1.0866621
68,1.0867541
69,1.0868819
70,1.0866176
71,1.0866982
72,1.0866901
73,1.0867027
74,1.0867274
75,1.0865597
76,1.0866104
77,1.086741
78,1.0864919
79,1.0866394
80,1.0866647
81,1.0863785
82,1.0866255
83,1.0866348
84,1.0864437
85,1.086574
86,1.0866426
87,1.0865096
88,1.0865368
89,1.0866326
90,1.0864242
91,1.0865222
92,1.0863278
93,1.0863444
94,1.0863514
95,1.08604
96,1.0862569
97,1.0862615
98,1.0861666
99,1.0863159
100,1.0862455
101,1.0858833
102,1.0860826
103,1.0861374
104,1.0858196
105,1.086071
106,1.0860202
107,1.0858982
108,1.0860156
109,1.086046
110,1.0859339
111,1.0858706
112,1.0858935
113,1.0857518
114,1.0858468
115,1.0855486
116,1.0855594
117,1.0855483
118,1.0852685
119,1.0854601
120,1.0854051
121,1.0847946
122,1.0853711
123,1.0853744
124,1.0851268
125,1.0852127
126,1.0839151
127,1.0849832
128,1.0850438
129,1.0850056
130,1.084989
131,1.083849
132,1.0848109
133,1.0848917
134,1.0849431
135,1.0846626
136,1.083465
137,1.0846251
138,1.084348
139,1.0845456
140,1.0845565
141,1.0829786
142,1.0842901
143,1.0842667
144,1.0840628
145,1.0842143
146,1.0829142
147,1.0839477
148,1.0840112
149,1.083769
150,1.0837711
151,1.0826437
152,1.0835183
153,1.0836515
154,1.0836077
155,1.0833565
156,1.0822923
157,1.0834385
158,1.0831906
159,1.0832553
160,1.0832546
161,1.0817569
162,1.0830703
163,1.0829601
164,1.0827819
165,1.0828632
166,1.0815598
167,1.0825894
168,1.0825776
169,1.0823934
170,1.0824685
171,1.0811937
172,1.08214
173,1.082208
174,1.0821469
175,1.0819217
176,1.0820341
177,1.0820166
178,1.0816494
179,1.081753
180,1.0816798
181,1.0815344
182,1.0815419
183,1.081511
184,1.0812455
185,1.0812474
186,1.0811805
187,1.0811059
188,1.081059
189,1.0807208
190,1.0808308
191,1.0806946
192,1.0804435
193,1.0805471
194,1.0805334
195,1.0801576
196,1.0802746
197,1.0801575
198,1.0798806
199,1.0799273
200,1.079856
201,1.0796348
202,1.0795865
203,1.0795501
204,1.0793999
205,1.0793698
206,1.0790859
207,1.0790744
208,1.0789715
209,1.0787154
210,1.0788213
211,1.0787152
212,1.0783508
213,1.0783453
214,1.0782449
215,1.0779291
216,1.0779846
217,1.077894
218,1.0776635
219,1.0776235
220,1.0775784
221,1.0773271
222,1.0772022
223,1.0769808
224,1.0769539
225,1.0768106
226,1.0765359
227,1.0765722
228,1.0764427
229,1.0760781
230,1.0762057
231,1.07602
232,1.0756824
233,1.0756148
234,1.0754755
235,1.0752488
236,1.0752302
237,1.0751442
238,1.0747787
239,1.0746467
240,1.0742979
241,1.0743686
242,1.0742024
243,1.073814
244,1.0738432
245,1.0736593
246,1.0733156
247,1.0694308
248,1.0705385
249,1.0710436
250,1.0714598
251,1.0715765
252,1.0701628
253,1.0714817
254,1.0714732
255,1.0711854
256,1.0712955
257,1.0700111
258,1.0709913
259,1.0709699
260,1.0708147
261,1.0706407
262,1.0693265
263,1.0703003
264,1.0701551
265,1.0699606
266,1.0696381
267,1.0684575
268,1.0695688
269,1.0692102
270,1.0692652
271,1.0690303
272,1.0674996
273,1.0686705
274,1.0684172
275,1.0681459
276,1.0679805
277,1.0678155
278,1.0675449
279,1.067384
280,1.0669892
281,1.0669019
282,1.0668123
283,1.0663877
284,1.0663314
285,1.0661255
286,1.065614
287,1.0655282
288,1.0652788
289,1.0649219
290,1.0647985
291,1.0645511
292,1.0642706
293,1.0640838
294,1.0637864
295,1.0634404
296,1.0632563
297,1.0629154
298,1.062699
299,1.0624945
300,1.0619696
301,1.0618759
302,1.0616525
303,1.0610151
304,1.0609001
305,1.0606288
306,1.0602739
307,1.0600945
308,1.0597538
309,1.0593183
310,1.0591257
311,1.0586677
312,1.0583459
313,1.0581329
314,1.0576895
315,1.0574051
316,1.0571531
317,1.0566362
318,1.056402
319,1.05612
320,1.0555021
321,1.0552524
322,1.0548861
323,1.0543965
324,1.0541466
325,1.0537139
326,1.053302
327,1.0528944
328,1.052474
329,1.0521166
330,1.0517421
331,1.0510881
332,1.0508572
333,1.0503683
334,1.0497348
335,1.0494668
336,1.0490398
337,1.0483657
338,1.0481033
339,1.0476127
340,1.0470867
341,1.0467211
342,1.046134
343,1.0456005
344,1.0451463
345,1.0443811
346,1.044031
347,1.0435716
348,1.0427686
349,1.0424111
350,1.0418493
351,1.0409355
352,1.0407172
353,1.0401357
354,1.039373
355,1.0389239
356,1.0380955
357,1.0374056
358,1.0369246
359,1.0361832
360,1.0355178
361,1.0349301
362,1.0340599
363,1.0335219
364,1.0328292
365,1.0319402
366,1.0314648
367,1.0307593
368,1.0295178
369,1.0291613
370,1.0283513
371,1.0271556
372,1.0268443
373,1.0258874
374,1.0250001
375,1.0242841
376,1.0221419
377,1.0224404
378,1.0217302
379,1.0205221
380,1.019775
381,1.0176672
382,1.0177008
383,1.0168947
384,1.0159242
385,1.0149299
386,1.0126888
387,1.0127776
388,1.0117577
389,1.0108383
390,1.0096946
391,1.0073
392,1.007461
393,1.0059965
394,1.0050086
395,1.0037414
396,1.0023277
397,1.0012624
398,1.0000445
399,0.99843717
400,0.99724567
