,capacity
0,1.0639789
1,1.0679682
2,1.0691004
3,1.0696262
4,1.0712154
5,1.0707663
6,1.0707738
7,1.071095
8,1.0709443
9,1.0710604
10,1.0713584
11,1.0712141
12,1.0713692
13,1.0718962
14,1.071841
15,1.0715247
16,1.0720402
17,1.0720887
18,1.0722002
19,1.0723301
20,1.0723156
21,1.0726935
22,1.072405
23,1.0724416
24,1.0729172
25,1.0726565
26,1.0729313
27,1.0730788
28,1.0727284
29,1.0726992
30,1.0725735
31,1.0726168
32,1.0721897
33,1.0725096
34,1.0720521
35,1.0721742
36,1.0726833
37,1.0726868
38,1.0733851
39,1.0732021
40,1.0734261
41,1.0732435
42,1.0730845
43,1.072794
44,1.0731082
45,1.0728576
46,1.0729516
47,1.0729783
48,1.0726583
49,1.0725901
50,1.0729892
51,1.0729107
52,1.0723069
53,1.0727061
54,1.0726289
55,1.0726967
56,1.0723484
57,1.0717943
58,1.0727767
59,1.0723987
60,1.072428
61,1.0725834
62,1.072397
63,1.0720383
64,1.0728219
65,1.0725664
66,1.0726123
67,1.0726277
68,1.0723283
69,1.0722674
70,1.0724331
71,1.0722408
72,1.0721842
73,1.0722828
74,1.0723509
75,1.0721304
76,1.0722709
77,1.0718652
78,1.0719026
79,1.0717765
80,1.0718631
81,1.0720828
82,1.0716144
83,1.0714154
84,1.0721986
85,1.0720749
86,1.0716875
87,1.0717331
88,1.0715588
89,1.0715959
90,1.0716558
91,1.0717136
92,1.0716895
93,1.0714576
94,1.0713838
95,1.0712529
96,1.0710881
97,1.0708939
98,1.0712724
99,1.0710108
100,1.071236
101,1.0711668
102,1.0708274
103,1.0706651
104,1.0707211
105,1.0704178
106,1.0707779
107,1.0705125
108,1.0703021
109,1.0706301
110,1.0708073
111,1.0709314
112,1.0703255
113,1.0703566
114,1.0700984
115,1.0710373
116,1.0703532
117,1.0702307
118,1.0700929
119,1.0698879
120,1.0698423
121,1.0700407
122,1.0697416
123,1.0698091
124,1.0699393
125,1.0695533
126,1.0696132
127,1.0692805
128,1.0691401
129,1.0690689
130,1.068933
131,1.0691656
132,1.0693485
133,1.068858
134,1.0690619
135,1.0694317
136,1.0690466
137,1.0689241
138,1.0686972
139,1.0686805
140,1.0684272
141,1.0687095
142,1.0683241
143,1.0682242
144,1.0682452
145,1.068012
146,1.0681987
147,1.0678976
148,1.0679477
149,1.0676321
150,1.0674287
151,1.0673118
152,1.0674689
153,1.0671213
154,1.067194
155,1.0668756
156,1.0670145
157,1.0670123
158,1.0668658
159,1.0667413
160,1.066517
161,1.0668045
162,1.0665692
163,1.0665205
164,1.0664003
165,1.0662991
166,1.0657387
167,1.0658891
168,1.0657181
169,1.0653906
170,1.065472
171,1.0653343
172,1.065169
173,1.0650507
174,1.0647193
175,1.0648386
176,1.0644972
177,1.0646813
178,1.0646323
179,1.0641911
180,1.0638567
181,1.0646156
182,1.0641301
183,1.064072
184,1.064154
185,1.063583
186,1.0637239
187,1.0637851
188,1.0636195
189,1.0635791
190,1.0632985
191,1.0631728
192,1.0633154
193,1.0628459
194,1.062905
195,1.062592
196,1.0625584
197,1.0625317
198,1.0624796
199,1.0620254
200,1.0621055
201,1.0621481
202,1.0618643
203,1.0617684
204,1.061757
205,1.0614997
206,1.061435
207,1.061388
208,1.0612344
209,1.0608997
210,1.0606421
211,1.0606383
212,1.0609665
213,1.0605398
214,1.0603398
215,1.0596888
216,1.0596359
217,1.0592999
218,1.059517
219,1.0593406
220,1.059026
221,1.0596163
222,1.0590372
223,1.0586013
224,1.0585697
225,1.058301
226,1.0583472
227,1.05822
228,1.0580943
229,1.0575746
230,1.0578897
231,1.0577825
232,1.0575742
233,1.0573733
234,1.0568825
235,1.057476
236,1.0570942
237,1.0571424
238,1.0566723
239,1.0563453
240,1.0559862
241,1.056414
242,1.0559999
243,1.0560883
244,1.0558676
245,1.0553757
246,1.0552578
247,1.0550666
248,1.0514888
249,1.0536293
250,1.0546514
251,1.0547738
252,1.0544267
253,1.0546701
254,1.0543929
255,1.0538521
256,1.0541383
257,1.0538656
258,1.053758
259,1.0538442
260,1.0535046
261,1.0532068
262,1.0531149
263,1.0528555
264,1.0527813
265,1.0524727
266,1.0520726
267,1.0524919
268,1.0519524
269,1.0517681
270,1.0520449
271,1.0518501
272,1.0515378
273,1.0514666
274,1.0511414
275,1.0508271
276,1.0507082
277,1.0504997
278,1.0505401
279,1.050254
280,1.0501051
281,1.0500219
282,1.0496792
283,1.0496801
284,1.0498875
285,1.0493411
286,1.0492916
287,1.0490012
288,1.0483993
289,1.0481369
290,1.0481694
291,1.047967
292,1.0480016
293,1.0476322
294,1.0474479
295,1.0475343
296,1.047044
297,1.0470707
298,1.046964
299,1.0465293
300,1.0465035
301,1.0463033
302,1.0460821
303,1.0459293
304,1.0450553
305,1.0450968
306,1.0451242
307,1.0448916
308,1.0446609
309,1.0446378
310,1.0439382
311,1.04357
312,1.0436313
313,1.0431945
314,1.0433145
315,1.0430672
316,1.0426171
317,1.0426757
318,1.0426351
319,1.0420361
320,1.0419266
321,1.0416121
322,1.0410131
323,1.040913
324,1.0406889
325,1.0404086
