,capacity
0,1.0652004
1,1.0663688
2,1.067315
3,1.0678768
4,1.0684901
5,1.0689218
6,1.0692838
7,1.0695181
8,1.0696616
9,1.0698459
10,1.0701004
11,1.0701022
12,1.0702708
13,1.0703176
14,1.0703279
15,1.0704545
16,1.0706538
17,1.0706891
18,1.0707309
19,1.0708865
20,1.0710145
21,1.0708808
22,1.0707678
23,1.0707788
24,1.0708818
25,1.0708916
26,1.0707344
27,1.0708416
28,1.0709153
29,1.0709194
30,1.0710467
31,1.0711623
32,1.0711551
33,1.0710953
34,1.0711321
35,1.0711699
36,1.0711772
37,1.0711781
38,1.0710942
39,1.0712008
40,1.0711856
41,1.0710514
42,1.0710099
43,1.0710461
44,1.0711279
45,1.0711579
46,1.0711795
47,1.0711223
48,1.0710551
49,1.0710148
50,1.0710952
51,1.0711011
52,1.0710816
53,1.0710869
54,1.0711401
55,1.0711313
56,1.071128
57,1.071067
58,1.0711446
59,1.0710804
60,1.0710373
61,1.0709598
62,1.0709449
63,1.0708148
64,1.0707904
65,1.0707783
66,1.0707633
67,1.070742
68,1.0707003
69,1.0706927
70,1.0706544
71,1.0706446
72,1.0706618
73,1.0706967
74,1.0704877
75,1.0704364
76,1.0704308
77,1.070483
78,1.0705681
79,1.0705752
80,1.0704968
81,1.0703782
82,1.0702723
83,1.0703629
84,1.0703783
85,1.0704387
86,1.0703682
87,1.0702813
88,1.0701687
89,1.0701674
90,1.0701298
91,1.0700308
92,1.0700005
93,1.0699636
94,1.0698998
95,1.069827
96,1.0697309
97,1.0696558
98,1.0696183
99,1.0696349
100,1.0695447
101,1.069518
102,1.0694761
103,1.0694658
104,1.0694329
105,1.0694635
106,1.0694143
107,1.0694852
108,1.0682065
109,1.0694462
110,1.0693432
111,1.0693187
112,1.0691953
113,1.0691913
114,1.0691757
115,1.0691642
116,1.0691608
117,1.0691607
118,1.0691044
119,1.0690832
120,1.0690053
121,1.0689374
122,1.0688833
123,1.0687784
124,1.0687199
125,1.0687457
126,1.0686003
127,1.0684911
128,1.0683885
129,1.0683188
130,1.068295
131,1.0682688
132,1.068193
133,1.0681661
134,1.0682487
135,1.0680001
136,1.0678915
137,1.0679122
138,1.0679975
139,1.0679338
140,1.0679492
141,1.0679296
142,1.0678631
143,1.0676758
144,1.0677799
145,1.0678296
146,1.0677764
147,1.0677074
148,1.0676111
149,1.0675551
150,1.067523
151,1.0674314
152,1.0674238
153,1.067259
154,1.0672544
155,1.0672294
156,1.0671693
157,1.0671059
158,1.066962
159,1.0668269
160,1.0668813
161,1.0667354
162,1.066649
163,1.0665874
164,1.0666201
165,1.0665709
166,1.0665891
167,1.0664622
168,1.0665945
169,1.0666445
170,1.0665574
171,1.0665004
172,1.0664989
173,1.0664148
174,1.0663337
175,1.0662796
176,1.0662888
177,1.0663092
178,1.0662621
179,1.0662286
180,1.0661055
181,1.066062
182,1.0658832
183,1.065876
184,1.0658044
185,1.0658138
186,1.0656589
187,1.0656475
188,1.0655955
189,1.0654235
190,1.0653466
191,1.0652193
192,1.0651827
193,1.0649592
194,1.0649234
195,1.0647993
196,1.0649334
197,1.0637294
198,1.0649415
199,1.0649399
200,1.0647931
201,1.064798
202,1.0647393
203,1.0646441
204,1.0645069
205,1.0645208
206,1.0646256
207,1.0646204
208,1.0644977
209,1.0645709
210,1.0645634
211,1.0645471
212,1.0645167
213,1.0643965
214,1.0644383
215,1.0642983
216,1.0643047
217,1.0641667
218,1.0641032
219,1.0641028
220,1.0639472
221,1.0640856
222,1.0640188
223,1.0639257
224,1.0637959
225,1.063809
226,1.0637912
227,1.0625261
228,1.0636209
229,1.0636591
230,1.063553
231,1.0635741
232,1.0634928
233,1.0635035
234,1.0634625
235,1.0633038
236,1.063257
237,1.0632296
238,1.0631365
239,1.0631037
240,1.0630289
241,1.0629648
242,1.0629507
243,1.062898
244,1.0628273
245,1.0628498
246,1.0628328
247,1.0627891
248,1.0627838
249,1.0626508
250,1.062595
251,1.0626411
252,1.0625162
253,1.0624214
254,1.0623916
255,1.0623469
256,1.0623257
257,1.0610745
258,1.0621972
259,1.0621126
260,1.0620704
261,1.0619918
262,1.0619676
263,1.0619266
264,1.061883
265,1.0618267
266,1.0616331
267,1.0614306
268,1.0613512
269,1.0613679
270,1.0611572
271,1.0612025
272,1.0612879
273,1.0612319
274,1.0611539
275,1.0611541
276,1.0609248
277,1.0609648
278,1.0609151
279,1.0608953
280,1.0608116
281,1.0606992
282,1.0605824
283,1.0604624
284,1.0604781
285,1.0603853
286,1.0603029
287,1.0601363
288,1.0602589
289,1.0601386
290,1.0601146
291,1.0600365
292,1.0598986
293,1.0600497
294,1.0598723
295,1.059715
296,1.059705
297,1.0595392
298,1.0595435
299,1.0594527
300,1.0594702
301,1.0594345
302,1.0593725
303,1.0594658
304,1.0592967
305,1.0592499
306,1.0590657
307,1.0590352
308,1.0590652
309,1.0589862
310,1.0589172
311,1.058899
312,1.0588354
313,1.0587529
314,1.0586319
315,1.058627
316,1.0584998
317,1.0583915
318,1.0582197
319,1.0581584
320,1.0581098
321,1.057937
322,1.0580096
323,1.0579373
324,1.0579017
325,1.057912
326,1.0577537
327,1.0576451
328,1.0576874
329,1.0574664
330,1.0573504
331,1.0574952
332,1.0573505
333,1.057336
334,1.0572807
335,1.0571777
336,1.0571545
337,1.0570791
338,1.0569869
339,1.0569183
340,1.0568622
341,1.0567662
342,1.0567415
343,1.0565972
344,1.0565854
345,1.0565071
346,1.0563719
347,1.0562557
348,1.0550311
349,1.0560735
350,1.056022
351,1.0558932
352,1.0558949
353,1.055858
354,1.0558329
355,1.0557255
356,1.0557175
357,1.0555816
358,1.0555767
359,1.0554997
360,1.0554477
361,1.0553527
362,1.055268
363,1.0551645
364,1.0550721
365,1.0550311
366,1.0550214
367,1.0549431
368,1.0547506
369,1.0547045
370,1.0545231
371,1.0545893
372,1.0544386
373,1.054346
374,1.0544105
375,1.0543725
376,1.0542121
377,1.0539714
378,1.0540162
379,1.0537983
380,1.05373
381,1.053854
382,1.0535603
383,1.0535575
384,1.0535378
385,1.0535336
386,1.0535024
387,1.0533351
388,1.0533106
389,1.0532541
390,1.0532326
391,1.0531037
392,1.0530912
393,1.0529224
394,1.0528798
395,1.0526234
396,1.0526561
397,1.0525521
398,1.0525148
399,1.0523882
400,1.0523949
401,1.0522752
402,1.0520958
403,1.0521338
404,1.0520719
405,1.0519482
406,1.0517985
407,1.0518425
408,1.0517375
409,1.0516812
410,1.0516164
411,1.0515985
412,1.0514191
413,1.0513313
414,1.0511895
415,1.0511638
416,1.0510553
417,1.0509986
418,1.0508525
419,1.0507673
420,1.0508866
421,1.0507778
422,1.0506561
423,1.0506053
424,1.0505219
425,1.0504361
426,1.0503873
427,1.0502052
428,1.0501435
429,1.049984
430,1.0499605
431,1.0497907
432,1.049692
433,1.0495656
434,1.0495163
435,1.0493977
436,1.0492479
437,1.0491154
438,1.0490732
439,1.0489248
440,1.0486544
441,1.0486784
442,1.0485648
443,1.0485404
444,1.0484757
445,1.0482442
446,1.0482841
447,1.0481198
448,1.0481254
449,1.0481871
450,1.0479835
451,1.0479636
452,1.0478972
453,1.0478679
454,1.0477128
455,1.0476102
456,1.0475274
457,1.0475031
458,1.047315
459,1.0472116
460,1.0471686
461,1.0470785
462,1.0470762
463,1.0469483
464,1.0468104
465,1.0468268
466,1.0466979
467,1.0466487
468,1.0464059
469,1.04638
470,1.0462458
471,1.0460891
472,1.0460734
473,1.0459595
474,1.0458781
475,1.0457203
476,1.0456082
477,1.0453888
478,1.0452126
479,1.0450524
480,1.0448825
481,1.0448331
482,1.0447541
483,1.0445106
484,1.0445089
485,1.0443809
486,1.0442626
487,1.0441396
488,1.0440265
489,1.0438956
490,1.0437872
491,1.0435936
492,1.0435021
493,1.0433754
494,1.0432414
495,1.043057
496,1.0430244
497,1.0429533
498,1.0428084
499,1.0427163
500,1.0426093
501,1.042511
502,1.0423485
503,1.0421084
504,1.0420601
505,1.0419586
506,1.04177
507,1.0415894
508,1.0413738
509,1.0412519
510,1.0411015
511,1.0409108
512,1.0408145
513,1.0406266
514,1.0404682
515,1.0404462
516,1.0404494
517,1.0402303
518,1.0400941
519,1.0397192
520,1.0398048
521,1.0396919
522,1.0396132
523,1.0393548
524,1.0392781
525,1.0392964
526,1.039018
527,1.0388495
528,1.0387614
529,1.0386325
