,capacity
0,1.0691837
1,1.0735646
2,1.0753698
3,1.076287
4,1.076982
5,1.0773228
6,1.07772
7,1.0778807
8,1.0780894
9,1.0782987
10,1.0784206
11,1.0786415
12,1.0790627
13,1.0791668
14,1.0792842
15,1.0796821
16,1.0795541
17,1.0797341
18,1.0797614
19,1.0797926
20,1.0798876
21,1.0800086
22,1.07978
23,1.079827
24,1.079785
25,1.0799508
26,1.0800354
27,1.0801125
28,1.0801541
29,1.0801013
30,1.079959
31,1.0800788
32,1.080238
33,1.0800302
34,1.0802034
35,1.0803744
36,1.0804247
37,1.08064
38,1.0805889
39,1.0804491
40,1.0803092
41,1.0804063
42,1.0803628
43,1.0805757
44,1.080385
45,1.0804039
46,1.0804315
47,1.0800573
48,1.0802243
49,1.0803803
50,1.0802096
51,1.0802965
52,1.0805372
53,1.0802002
54,1.0802195
55,1.0802695
56,1.0800194
57,1.0801883
58,1.0800561
59,1.0800565
60,1.0802718
61,1.0803056
62,1.0801809
63,1.0802795
64,1.0802474
65,1.0802479
66,1.0802186
67,1.0801033
68,1.0802159
69,1.0803056
70,1.0800378
71,1.0800205
72,1.0801532
73,1.0799426
74,1.0800322
75,1.0800595
76,1.0798441
77,1.0798372
78,1.0798938
79,1.0797638
80,1.0798038
81,1.0795938
82,1.0794746
83,1.0794047
84,1.0796218
85,1.0795357
86,1.0796237
87,1.0795122
88,1.0795929
89,1.0794728
90,1.0793304
91,1.0792737
92,1.0791585
93,1.0791426
94,1.079198
95,1.0790731
96,1.0789087
97,1.0790796
98,1.0791458
99,1.0790776
100,1.0788436
101,1.0786768
102,1.0786602
103,1.0788034
104,1.0784085
105,1.0785176
106,1.0784328
107,1.0783703
108,1.0785413
109,1.0784771
110,1.0783837
111,1.0783775
112,1.0786084
113,1.0782924
114,1.0783386
115,1.0780673
116,1.0778913
117,1.0777994
118,1.0778913
119,1.0776911
120,1.0776482
121,1.0776426
122,1.0775781
123,1.0775781
124,1.0774039
125,1.0771031
126,1.0768876
127,1.0769658
128,1.0769913
129,1.0770777
130,1.0768557
131,1.0767213
132,1.0768539
133,1.0768398
134,1.0766506
135,1.0766571
136,1.0764616
137,1.0762883
138,1.0764976
139,1.0763139
140,1.0763423
141,1.0760456
142,1.0758156
143,1.0758847
144,1.0757363
145,1.0755311
146,1.0753171
147,1.0753255
148,1.0753042
149,1.0752144
150,1.0749995
151,1.0748556
152,1.0747404
153,1.0746859
154,1.0745367
155,1.0745788
156,1.07464
157,1.0745596
158,1.0747885
159,1.0744817
160,1.074421
161,1.0741946
162,1.0740908
163,1.0740232
164,1.0738816
165,1.0737388
166,1.0736884
167,1.0734695
168,1.0733577
169,1.0734624
170,1.0732944
171,1.0733511
172,1.0732527
173,1.0729836
174,1.072973
175,1.0728018
176,1.0725617
177,1.0725021
178,1.0724573
179,1.0722039
180,1.0722508
181,1.0722628
182,1.0721486
183,1.0720118
184,1.0718449
185,1.07181
186,1.0715407
187,1.0714691
188,1.0714681
189,1.0714128
190,1.0713233
191,1.0711069
192,1.0707251
193,1.0706774
194,1.0706354
195,1.070573
196,1.0704813
197,1.0704168
