,capacity
0,0.0
1,1.0784167
2,1.0790124
3,1.0797466
4,1.0804269
5,1.0807526
6,1.0811697
7,1.0815623
8,1.0817327
9,1.0819536
10,1.0819838
11,1.0816935
12,1.0780181
13,1.0806552
14,1.0814338
15,1.0818815
16,1.0821286
17,1.0823987
18,1.0825365
19,1.082725
20,1.0828415
21,1.0828853
22,1.0830723
23,1.0831127
24,1.0832496
25,1.0832996
26,1.0833453
27,1.0832411
28,1.083263
29,1.0832844
30,1.083288
31,1.0833356
32,1.0833119
33,1.0833225
34,1.0833349
35,1.0833374
36,1.0833442
37,1.0833346
38,1.0833015
39,1.0833584
40,1.0833358
41,1.0833888
42,1.0834167
43,1.0833906
44,1.0834149
45,1.0834453
46,1.0834785
47,1.0835291
48,1.0835598
49,1.0835332
50,1.0835305
51,1.0835887
52,1.0834606
53,1.0835426
54,1.0835317
55,1.0834645
56,1.0833818
57,1.0832912
58,1.083331
59,1.0833496
60,1.083257
61,1.0832406
62,1.0831984
63,1.0833696
64,1.0838304
65,1.0840784
66,1.0843061
67,1.0843166
68,1.0842075
69,1.083303
70,1.0832493
71,1.0832752
72,1.083271
73,1.0833256
74,1.0832962
75,1.0833127
76,1.0832609
77,1.0832521
78,1.0832195
79,1.0831863
80,1.0831205
81,1.0831579
82,1.0831574
83,1.0830745
84,1.0830382
85,1.0829724
86,1.0829564
87,1.0829644
88,1.0829803
89,1.0828978
90,1.0828748
91,1.0828422
92,1.0827987
93,1.0828015
94,1.0827543
95,1.0827262
96,1.0826914
97,1.0826108
98,1.0826309
99,1.0826457
100,1.0825965
101,1.0825392
102,1.0825598
103,1.0825659
104,1.0825837
105,1.0825158
106,1.0825765
107,1.0825758
108,1.0824921
109,1.0824603
110,1.0824271
111,1.0824379
112,1.0823658
113,1.0823519
114,1.0823264
115,1.0823051
116,1.0822744
117,1.0822048
118,1.0821524
119,1.082137
120,1.0820731
121,1.0820284
122,1.0820978
123,1.0820768
124,1.0820893
125,1.0820695
126,1.0820137
127,1.0819659
128,1.0819483
129,1.0819502
130,1.0819608
131,1.0819523
132,1.0820106
133,1.08193
134,1.0819813
135,1.0820067
136,1.0818509
137,1.0818424
138,1.0817729
139,1.0817571
140,1.081763
141,1.0816888
142,1.0816289
143,1.0816085
144,1.0815825
145,1.0815066
146,1.0814307
147,1.0814302
148,1.0813594
149,1.0813774
150,1.0813498
151,1.0813512
152,1.0813377
153,1.0813165
154,1.0812385
155,1.081139
156,1.0810821
157,1.081135
158,1.0811622
159,1.0810387
160,1.0809923
161,1.0809865
162,1.0809784
163,1.0810059
164,1.081012
165,1.0809635
166,1.0809438
167,1.0809239
168,1.0808349
169,1.0808303
170,1.0807828
171,1.0807041
172,1.0806845
173,1.0805943
174,1.0805851
175,1.080687
176,1.0808344
177,1.0807801
178,1.0807381
179,1.0805594
180,1.0803527
181,1.080411
182,1.080351
183,1.0805073
184,1.0806159
185,1.0806781
186,1.0806744
187,1.0806857
188,1.0805174
189,1.0805125
190,1.0802116
191,1.0801138
192,1.0801117
193,1.0800747
194,1.0800472
195,1.0799811
196,1.0799477
197,1.0798934
198,1.0798717
199,1.0797877
200,1.0797056
201,1.0797601
202,1.0797803
203,1.079983
204,1.080018
205,1.0799707
206,1.0797813
207,1.0795768
208,1.0795264
209,1.0794712
210,1.0797629
211,1.0798905
212,1.079999
213,1.0800391
214,1.079999
215,1.0800134
216,1.0798407
217,1.0796322
218,1.0792447
219,1.0791402
220,1.0790744
221,1.0790163
222,1.0789847
223,1.0789447
224,1.0788589
225,1.0788004
226,1.0787926
227,1.0788009
228,1.0788302
229,1.0788893
230,1.0789559
231,1.0791374
232,1.0790638
233,1.0788134
234,1.0786197
235,1.0786399
236,1.0784538
237,1.0785259
238,1.0787014
239,1.0787406
240,1.0787437
241,1.0787565
242,1.0787557
243,1.0786487
244,1.0785443
245,1.078276
246,1.0782588
247,1.0782394
248,1.0781784
249,1.0781347
250,1.078079
251,1.0779976
252,1.0779862
253,1.0779645
254,1.0779262
255,1.0779216
256,1.0779176
257,1.0779778
258,1.078099
259,1.0781345
260,1.0779779
261,1.0777744
262,1.077687
263,1.0775801
264,1.0775856
265,1.0776726
266,1.0778223
267,1.0778822
268,1.077876
269,1.0778475
270,1.0777819
271,1.0777382
272,1.0774639
273,1.0772535
274,1.0772376
275,1.0771683
276,1.0770903
277,1.0771534
278,1.0770376
279,1.07698
280,1.0769495
281,1.0768825
282,1.0768458
283,1.0767709
284,1.0768081
285,1.0768659
286,1.0769445
287,1.0768445
288,1.0766386
289,1.0766984
290,1.0766578
291,1.0765491
292,1.0765623
293,1.0766944
294,1.0768161
295,1.0768579
296,1.0768988
297,1.0769047
298,1.0769086
299,1.0767654
300,1.0764394
301,1.0762745
302,1.0762137
303,1.0761265
304,1.0761516
305,1.0760896
306,1.0760374
307,1.0759625
308,1.0759108
309,1.0758981
310,1.0758756
311,1.075833
312,1.0758175
313,1.0757933
314,1.0756896
315,1.0756714
316,1.0756276
317,1.0755754
318,1.0755073
319,1.0755367
320,1.0755748
321,1.0755987
322,1.0756394
323,1.0756462
324,1.0756034
325,1.0755602
326,1.0755683
327,1.0753002
328,1.0752501
329,1.0752133
330,1.0751057
331,1.0751144
332,1.0750211
333,1.0750419
334,1.0750117
335,1.0749476
336,1.0748762
337,1.0748276
338,1.0747952
339,1.0755165
340,1.075967
341,1.0761347
342,1.0761057
343,1.0760117
344,1.0759246
345,1.0759523
346,1.0759937
347,1.0762823
348,1.0764911
349,1.0766493
350,1.0767436
351,1.0768502
352,1.0768239
353,1.0768216
354,1.0765593
355,1.0762384
356,1.0759445
357,1.0755397
358,1.0755398
359,1.0755044
360,1.0753996
361,1.0753977
362,1.0753206
363,1.0752783
364,1.0752693
365,1.0752101
366,1.0751505
367,1.0751848
368,1.0752358
369,1.0751752
370,1.0750413
371,1.0749499
372,1.0748369
373,1.0748032
374,1.0748106
375,1.0750958
376,1.0752475
377,1.0753378
378,1.075354
379,1.0753652
380,1.0753967
381,1.0753833
382,1.0750716
383,1.0748008
384,1.0746142
385,1.074438
386,1.0743681
387,1.0742844
388,1.0742192
389,1.0741951
390,1.0741512
391,1.0741453
392,1.0740913
393,1.0741005
394,1.074067
395,1.0735842
396,1.0740449
397,1.0739986
398,1.0738441
399,1.0737544
400,1.0736635
401,1.0737095
402,1.0739428
403,1.0740569
404,1.0741775
405,1.0742232
406,1.0742508
407,1.0742522
408,1.0742438
409,1.0740197
410,1.0736996
411,1.07349
412,1.0733467
413,1.0732383
414,1.0731494
415,1.0730768
416,1.0730172
417,1.0729808
418,1.072942
419,1.0726943
420,1.0729519
421,1.0729982
422,1.0730807
423,1.073131
424,1.0730109
425,1.0728844
426,1.0727189
427,1.0725918
428,1.0725794
429,1.0727533
430,1.0729455
431,1.0728793
432,1.0730587
433,1.0730673
434,1.0730152
435,1.0730091
436,1.0728327
437,1.0725533
438,1.0722946
439,1.0721264
440,1.0719756
441,1.0719178
442,1.0718591
443,1.0718098
444,1.0717102
445,1.0717524
446,1.0716655
447,1.0716718
448,1.0716684
449,1.0717133
450,1.0718466
451,1.0717057
452,1.0716144
453,1.0714514
454,1.0713861
455,1.0713328
456,1.0713607
457,1.0715204
458,1.0716008
459,1.0716193
460,1.0716127
461,1.0715972
462,1.0716192
463,1.0716068
464,1.0714111
465,1.0711789
466,1.0710319
467,1.0709006
468,1.0707844
469,1.0707461
470,1.0706905
471,1.0706362
472,1.0705448
473,1.0705143
474,1.0704547
475,1.0703946
476,1.0702893
477,1.0702746
478,1.070209
479,1.0701617
480,1.0700835
481,1.0700216
482,1.0699314
483,1.0700647
484,1.0702617
485,1.0705012
486,1.0706224
487,1.0707214
488,1.0708205
489,1.070803
490,1.0707884
491,1.0704533
492,1.0702871
493,1.0698037
494,1.0698009
495,1.0696797
496,1.0695775
497,1.0695099
498,1.0679491
499,1.0680978
500,1.0654995
501,1.0650747
502,1.0672938
503,1.0685173
504,1.0677154
505,1.0676181
506,1.0676464
507,1.0675676
508,1.0675483
509,1.0674704
510,1.0673753
511,1.0674341
512,1.0674386
513,1.067569
514,1.0676547
515,1.0675105
516,1.0676761
517,1.0676968
518,1.067019
519,1.067456
520,1.0671657
521,1.0669559
522,1.0667413
523,1.0667585
524,1.0667233
525,1.0666679
526,1.0666425
527,1.0665652
528,1.0665432
529,1.0665256
530,1.0665166
531,1.0664978
532,1.0664908
533,1.066485
534,1.0663229
535,1.0663861
536,1.0663766
537,1.0662956
538,1.06619
539,1.0662545
540,1.0663469
541,1.066375
542,1.0663913
543,1.0664018
544,1.0663275
545,1.0662479
546,1.0662035
547,1.0658942
548,1.0658078
549,1.0656953
550,1.0656304
551,1.0655695
552,1.0655069
