,capacity
0,1.0649502
1,1.0688509
2,1.0694284
3,1.0716448
4,1.072331
5,1.0726991
6,1.0730579
7,1.0718056
8,1.0734524
9,1.0736306
10,1.0736417
11,1.0740285
12,1.0730932
13,1.0743284
14,1.0745227
15,1.0746605
16,1.0746123
17,1.0736455
18,1.0747035
19,1.0748718
20,1.0748907
21,1.074878
22,1.0735623
23,1.0748837
24,1.0748132
25,1.0750375
26,1.0752738
27,1.0738608
28,1.0751778
29,1.0751659
30,1.0748177
31,1.0751487
32,1.073907
33,1.0749682
34,1.0750026
35,1.0750779
36,1.0751069
37,1.0742511
38,1.0756781
39,1.0755394
40,1.0756321
41,1.0754051
42,1.0742589
43,1.0756567
44,1.0753983
45,1.0755264
46,1.0757035
47,1.0740939
48,1.0754104
49,1.0755733
50,1.0753785
51,1.0755924
52,1.0744667
53,1.0751988
54,1.0754716
55,1.0754888
56,1.0751077
57,1.0740412
58,1.0751723
59,1.0750884
60,1.0754323
61,1.0755851
62,1.0740459
63,1.0752941
64,1.0753533
65,1.0752752
66,1.0755047
67,1.0743003
68,1.0754282
69,1.0755584
70,1.0753411
71,1.075282
72,1.0752623
73,1.0750905
74,1.0753008
75,1.0754516
76,1.0753189
77,1.0753018
78,1.0752684
79,1.0748935
80,1.0750731
81,1.075096
82,1.074876
83,1.0748938
84,1.074998
85,1.0750784
86,1.0753032
87,1.0750679
88,1.0749162
89,1.0750788
90,1.07526
91,1.0749469
92,1.0750513
93,1.074846
94,1.0748281
95,1.0749408
96,1.0746683
97,1.0746385
98,1.0748545
99,1.0746909
100,1.0746555
101,1.0745119
102,1.0743444
103,1.0744987
104,1.0745103
105,1.0741223
106,1.0742317
107,1.074367
108,1.0740473
109,1.0741553
110,1.0743542
111,1.0741782
112,1.0743755
113,1.0742301
114,1.0740134
115,1.0743129
116,1.0739945
117,1.0737578
118,1.0738583
119,1.0739121
120,1.073694
121,1.0736614
122,1.0737028
123,1.073602
124,1.0736589
125,1.073482
126,1.0734003
127,1.0734062
128,1.0732281
129,1.0732719
130,1.0732975
131,1.073191
132,1.0732623
133,1.0731686
134,1.0732821
135,1.073294
136,1.0730474
137,1.0728493
138,1.072938
139,1.0729088
140,1.0727417
141,1.0729014
142,1.0728743
143,1.0712484
144,1.0725697
145,1.0726656
146,1.0723633
147,1.0725113
148,1.0713235
149,1.0722669
150,1.0723819
151,1.072154
152,1.0720143
153,1.0708479
154,1.0718136
155,1.0718073
156,1.0717572
157,1.0716252
158,1.0705587
159,1.0718492
160,1.0719073
161,1.0717462
162,1.071812
163,1.0715097
164,1.0716035
165,1.0716907
166,1.0712293
167,1.0714347
168,1.071226
169,1.0709366
170,1.0710249
171,1.0709268
172,1.0707595
173,1.0709755
174,1.0711101
175,1.0706034
176,1.0707487
177,1.0706701
178,1.070352
179,1.0704368
180,1.0705063
181,1.0701524
182,1.0701749
183,1.0700352
184,1.0701002
185,1.0700686
186,1.0700451
187,1.069804
188,1.0698359
189,1.0697529
190,1.0698246
191,1.0698347
192,1.0695418
193,1.0696932
194,1.0694486
195,1.069128
196,1.0692217
197,1.0693219
198,1.0689588
199,1.069141
200,1.0688534
201,1.0685439
202,1.0687044
203,1.0687209
204,1.0683732
205,1.0684612
206,1.0683291
207,1.068252
208,1.0683656
209,1.0671613
210,1.0680714
211,1.0681117
212,1.0680797
213,1.0678942
214,1.0666776
215,1.0677266
216,1.0675813
217,1.0676537
218,1.0673386
219,1.0660456
220,1.0671993
221,1.067034
222,1.0670298
223,1.0670763
224,1.0668185
225,1.0667922
226,1.066654
227,1.0663488
228,1.0663615
229,1.0664022
230,1.0660826
231,1.0661592
232,1.0661033
233,1.0659229
234,1.0660002
235,1.0660858
236,1.0656333
237,1.0657759
238,1.0653948
239,1.0652884
240,1.0653478
241,1.0653617
242,1.0648568
243,1.0647527
244,1.0645652
245,1.0645009
246,1.0646447
247,1.0644125
248,1.0643091
249,1.0642266
250,1.0641361
251,1.0618309
252,1.0629267
253,1.0624454
254,1.0625947
255,1.062573
256,1.0625415
257,1.0624915
258,1.0623266
259,1.0623186
260,1.0622288
261,1.0622935
262,1.0621732
263,1.0620788
264,1.0621063
265,1.0618469
266,1.0617802
267,1.0617955
268,1.0614657
269,1.0615773
270,1.0614192
271,1.0612341
272,1.0613669
273,1.0611976
274,1.0609673
275,1.0610709
276,1.0609893
277,1.060702
278,1.0606747
279,1.0607017
280,1.0603516
281,1.060375
282,1.0601337
283,1.059978
284,1.0599428
285,1.0597441
286,1.0596269
287,1.059456
288,1.0592823
289,1.0591569
290,1.0589054
291,1.0587152
292,1.0585608
293,1.0583237
294,1.0581691
295,1.0581934
296,1.0581728
297,1.0578086
298,1.0578527
299,1.0578686
300,1.0573857
301,1.0573875
302,1.0571609
303,1.0569278
304,1.0569305
305,1.0566282
306,1.0565472
307,1.055223
308,1.0561002
309,1.055687
310,1.0555273
311,1.0554581
312,1.0541744
313,1.055228
314,1.0549152
315,1.0546498
316,1.0544002
317,1.052887
318,1.0540406
319,1.0538781
320,1.0535647
321,1.0536176
322,1.0523095
323,1.0531753
324,1.0530819
325,1.052816
326,1.0525404
327,1.0512006
328,1.0521371
329,1.0519142
330,1.0516824
331,1.0513686
332,1.0499754
333,1.0509013
334,1.0504992
335,1.0504
336,1.0501091
337,1.0485864
338,1.0495746
339,1.0490992
340,1.0488507
341,1.0485187
342,1.0470206
343,1.0478312
344,1.0476716
345,1.0475039
346,1.0472729
347,1.0457566
348,1.0466881
349,1.0460949
350,1.0457834
351,1.0456206
352,1.0440701
353,1.0449642
354,1.0445068
355,1.0442607
356,1.0438989
357,1.042138
358,1.0430515
359,1.0427198
360,1.0423138
361,1.0420057
362,1.0403866
363,1.0409904
364,1.0404927
365,1.0403513
366,1.0398409
367,1.0383301
368,1.0391335
369,1.0388285
370,1.0386344
371,1.0380517
372,1.0364258
373,1.037226
374,1.0367329
375,1.0364143
376,1.0360693
377,1.0340723
378,1.03493
379,1.0344962
380,1.0339091
381,1.0335271
382,1.0318475
383,1.0324252
384,1.0319932
385,1.0315092
386,1.0309864
387,1.0292072
388,1.029597
389,1.0291226
390,1.0285174
391,1.0279716
392,1.0261636
393,1.0268414
394,1.0263119
395,1.0258681
396,1.0250403
397,1.0233372
398,1.0240132
399,1.0231025
400,1.0225149
401,1.0219177
402,1.0210619
403,1.0204101
404,1.0195756
405,1.0189345
406,1.018108
407,1.0153831
408,1.0165627
409,1.0158579
410,1.0151739
411,1.0141917
412,1.0118182
413,1.0128373
414,1.0118576
415,1.0103751
416,1.0093228
417,1.0081728
418,1.0082353
419,1.0072582
420,1.0067141
421,1.0057825
422,1.0037428
423,1.0036622
424,1.0028427
425,1.0014013
426,1.0004073
427,0.99809158
428,0.9983747
429,0.99713928
430,0.99610186
431,0.99509591
432,0.99279171
433,0.99298477
434,0.9915334
435,0.99010664
436,0.98861086
437,0.98717529
438,0.98611617
439,0.98484719
440,0.98341626
441,0.98212886
442,0.98080713
443,0.97953838
444,0.97785604
445,0.97615123
446,0.97487074
447,0.97304726
448,0.97162426
449,0.96958965
450,0.96812683
451,0.96619701
452,0.96469659
453,0.96310562
454,0.96130216
455,0.95961934
456,0.95823103
457,0.95574188
458,0.95419282
459,0.9527449
460,0.95071548
461,0.94881922
462,0.94685042
463,0.94451129
464,0.94287115
465,0.94103938
466,0.93928808
467,0.93748885
468,0.9352411
469,0.93344218
470,0.93172586
471,0.93009895
472,0.9280166
473,0.92605293
474,0.92418975
475,0.92255718
476,0.92032826
477,0.91850227
478,0.91635728
479,0.91437715
480,0.9126038
481,0.91074026
482,0.90899241
483,0.90693951
484,0.90509737
485,0.9032222
486,0.90136987
487,0.89950776
488,0.89737809
489,0.89580768
490,0.89390343
491,0.89222169
492,0.89031714
493,0.88847858
494,0.88666034
495,0.88493055
496,0.88196748
497,0.88160712
498,0.87992603
499,0.87817025
500,0.87627077
501,0.87436509
502,0.87251407
503,0.87059391
504,0.8686462
505,0.86668485
506,0.8648634
507,0.86289006
508,0.86083227
509,0.85866028
510,0.85687572
511,0.85503823
512,0.85307872
513,0.85098571
514,0.84889793
515,0.8468315
516,0.84486759
517,0.84167135
518,0.84083951
519,0.83889896
520,0.83689505
521,0.83390695
522,0.83289653
523,0.83092266
524,0.8288027
525,0.82694751
