,capacity
0,1.0717411
1,1.0724765
2,1.0730443
3,1.0734055
4,1.0737818
5,1.0741045
6,1.0743533
7,1.0743954
8,1.0745941
9,1.0745391
10,1.0745361
11,1.0744687
12,1.0746386
13,1.0747403
14,1.074818
15,1.0747122
16,1.0747956
17,1.0748714
18,1.0747749
19,1.0747868
20,1.0747329
21,1.074731
22,1.0748106
23,1.074808
24,1.0747705
25,1.0747848
26,1.0749099
27,1.0751401
28,1.0751652
29,1.0752332
30,1.0752301
31,1.075265
32,1.0752127
33,1.0751219
34,1.0749975
35,1.0750557
36,1.0751486
37,1.0750506
38,1.0750431
39,1.0750446
40,1.0751176
41,1.075043
42,1.0750574
43,1.0748093
44,1.0749149
45,1.0749072
46,1.0749454
47,1.0750053
48,1.0750247
49,1.0749913
50,1.0749583
51,1.0749735
52,1.0748757
53,1.074886
54,1.074827
55,1.0747807
56,1.0747153
57,1.0747242
58,1.0747911
59,1.074846
60,1.0746971
61,1.0747601
62,1.0746464
63,1.0745995
64,1.0746238
65,1.0744179
66,1.0743228
67,1.0743155
68,1.0742456
69,1.0741677
70,1.0742265
71,1.0741651
72,1.0743345
73,1.0741029
74,1.0741746
75,1.0743471
76,1.0742315
77,1.0740621
78,1.0742424
79,1.0743493
80,1.0743122
81,1.0743062
82,1.0742387
83,1.0742662
84,1.0743167
85,1.0743626
86,1.0743457
87,1.0742531
88,1.0742427
89,1.0741224
90,1.0740381
91,1.0739596
92,1.0740241
93,1.0739274
94,1.0739838
95,1.0739065
96,1.0737927
97,1.0738117
98,1.0738508
99,1.0738586
100,1.0737792
101,1.0738032
102,1.0737492
103,1.0736883
104,1.0737907
105,1.0735636
106,1.0735235
107,1.0736171
108,1.0735987
109,1.0737382
110,1.0737129
111,1.0736504
112,1.0736083
113,1.0736725
114,1.0735549
115,1.0735195
116,1.0735788
117,1.073583
118,1.0737077
119,1.0734956
120,1.0736212
121,1.0734555
122,1.0734527
123,1.0733495
124,1.0733114
125,1.0733113
126,1.0731226
127,1.0730728
128,1.0730317
129,1.0729803
130,1.0729126
131,1.0729903
132,1.072889
