,capacity
0,0.0
1,1.0777475
2,1.0790652
3,1.0796903
4,1.0801463
5,1.0804075
6,1.0805956
7,1.0807317
8,1.0808195
9,1.0809715
10,1.0810122
11,1.0809609
12,1.0810313
13,1.0809838
14,1.0809973
15,1.0810999
16,1.0811108
17,1.0810974
18,1.0811632
19,1.0812205
20,1.0811813
21,1.0811784
22,1.0811744
23,1.0811247
24,1.0812141
25,1.0811888
26,1.0811576
27,1.0811551
28,1.0811859
29,1.0811901
30,1.0812165
31,1.0811845
32,1.0811294
33,1.0811316
34,1.0811387
35,1.0811398
36,1.0811166
37,1.0811226
38,1.0810956
39,1.0811094
40,1.0810697
41,1.0809979
42,1.0809548
43,1.0810108
44,1.0810082
45,1.0809962
46,1.0809706
47,1.0809727
48,1.080978
49,1.0809796
50,1.0812129
51,1.0813982
52,1.0815059
53,1.0815945
54,1.0814849
55,1.0809635
56,1.0808893
57,1.0808935
58,1.0808771
59,1.0808597
60,1.0808375
61,1.0808578
62,1.0808728
63,1.0808434
64,1.0808076
65,1.0807914
66,1.0807716
67,1.0807241
68,1.0806849
69,1.0806451
70,1.0806307
71,1.0805783
72,1.0805414
73,1.0805057
74,1.0804965
75,1.0804847
76,1.0804739
77,1.0804759
78,1.0804443
79,1.0803918
80,1.080386
81,1.0803308
82,1.0803319
83,1.0802881
84,1.0802213
85,1.0801822
86,1.0800933
87,1.0800555
88,1.0800238
89,1.0799724
90,1.07998
91,1.0799719
92,1.0799658
93,1.079885
94,1.0798992
95,1.079868
96,1.0797814
97,1.0797493
98,1.0797218
99,1.0796947
100,1.0796309
101,1.0796014
102,1.0795598
103,1.0795629
104,1.0795171
105,1.0794938
106,1.0794339
107,1.0793372
108,1.0793765
109,1.0794117
110,1.079375
111,1.0793829
112,1.0793551
113,1.0793475
114,1.0780524
115,1.0791588
116,1.0791451
117,1.0791582
118,1.0791241
119,1.0791224
120,1.079073
121,1.0790917
122,1.079079
123,1.0790261
124,1.0789355
125,1.0788746
126,1.078828
127,1.0788215
128,1.0787641
129,1.0787458
130,1.0787013
131,1.0786896
132,1.0785933
133,1.0785197
134,1.0784431
135,1.0784297
136,1.0783888
137,1.0783664
138,1.0783762
139,1.0783527
140,1.0783236
141,1.0782676
142,1.0781949
143,1.0781691
144,1.0768826
145,1.0780898
146,1.0780655
147,1.0780265
148,1.0779501
149,1.07794
150,1.077886
151,1.0778903
152,1.0778451
153,1.0778261
154,1.0777755
155,1.0777293
156,1.0776793
157,1.077635
158,1.0775717
159,1.0775348
160,1.0774988
161,1.0774392
162,1.0774457
163,1.0775435
164,1.0776136
165,1.0776677
166,1.0775005
167,1.0773367
168,1.0772163
169,1.0770992
170,1.0770807
171,1.0772829
172,1.0774206
173,1.077379
174,1.0774412
175,1.0773765
176,1.0772343
177,1.0771432
178,1.0768747
179,1.0767962
180,1.0767248
181,1.0766398
182,1.0766046
183,1.0765396
184,1.0765263
185,1.0763984
186,1.0763805
187,1.0763036
188,1.0762596
189,1.076265
190,1.0762773
191,1.0763625
192,1.076475
193,1.0764142
194,1.0762652
195,1.0760905
196,1.0759653
197,1.0758705
198,1.0760281
199,1.0762458
200,1.0763109
201,1.0763564
202,1.0763423
203,1.0762819
204,1.0762112
205,1.0760756
206,1.0757058
207,1.0754399
208,1.0754473
209,1.0753096
210,1.0753001
211,1.0752257
212,1.075157
213,1.0751191
214,1.0750785
215,1.07503
216,1.0750481
217,1.0750412
218,1.0751047
219,1.0752113
220,1.0752813
221,1.0751795
222,1.0749228
223,1.074747
224,1.0746478
225,1.0746171
226,1.0747067
227,1.0747415
228,1.0748372
229,1.0747784
230,1.0747792
231,1.0747161
232,1.0746505
233,1.0745056
234,1.0742264
235,1.0729344
236,1.0740961
237,1.0740653
238,1.0739655
239,1.0739079
240,1.0738316
241,1.07373
242,1.0737011
243,1.07365
244,1.0736613
245,1.0736538
246,1.0736758
247,1.073765
248,1.0737213
249,1.0736338
250,1.0734665
251,1.0732037
252,1.0732031
253,1.0731602
254,1.0731535
255,1.0733331
256,1.0733773
257,1.0732287
258,1.0733461
259,1.0732284
260,1.0732421
261,1.0730443
262,1.0727633
263,1.0726964
264,1.0726198
265,1.0725502
266,1.0725355
267,1.0724108
268,1.0722408
269,1.072256
270,1.072058
271,1.0716293
272,1.0720667
273,1.0720428
274,1.0720789
275,1.0721363
276,1.0718966
277,1.0719502
278,1.0718305
279,1.0714754
280,1.0716834
281,1.0716518
282,1.0717078
283,1.0717659
284,1.0716401
285,1.0718472
286,1.0717615
287,1.0716524
288,1.0718131
289,1.0716596
290,1.0708179
291,1.0710768
292,1.0705619
293,1.070899
294,1.0708256
295,1.0705321
296,1.0695348
297,1.070565
298,1.0706283
299,1.0704604
300,1.0703325
301,1.0702288
302,1.0703826
303,1.0703516
304,1.0700183
305,1.0702847
306,1.0701879
307,1.0698149
308,1.0700932
309,1.0698617
310,1.0700051
311,1.0698162
312,1.0697581
313,1.0695709
314,1.0696084
315,1.0698729
316,1.0698714
317,1.0695387
318,1.0693821
319,1.0694264
320,1.0693214
321,1.0692955
322,1.0692289
323,1.0688767
324,1.0690721
325,1.0689986
326,1.0689737
327,1.0689681
328,1.0689087
329,1.0688702
330,1.069008
331,1.0694202
332,1.0696117
333,1.0691656
334,1.0693382
335,1.0691043
336,1.0691643
337,1.0692312
338,1.0689514
339,1.0691614
340,1.0693623
341,1.0694898
342,1.0699191
343,1.0696324
344,1.069446
345,1.069378
346,1.0690087
347,1.0687006
348,1.0684582
349,1.0684439
350,1.0678943
351,1.0678618
352,1.0676754
353,1.0673999
354,1.0675824
355,1.0678478
356,1.067508
357,1.0676106
358,1.0672188
359,1.0673678
360,1.0668411
361,1.0671532
362,1.0670371
363,1.0671837
364,1.0670468
365,1.0669632
366,1.0669067
367,1.0671248
368,1.0669452
369,1.0669991
370,1.0670875
371,1.0671626
372,1.067697
373,1.067106
374,1.066921
375,1.0669361
376,1.0665749
377,1.0665619
378,1.0661016
379,1.065745
380,1.0661436
381,1.0655694
382,1.0657647
383,1.0659058
384,1.0655152
385,1.0658573
386,1.065161
387,1.0652828
388,1.0652983
389,1.0655442
390,1.0652542
391,1.0654484
392,1.0650833
393,1.0650637
394,1.0645878
395,1.0649158
396,1.0651474
397,1.0652581
398,1.0650884
399,1.0650899
400,1.0648482
401,1.0651441
402,1.0650302
403,1.0646564
404,1.0641937
405,1.0643599
406,1.064335
407,1.0636402
408,1.0638325
409,1.0635607
410,1.0634295
411,1.0639384
412,1.063536
413,1.063436
414,1.0629857
415,1.063535
416,1.0637034
417,1.0630941
418,1.0629238
419,1.0628308
420,1.0612277
421,1.0626876
422,1.0621963
423,1.0623307
424,1.062838
425,1.0624425
426,1.0625161
427,1.0627358
428,1.0627565
429,1.0627235
430,1.0625596
431,1.0623511
432,1.0616823
433,1.0616215
434,1.0613333
435,1.0612962
436,1.0611491
437,1.0609705
438,1.0608578
439,1.060709
440,1.0605114
441,1.0606421
442,1.0608382
443,1.0602794
444,1.0607597
445,1.0609668
446,1.0602007
447,1.0604511
448,1.0601275
449,1.0600228
450,1.0597748
451,1.0595334
452,1.0600514
453,1.0599159
454,1.0601315
455,1.0600215
456,1.0601621
457,1.0597489
458,1.0599946
459,1.0598001
460,1.0594363
461,1.0591919
462,1.0594655
463,1.0584916
464,1.0588541
465,1.0579889
466,1.0581243
467,1.0581396
468,1.057974
469,1.0582197
470,1.0582197
471,1.0581182
472,1.0577863
473,1.0575914
474,1.057687
475,1.0575098
476,1.0578593
477,1.057707
478,1.0567678
479,1.0571599
480,1.0572629
481,1.057335
482,1.0571533
483,1.0573239
484,1.0580659
485,1.0578257
486,1.057794
487,1.0575899
488,1.0571648
489,1.0572102
490,1.0570105
491,1.0564352
492,1.0563558
493,1.0563401
494,1.0558124
495,1.0556453
496,1.0558375
497,1.0548722
498,1.0544842
499,1.0532306
500,1.053193
501,1.0541866
502,1.0539991
503,1.0542703
504,1.053894
505,1.0539111
506,1.0537763
507,1.0536327
508,1.0534856
509,1.0533881
510,1.0532175
511,1.0529109
512,1.0528901
513,1.0535095
514,1.0531642
515,1.0529006
516,1.0528657
517,1.053071
518,1.0529623
519,1.0521969
520,1.0523338
521,1.0521461
522,1.0519686
523,1.0515109
524,1.0517308
525,1.0510029
526,1.0514346
527,1.0512887
528,1.0513122
529,1.0511105
530,1.0507189
531,1.050127
532,1.0502093
533,1.0501763
534,1.0503019
535,1.0501841
536,1.0498437
537,1.0498912
538,1.0496593
539,1.0499002
540,1.049724
541,1.04952
542,1.0494071
543,1.0492923
544,1.0495396
545,1.0494955
546,1.0489684
547,1.0486592
548,1.048527
549,1.0483718
550,1.048148
551,1.0478164
552,1.047695
553,1.0474881
554,1.0473026
555,1.0469021
556,1.0471151
557,1.0465062
558,1.0466774
559,1.0468353
560,1.0465713
561,1.0465101
562,1.0462587
563,1.0461978
564,1.0455737
565,1.0454637
566,1.0446888
567,1.0449806
568,1.0450164
569,1.0449474
570,1.0450587
571,1.0450852
572,1.0445455
573,1.0445677
574,1.0448861
575,1.044651
576,1.0445971
577,1.0441623
578,1.0437093
579,1.0430685
580,1.0429087
581,1.0429095
582,1.0424377
583,1.042312
584,1.0422884
585,1.0419234
586,1.0419049
587,1.0415914
588,1.0412565
589,1.0412935
590,1.041024
591,1.0406507
592,1.0405555
593,1.0403265
594,1.0402845
595,1.0400496
596,1.0399356
597,1.0395652
598,1.0389862
599,1.0395499
600,1.0393808
601,1.039343
602,1.0391439
603,1.0391287
604,1.0386313
605,1.0383635
606,1.0374711
607,1.0372304
608,1.0371894
609,1.0364307
610,1.0364437
611,1.0360955
612,1.0363683
613,1.0357473
614,1.0355896
615,1.0355593
616,1.0351866
617,1.0349728
618,1.0347943
619,1.0344502
620,1.0346779
621,1.0339231
622,1.0337511
623,1.0335876
624,1.0335699
625,1.0330607
626,1.0326848
627,1.0319178
628,1.0318954
629,1.0317918
630,1.0317557
631,1.0310801
632,1.0310295
633,1.0310589
634,1.0308579
635,1.0301002
636,1.0297447
637,1.0294209
638,1.0293866
639,1.0290947
640,1.0286944
641,1.0280336
642,1.0280253
643,1.0278084
644,1.0271161
645,1.0269948
646,1.0265925
647,1.0261643
648,1.0258982
649,1.0254803
650,1.0255467
651,1.0249022
652,1.0243431
653,1.0242916
654,1.0235016
655,1.0231481
656,1.0228492
657,1.0222416
658,1.0217291
659,1.0216137
660,1.0213726
661,1.0210251
662,1.0203749
663,1.0200411
664,1.0190525
665,1.0189703
666,1.0181426
667,1.0180818
668,1.0171244
669,1.0169706
670,1.0162381
671,1.0157865
672,1.0152553
673,1.0147946
674,1.0146792
675,1.0140383
676,1.0122356
677,1.0130697
678,1.0119594
679,1.0115728
680,1.0113244
681,1.0103694
682,1.0099243
683,1.0096159
684,1.0086634
685,1.0080309
686,1.0076518
687,1.0070591
688,1.006592
689,1.0059294
690,1.0054495
691,1.0046599
692,1.0042827
693,1.0034571
694,1.0026393
695,1.0023786
696,1.0015577
697,1.0007405
698,1.0002488
699,0.99949193
700,0.998891
701,0.99834603
702,0.99764615
703,0.99701577
704,0.99634713
705,0.99548948
706,0.99508506
707,0.99439073
708,0.99384946
709,0.99295682
710,0.99207115
711,0.99143428
712,0.9909001
713,0.99007457
714,0.98953497
715,0.98866951
716,0.98838687
717,0.98758906
718,0.98655808
719,0.98605144
720,0.98570806
721,0.98467308
722,0.98390192
723,0.98320538
724,0.9825623
725,0.98187107
726,0.98120463
727,0.98039579
728,0.97962481
729,0.97890592
730,0.97833472
731,0.9773162
732,0.97685248
733,0.97610354
734,0.97519344
735,0.97471553
736,0.97432661
737,0.97355562
738,0.9727487
739,0.9719578
740,0.97146946
741,0.97086734
742,0.96988147
743,0.96925735
744,0.96884024
745,0.96788085
746,0.96685237
747,0.96646851
748,0.96579224
749,0.96511
750,0.96404934
751,0.96394998
752,0.96338654
753,0.96266162
754,0.96233213
755,0.96158695
756,0.96066099
757,0.9601627
758,0.9594453
759,0.95844692
760,0.957735
761,0.95662814
762,0.95592088
763,0.95533031
764,0.95413357
765,0.95367962
766,0.95276922
767,0.95192564
768,0.95143843
769,0.95079613
770,0.94970489
771,0.94905651
772,0.94850552
773,0.94772005
774,0.94721633
775,0.94644988
776,0.94570118
777,0.94501841
778,0.94427198
779,0.94365251
780,0.94284928
781,0.94241875
782,0.9417913
783,0.94118029
784,0.94033921
785,0.93959963
786,0.939089
787,0.93856627
788,0.93770915
789,0.93703234
790,0.93613458
791,0.93528187
792,0.93443948
793,0.93351257
794,0.93264192
795,0.93195188
796,0.93122065
797,0.93040234
798,0.929591
799,0.92879891
800,0.9282257
801,0.92747492
802,0.9267537
803,0.92598706
804,0.9251169
805,0.92444783
806,0.92365199
807,0.92273796
808,0.92227471
809,0.92127973
810,0.92057955
811,0.91969568
812,0.91885161
813,0.91810179
814,0.91736925
815,0.91674572
816,0.91620284
817,0.91524619
818,0.91497976
819,0.91423941
820,0.91320807
821,0.91257215
822,0.91138059
823,0.91080916
824,0.90997714
825,0.90914929
826,0.9083308
827,0.90737969
828,0.90637106
829,0.90574992
830,0.90481144
831,0.90414798
832,0.90323818
