,capacity
0,0.0
1,1.0709661
2,1.0721085
3,1.0724825
4,1.0733926
5,1.0739669
6,1.0743964
7,1.0747879
8,1.0750496
9,1.0752021
10,1.0754467
11,1.075588
12,1.0708272
13,1.0733058
14,1.0742126
15,1.074666
16,1.075002
17,1.0752209
18,1.0754372
19,1.0755485
20,1.0757278
21,1.0758342
22,1.0759634
23,1.0760384
24,1.0761058
25,1.0761521
26,1.076239
27,1.0763023
28,1.0762902
29,1.076317
30,1.0763752
31,1.0763735
32,1.0764148
33,1.0764453
34,1.0765239
35,1.0764983
36,1.0764903
37,1.0765082
38,1.0765262
39,1.0765123
40,1.0765719
41,1.0765539
42,1.0765997
43,1.0766424
44,1.0766463
45,1.0766604
46,1.0766722
47,1.0766946
48,1.0766773
49,1.0766748
50,1.0766805
51,1.0767028
52,1.0767175
53,1.0767239
54,1.0767397
55,1.0767298
56,1.0766966
57,1.0766729
58,1.0767031
59,1.0767072
60,1.0767188
61,1.0767187
62,1.0767469
63,1.0767279
64,1.0766987
65,1.0771694
66,1.0774825
67,1.0776737
68,1.0777957
69,1.0778438
70,1.0774096
71,1.0768363
72,1.0767423
73,1.0767398
74,1.0767204
75,1.0766926
76,1.0767032
77,1.0766834
78,1.0766711
79,1.076668
80,1.076647
81,1.0766025
82,1.0765674
83,1.0765575
84,1.0765196
85,1.0765129
86,1.0764761
87,1.0764645
88,1.0764339
89,1.0764236
90,1.0763458
91,1.0763781
92,1.0763344
93,1.0763228
94,1.0762875
95,1.0762664
96,1.0762461
97,1.0762311
98,1.076214
99,1.0762016
100,1.0761763
101,1.076161
102,1.0761112
103,1.0760909
104,1.0760748
105,1.0760262
106,1.0760591
107,1.0760025
108,1.0759765
109,1.0759356
110,1.0759031
111,1.0758727
112,1.0758474
113,1.07585
114,1.0757831
115,1.0757548
116,1.0757239
117,1.0757108
118,1.0756893
119,1.0756472
120,1.0756235
121,1.0755706
122,1.075532
123,1.0755072
124,1.0755522
125,1.0755075
126,1.0754749
127,1.0754372
128,1.0753812
129,1.0753788
130,1.0753058
131,1.0753144
132,1.0752723
133,1.0752439
134,1.0752484
135,1.0752015
136,1.0751736
137,1.0751777
138,1.0751039
139,1.0750827
140,1.0750308
141,1.0750027
142,1.0749605
143,1.0749043
144,1.0748999
145,1.0748444
146,1.074803
147,1.0747842
148,1.0747135
149,1.0746711
150,1.074627
151,1.0745747
152,1.0745742
153,1.0745685
154,1.0744759
155,1.0744519
156,1.0744082
157,1.0743712
158,1.0743237
159,1.0742856
160,1.0742661
161,1.0742397
162,1.0741788
163,1.0740471
164,1.0740743
165,1.0740743
166,1.0740714
167,1.0740225
168,1.0739577
169,1.0739276
170,1.0739111
171,1.0738654
172,1.0738035
173,1.073732
174,1.0737243
175,1.0736483
176,1.0736223
177,1.0735958
178,1.0736083
179,1.0736431
180,1.0737971
181,1.0738001
182,1.0737314
183,1.0735786
184,1.0733598
185,1.0732868
186,1.0732418
187,1.0734155
188,1.073527
189,1.0735629
190,1.073584
191,1.0731567
192,1.0733941
193,1.0732839
194,1.0731502
195,1.0729066
196,1.0728344
197,1.0728033
198,1.072732
199,1.0726643
200,1.0726478
201,1.0725676
202,1.0725448
203,1.0724796
204,1.0724474
205,1.0724148
206,1.0724276
207,1.0724988
208,1.0726131
209,1.0726436
210,1.0725452
211,1.0723755
212,1.0719386
213,1.0719783
214,1.072045
215,1.0722901
216,1.0723622
217,1.0725486
218,1.0725715
219,1.0725236
220,1.0724399
221,1.0723567
222,1.0721622
223,1.0717992
224,1.071589
225,1.071533
226,1.0714512
227,1.0713006
228,1.0713238
229,1.071296
230,1.0712258
231,1.071156
232,1.0711671
233,1.071085
234,1.0711782
235,1.0712397
236,1.0714015
237,1.0714133
238,1.0710822
239,1.070997
240,1.0707713
241,1.0707321
242,1.0706636
243,1.0707401
244,1.0708808
245,1.0709502
246,1.0702387
247,1.0708159
248,1.0701928
249,1.0706003
250,1.0702938
251,1.0697097
252,1.0700634
253,1.070043
254,1.0698617
255,1.0699407
256,1.069895
257,1.0697922
258,1.0695709
259,1.0697129
260,1.069564
261,1.0696549
262,1.0696682
263,1.0690275
264,1.0697794
265,1.0697823
266,1.0696906
267,1.0691382
268,1.0692235
269,1.0691918
270,1.0691597
271,1.0692687
272,1.0691103
273,1.0693094
274,1.0693305
275,1.069239
276,1.0691361
277,1.0691924
278,1.0685047
279,1.0686324
280,1.0684394
281,1.0685078
282,1.0684913
283,1.0683969
284,1.068241
285,1.0682807
286,1.0681918
287,1.0681077
288,1.0680788
289,1.068028
290,1.0676696
291,1.0679315
292,1.0675089
293,1.0678102
294,1.0679104
295,1.0677112
296,1.0675268
297,1.0675836
298,1.0675159
299,1.0673628
300,1.0676078
301,1.0674111
302,1.0671691
303,1.0675656
304,1.0677375
305,1.0678002
306,1.0677447
307,1.067456
308,1.0671755
309,1.0667818
310,1.066833
311,1.0666895
312,1.066481
313,1.0662463
314,1.0665777
315,1.0664451
316,1.0662171
317,1.0663322
318,1.0663799
319,1.0663481
320,1.0663328
321,1.066321
322,1.0661942
323,1.0660062
324,1.0657138
325,1.0659589
326,1.0658023
327,1.0655053
328,1.0659044
329,1.065942
330,1.0655612
331,1.0657552
332,1.0658633
333,1.0656368
334,1.0655643
335,1.0654057
336,1.065227
337,1.0652896
338,1.0650284
339,1.065115
340,1.0646026
341,1.0649459
342,1.0646043
343,1.0643086
344,1.0644691
345,1.0641987
346,1.0642222
347,1.0647411
348,1.0651183
349,1.0656893
350,1.065521
351,1.0654582
352,1.0649062
353,1.0654655
354,1.0648022
355,1.0645888
356,1.0653281
357,1.0655419
358,1.065356
359,1.0655506
360,1.0655724
361,1.0653605
362,1.0653409
363,1.0655459
364,1.0647111
365,1.0650437
366,1.0642112
367,1.0642754
368,1.0640799
369,1.06437
370,1.0638011
371,1.0640948
372,1.0638963
373,1.0640415
374,1.0633148
375,1.0634352
376,1.0635281
377,1.0638628
378,1.0636563
379,1.0632863
380,1.0634338
381,1.0634452
382,1.0633044
383,1.062977
384,1.063195
385,1.063387
386,1.0633202
387,1.0636895
388,1.0638902
389,1.0639184
390,1.0631546
391,1.0629656
392,1.0632064
393,1.0623316
394,1.0629239
395,1.0626985
396,1.0622283
397,1.0624365
398,1.0620046
399,1.0621297
400,1.0613029
401,1.0614407
402,1.0618429
403,1.0620291
404,1.0615284
405,1.061039
406,1.0618241
407,1.0612919
408,1.0618516
409,1.0619087
410,1.0612888
411,1.0610026
412,1.0611136
413,1.0610218
414,1.0610493
415,1.0613668
416,1.0609968
417,1.0607072
418,1.0615153
419,1.0614816
420,1.0611227
421,1.0610476
422,1.0604082
423,1.0605595
424,1.0599308
425,1.0601915
426,1.0602454
427,1.0596038
428,1.060238
429,1.059642
430,1.0597591
431,1.0595382
432,1.0601336
433,1.0594478
434,1.0593098
435,1.059085
436,1.0589902
437,1.059705
438,1.0590247
439,1.0589998
440,1.0587391
441,1.0581622
442,1.0584322
443,1.0589863
444,1.0590034
445,1.0588629
446,1.0585622
447,1.0586758
448,1.0588129
449,1.0584692
450,1.058725
451,1.0583308
452,1.0583826
453,1.0578643
454,1.0577729
455,1.057685
456,1.0573488
457,1.057373
458,1.0572462
459,1.0574512
460,1.057115
461,1.0568171
462,1.0571164
463,1.0572075
464,1.0574644
465,1.0568089
466,1.0567327
467,1.0561514
468,1.0564303
469,1.0561032
470,1.0563132
471,1.0558157
472,1.0566229
473,1.0565008
474,1.0564526
475,1.0562583
476,1.0564972
477,1.0558739
478,1.0560427
479,1.0560453
480,1.0559639
481,1.055622
482,1.05523
483,1.0553511
484,1.0551696
485,1.0547183
486,1.0548985
487,1.0549796
488,1.0545897
489,1.0545485
490,1.0540929
491,1.0545758
492,1.0546023
493,1.0544914
494,1.0545826
495,1.0541117
496,1.0537932
497,1.0538282
498,1.0537511
499,1.0533614
500,1.0536549
501,1.0538145
502,1.0538795
503,1.0537348
504,1.0544492
505,1.0538681
506,1.0539621
507,1.0540096
508,1.0540276
509,1.0534755
510,1.0534762
511,1.0534685
512,1.0527513
513,1.0527031
514,1.0523807
515,1.0525354
516,1.0519766
517,1.0502868
518,1.0510072
519,1.0501887
520,1.0489526
521,1.0506403
522,1.0498006
523,1.0503637
524,1.0500784
525,1.0503784
526,1.0502062
527,1.049915
528,1.049044
529,1.0495763
530,1.0496174
531,1.0496361
532,1.0494713
533,1.0498378
534,1.0498558
