,capacity
0,1.0592589
1,1.0604171
2,1.0613309
3,1.0620921
4,1.0624913
5,1.0627744
6,1.0631793
7,1.0634905
8,1.0636493
9,1.0638406
10,1.0639206
11,1.0639077
12,1.0637623
13,1.063849
14,1.063925
15,1.0638971
16,1.0639647
17,1.0640233
18,1.0640781
19,1.0641844
20,1.0641556
21,1.0641699
22,1.0641993
23,1.0641886
24,1.0641578
25,1.064123
26,1.0640558
27,1.0640196
28,1.0641215
29,1.0640848
30,1.0641981
31,1.0642785
32,1.0644526
33,1.0642865
34,1.0642869
35,1.0643001
36,1.0644121
37,1.0644311
38,1.0644171
39,1.0643229
40,1.0643122
41,1.0643259
42,1.0642526
43,1.0641983
44,1.0640731
45,1.0641166
46,1.0642179
47,1.064208
48,1.0641226
49,1.0642054
50,1.0640848
51,1.0640752
52,1.0641456
53,1.0641488
54,1.0640876
55,1.0641088
56,1.0640467
57,1.0640364
58,1.0640242
59,1.0640316
60,1.0640138
61,1.0640191
62,1.0639702
63,1.0639913
64,1.0638746
65,1.0638431
66,1.0637993
67,1.063778
68,1.0638299
69,1.0637395
70,1.0636959
71,1.063686
72,1.0636526
73,1.0635728
74,1.0636022
75,1.0636321
76,1.0635883
77,1.0634784
78,1.0634763
79,1.0634302
80,1.0634139
81,1.0634599
82,1.0634022
83,1.0632737
84,1.0632102
85,1.063244
86,1.063212
87,1.063218
88,1.0632493
89,1.0632579
90,1.0631043
91,1.063061
92,1.0630819
93,1.0630854
94,1.0629817
95,1.0628858
96,1.0628408
97,1.0627699
98,1.0627525
99,1.0627574
100,1.0626594
101,1.0626848
102,1.0626227
103,1.062512
104,1.0625862
105,1.062479
106,1.0624993
107,1.0624946
108,1.0624604
109,1.0625306
110,1.0624399
111,1.0624417
112,1.0624552
113,1.0624756
114,1.0624404
115,1.062282
116,1.0622412
117,1.062225
118,1.062289
119,1.0622151
120,1.0620897
121,1.0622112
122,1.0620795
123,1.0619909
124,1.0618416
125,1.0618272
126,1.0617917
127,1.061775
128,1.061677
129,1.0616521
130,1.0616003
131,1.0615424
132,1.0614711
133,1.0614392
134,1.0613018
135,1.0612872
136,1.0613122
137,1.0612993
138,1.0613319
139,1.061197
140,1.0610077
141,1.0609323
142,1.0598023
143,1.0609095
144,1.0610468
145,1.0609483
146,1.0610486
147,1.0608865
148,1.0608718
149,1.0609329
150,1.0608444
151,1.0607822
152,1.060698
153,1.0606085
154,1.0605687
155,1.0605242
156,1.0604717
157,1.060443
158,1.0604362
159,1.0603446
160,1.0602747
161,1.0602717
162,1.0601755
163,1.0601097
164,1.0599911
165,1.0599486
166,1.0597453
167,1.0598053
168,1.0597873
169,1.0598092
170,1.0598335
171,1.0598664
172,1.0598798
173,1.0598396
174,1.0597808
175,1.0596941
176,1.0596861
177,1.0595714
178,1.0595907
179,1.0594765
180,1.0594726
181,1.0594604
182,1.0594977
183,1.0594862
184,1.0592564
185,1.0592679
186,1.059193
187,1.0592304
188,1.0590715
189,1.0589347
190,1.0589497
191,1.0588739
192,1.0588732
193,1.0588086
194,1.0587258
195,1.0585921
196,1.0584775
197,1.0584037
198,1.0583169
199,1.0581208
200,1.0579998
201,1.0579237
202,1.0579914
203,1.056777
204,1.057882
205,1.0579308
206,1.0579439
207,1.0579116
208,1.0578414
209,1.0577718
210,1.0575992
211,1.0576092
212,1.0577922
213,1.0576903
214,1.0575505
215,1.0576308
216,1.0576298
217,1.057695
218,1.0576384
219,1.0576146
220,1.0574121
221,1.0574671
222,1.0572898
223,1.0573157
224,1.0572039
225,1.0572946
226,1.0571907
227,1.0570816
228,1.0571551
229,1.0571504
230,1.0569483
231,1.0569434
232,1.0569938
233,1.0569605
234,1.0557781
235,1.0569824
236,1.0568194
237,1.0567353
238,1.0567752
239,1.0566587
240,1.056706
241,1.0565212
