,capacity
0,0.0
1,1.0798725
2,1.0813485
3,1.0821602
4,1.0826759
5,1.0829167
6,1.0831659
7,1.0833956
8,1.0835146
9,1.0837516
10,1.0838147
11,1.0838485
12,1.0839056
13,1.0839137
14,1.08398
15,1.0840327
16,1.0841408
17,1.0840665
18,1.0841254
19,1.0841348
20,1.0841161
21,1.0840869
22,1.0841415
23,1.0841033
24,1.0840853
25,1.0841078
26,1.0841339
27,1.0841767
28,1.084216
29,1.0842557
30,1.0842093
31,1.0842201
32,1.0841891
33,1.0842584
34,1.0842706
35,1.0843306
36,1.0843236
37,1.0842649
38,1.0842837
39,1.0843091
40,1.0842717
41,1.0842272
42,1.0841547
43,1.0841452
44,1.0841539
45,1.0841689
46,1.0841471
47,1.0842035
48,1.0841972
49,1.0841715
50,1.0844183
51,1.0846211
52,1.0847725
53,1.084832
54,1.0847926
55,1.084291
56,1.0842625
57,1.0842159
58,1.084232
59,1.0842601
60,1.0842237
61,1.0841886
62,1.0841935
63,1.0841503
64,1.0841762
65,1.0841503
66,1.0841401
67,1.0841006
68,1.0840977
69,1.0840256
70,1.0840645
71,1.0840681
72,1.0840242
73,1.0840145
74,1.083977
75,1.083966
76,1.0839247
77,1.0838919
78,1.0838617
79,1.0838106
80,1.0837847
81,1.0837648
82,1.0837893
83,1.0837179
84,1.0837246
85,1.0836434
86,1.0835776
87,1.0836002
88,1.0835422
89,1.0835356
90,1.0835367
91,1.0834954
92,1.0834519
93,1.0834613
94,1.0834644
95,1.0833831
96,1.0833113
97,1.0832618
98,1.0832654
99,1.0832821
100,1.083203
101,1.0831333
102,1.0831041
103,1.0830988
104,1.0830412
105,1.0830047
106,1.0829235
107,1.0828764
108,1.0828695
109,1.0829138
110,1.0829058
111,1.0828485
112,1.0828689
113,1.0828078
114,1.0827293
115,1.08269
116,1.0826043
117,1.0826362
118,1.0826004
119,1.0826224
120,1.0826049
121,1.082544
122,1.0825045
123,1.0824279
124,1.0823539
125,1.0823036
126,1.0822557
127,1.0822448
128,1.0821507
129,1.0821007
130,1.0820625
131,1.0820391
132,1.0819489
133,1.0818557
134,1.0817689
135,1.08166
136,1.0816888
137,1.0816951
138,1.0816704
139,1.081663
140,1.081646
141,1.0815777
142,1.0814805
143,1.0813929
144,1.0813839
145,1.0813456
146,1.0812807
147,1.0812285
148,1.0812031
149,1.0811468
150,1.0811847
151,1.0811236
152,1.0810704
153,1.0810413
154,1.0809751
155,1.0809146
156,1.0808698
157,1.08081
158,1.0807176
159,1.0806493
160,1.0806098
161,1.080543
162,1.0805241
163,1.0806431
164,1.0807765
165,1.0806869
166,1.0805643
167,1.0803293
168,1.0802493
169,1.0801765
170,1.0801662
171,1.0803323
172,1.0804104
173,1.0804191
174,1.0803875
175,1.0802759
176,1.080202
177,1.080085
178,1.0798411
179,1.0797538
180,1.0797064
181,1.0796528
182,1.0795609
183,1.079519
184,1.0794247
185,1.0793507
186,1.0792662
187,1.079216
188,1.0791024
189,1.0790905
190,1.0791212
191,1.0792568
192,1.0793085
193,1.0792804
194,1.0790782
195,1.0788841
196,1.0787668
197,1.0786664
198,1.0788527
199,1.0790186
200,1.0791209
201,1.0791341
202,1.0791599
203,1.0790864
204,1.0790007
205,1.0788511
206,1.0784912
207,1.078288
208,1.0782211
209,1.0781182
210,1.0780424
211,1.0779819
212,1.0779262
213,1.0778272
214,1.0777762
215,1.0777168
216,1.0777014
217,1.0776764
218,1.0777266
219,1.0778253
220,1.0779071
221,1.0777627
222,1.0775154
223,1.0773039
224,1.0772722
225,1.0771536
226,1.0772231
227,1.0772649
228,1.0773488
