,capacity
0,1.0716274
1,1.0727056
2,1.0742604
3,1.0748252
4,1.0753649
5,1.0755136
6,1.0759243
7,1.0749184
8,1.0762545
9,1.0763183
10,1.076596
11,1.0766684
12,1.0768582
13,1.0767781
14,1.0770531
15,1.0771286
16,1.0772234
17,1.0772539
18,1.0772191
19,1.0771823
20,1.0772381
21,1.0773416
22,1.077486
23,1.0774468
24,1.0774803
25,1.0775471
26,1.0775098
27,1.0774307
28,1.0774046
29,1.0775383
30,1.0775329
31,1.0776217
32,1.0775641
33,1.0776267
34,1.0776503
35,1.0775311
36,1.0774757
37,1.0774846
38,1.0774661
39,1.0774063
40,1.0774078
41,1.0774834
42,1.0774307
43,1.0774895
44,1.0775976
45,1.0775081
46,1.0775838
47,1.0776561
48,1.0777442
49,1.0777076
50,1.0776124
51,1.0775708
52,1.0777078
53,1.077657
54,1.0776132
55,1.0775719
56,1.0774771
57,1.0775783
58,1.0775231
59,1.0774873
60,1.0774695
61,1.0774274
62,1.0773369
63,1.0773134
64,1.0772436
65,1.0772983
66,1.0772123
67,1.0771399
68,1.0770776
69,1.0771441
70,1.0771581
71,1.0770562
72,1.0772322
73,1.077125
74,1.0771011
75,1.0769846
76,1.0770153
77,1.0771013
78,1.0770459
79,1.0770247
80,1.0770501
81,1.0770682
82,1.0770643
83,1.0770295
84,1.077064
85,1.0769718
86,1.0767695
87,1.0767556
88,1.0766917
89,1.0764735
90,1.0765765
91,1.0765674
92,1.0764903
93,1.0764502
94,1.076544
95,1.0764893
96,1.0765162
97,1.0764287
98,1.0764279
99,1.0763919
100,1.0763481
101,1.0764312
102,1.076414
103,1.0763633
104,1.0763675
105,1.0764376
106,1.0764382
107,1.076388
108,1.0763551
109,1.0763974
110,1.0764259
111,1.0764179
112,1.0763263
113,1.0764098
114,1.0763408
115,1.0763092
116,1.0761745
117,1.0761749
118,1.0762084
119,1.0761703
120,1.0761241
121,1.0759994
122,1.0759039
123,1.0759523
124,1.0759152
125,1.0757791
126,1.0757108
127,1.0756122
128,1.0755048
129,1.0754995
130,1.0755497
131,1.0754761
132,1.0755208
133,1.0753474
134,1.0752432
135,1.0753456
136,1.075434
137,1.0754529
138,1.0754443
139,1.0754213
140,1.0741577
141,1.075369
142,1.0753945
143,1.0754906
144,1.075362
145,1.0753375
146,1.0752268
147,1.0751824
148,1.0751859
149,1.0751467
150,1.0751151
151,1.075078
152,1.0750829
153,1.0749413
154,1.0749042
155,1.074764
156,1.0747639
157,1.074789
158,1.0746431
159,1.0745807
160,1.0744842
161,1.0744742
162,1.0745268
163,1.0744605
164,1.0745921
165,1.0745345
166,1.0745306
167,1.0745469
168,1.0744853
169,1.074451
170,1.0743475
171,1.0743986
172,1.0742708
173,1.0743185
174,1.0742711
175,1.0742253
176,1.0742688
177,1.0741369
178,1.0741444
179,1.0741106
180,1.0740212
181,1.0739328
182,1.0739079
183,1.0739135
184,1.0738254
185,1.0725595
186,1.0736371
187,1.0735258
188,1.0735314
189,1.0734903
190,1.0733523
191,1.0732807
192,1.0733368
193,1.0733516
194,1.0733749
195,1.0733793
196,1.0734518
197,1.0734041
198,1.0734024
199,1.0732908
200,1.0733068
201,1.073238
202,1.0732453
203,1.0733025
204,1.0732521
205,1.0731275
206,1.0731484
207,1.0731242
208,1.0730565
209,1.0729752
210,1.0729327
211,1.072849
212,1.0728619
213,1.0728779
214,1.0727905
215,1.0728208
216,1.0727583
217,1.0726758
218,1.0726316
219,1.0726023
220,1.0726156
221,1.0724673
222,1.0725149
223,1.0725409
