,capacity
0,0.0
1,1.0797229
2,1.0812283
3,1.0819938
4,1.0827308
5,1.083112
6,1.08355
7,1.0837905
8,1.0840378
9,1.0843078
10,1.0843241
11,1.084146
12,1.0801494
13,1.0828358
14,1.0833995
15,1.0839369
16,1.0842366
17,1.0844988
18,1.0845997
19,1.0849102
20,1.0849816
21,1.0850784
22,1.0852121
23,1.0853114
24,1.0854828
25,1.0855538
26,1.0855597
27,1.0854679
28,1.0854152
29,1.0854537
30,1.0854599
31,1.0854311
32,1.0853695
33,1.085397
34,1.0854614
35,1.0853621
36,1.0854149
37,1.0854114
38,1.0853826
39,1.0854635
40,1.0854844
41,1.0855337
42,1.0855618
43,1.085567
44,1.0855333
45,1.0855768
46,1.0856103
47,1.0856651
48,1.0857081
49,1.085786
50,1.0856825
51,1.0858119
52,1.0857023
53,1.0857193
54,1.0856463
55,1.0855734
56,1.0854634
57,1.0854337
58,1.0854168
59,1.0853405
60,1.0853049
61,1.085326
62,1.0852576
63,1.0853672
64,1.085776
65,1.0859883
66,1.0861838
67,1.086253
68,1.086098
69,1.0853186
70,1.0854003
71,1.0853723
72,1.0854259
73,1.0853949
74,1.0854065
75,1.0854642
76,1.0854348
77,1.0854254
78,1.0853767
79,1.0853026
80,1.0852393
81,1.085196
82,1.0851202
83,1.0850787
84,1.0850545
85,1.0850168
86,1.084957
87,1.0848925
88,1.0848627
89,1.0848633
90,1.0847851
91,1.0848444
92,1.0847695
93,1.084747
94,1.0847627
95,1.0847682
96,1.0848277
97,1.0847731
98,1.084765
99,1.0847498
100,1.0846678
101,1.0846566
102,1.0846378
103,1.0846335
104,1.0846103
105,1.0845871
106,1.0845556
107,1.0845712
108,1.084583
109,1.0844593
110,1.0843997
111,1.0843788
112,1.0843291
113,1.0842854
114,1.0842177
115,1.0842142
116,1.0841979
117,1.084121
118,1.0841068
119,1.0840677
120,1.0839566
121,1.0839578
122,1.0840232
123,1.0840218
124,1.0840709
125,1.0841308
126,1.0840877
127,1.0839915
128,1.0839114
129,1.0839154
130,1.0839843
131,1.0839454
132,1.0839752
133,1.0840868
134,1.08401
135,1.0840062
136,1.0838348
137,1.0837884
138,1.0837196
139,1.0836221
140,1.0835581
141,1.0835664
142,1.0834996
143,1.0834476
144,1.0833633
145,1.0833584
146,1.0832263
147,1.0831798
148,1.0831159
149,1.0831796
150,1.0831208
151,1.0831757
152,1.0831746
153,1.0831856
154,1.0829952
155,1.0829121
156,1.0828562
157,1.0828874
158,1.0828584
159,1.0828091
160,1.0827599
161,1.0827731
162,1.0828105
163,1.082866
164,1.0828493
165,1.0827773
166,1.0827954
167,1.0827383
168,1.0826697
169,1.0826463
170,1.0825381
171,1.0824515
172,1.0823683
173,1.0823199
174,1.0822684
175,1.0824035
176,1.082518
177,1.0825118
178,1.0824127
179,1.0822315
180,1.0821456
181,1.0820292
182,1.0821424
183,1.0822997
184,1.082386
185,1.0823539
186,1.0823928
187,1.0823994
188,1.0822458
189,1.082163
190,1.0818874
191,1.0819384
192,1.0819165
193,1.081863
194,1.081789
195,1.081736
196,1.0816919
197,1.0815769
198,1.0815357
199,1.0814843
200,1.0814089
201,1.0814177
202,1.0814677
203,1.0816414
204,1.0817471
205,1.0816164
206,1.081393
207,1.0812212
208,1.0811396
209,1.0811932
210,1.0814465
211,1.0816115
212,1.0817045
213,1.0817196
214,1.0816904
215,1.081635
216,1.0814594
217,1.0812286
218,1.0809274
219,1.0809674
220,1.080874
221,1.0808077
222,1.0807638
223,1.0806947
224,1.0806413
225,1.0805442
226,1.080488
227,1.0804579
228,1.0805582
229,1.0805447
230,1.0806819
231,1.080826
232,1.0806774
233,1.080448
234,1.080267
235,1.0802946
236,1.0801291
237,1.0802127
238,1.0803374
239,1.0803715
240,1.080435
241,1.0804123
242,1.0803292
243,1.0802615
244,1.0801409
245,1.0798657
246,1.0798571
247,1.0798211
248,1.0797673
249,1.07969
250,1.0796571
251,1.0795416
252,1.0795009
253,1.0794427
254,1.0794766
255,1.0794626
256,1.0794717
257,1.0795105
258,1.0796456
259,1.0796448
260,1.0794698
261,1.079272
262,1.0791957
263,1.0790919
264,1.079147
265,1.0792894
266,1.0794137
267,1.0794321
268,1.0794497
269,1.079408
270,1.079354
271,1.0793394
272,1.0790389
273,1.0789319
274,1.0789088
275,1.078822
276,1.0787451
277,1.0787085
278,1.0786767
279,1.0786195
280,1.0785588
281,1.0784521
282,1.0784314
283,1.0783805
284,1.0783957
285,1.0784618
286,1.0785363
287,1.0783776
288,1.0783181
289,1.0783429
290,1.0781975
291,1.0781516
292,1.0782388
293,1.0783249
294,1.0784035
295,1.0784885
296,1.0785078
297,1.0785202
298,1.0785371
299,1.0783056
300,1.0779893
301,1.0777988
302,1.0777197
303,1.0776551
304,1.0776105
305,1.0775301
306,1.0774966
307,1.0774319
308,1.0774405
309,1.0773252
310,1.0773305
311,1.0772666
312,1.0773222
313,1.0772752
314,1.0772712
315,1.0773456
316,1.0773131
317,1.077292
318,1.0770893
319,1.0770524
320,1.0771217
321,1.0771369
322,1.077163
323,1.0771496
324,1.0770859
325,1.0771114
326,1.0771055
327,1.0768123
328,1.0768719
329,1.0768789
330,1.0767857
331,1.0766708
332,1.076678
333,1.0766753
334,1.0765896
335,1.0765491
336,1.0764641
337,1.0764146
338,1.0764247
339,1.0770514
340,1.0774496
341,1.0775964
342,1.0775149
343,1.0774205
344,1.0774122
345,1.077369
346,1.0775622
347,1.0778348
348,1.0780154
349,1.0781935
350,1.0782865
351,1.0782914
352,1.0783143
353,1.0783333
354,1.0780182
355,1.0776743
356,1.0773761
357,1.0771856
358,1.0770206
359,1.0769717
360,1.0768352
361,1.0768148
362,1.0767529
363,1.0767064
364,1.0766937
365,1.0766143
366,1.0765874
367,1.0766803
368,1.0766546
369,1.0765345
370,1.07643
371,1.0763266
372,1.0762303
373,1.0762793
374,1.0764942
375,1.076654
376,1.0768113
377,1.0768533
378,1.0769154
379,1.0769253
380,1.0770178
381,1.0768487
382,1.076537
383,1.0763083
384,1.0761175
385,1.0759372
386,1.0758693
387,1.0757666
388,1.0756929
389,1.0756984
390,1.0756533
391,1.0756763
392,1.0756392
393,1.0755847
394,1.0756655
395,1.0757906
396,1.0756688
397,1.0755125
398,1.0753624
399,1.0752343
400,1.0751683
401,1.0753533
402,1.0755324
403,1.0757183
404,1.0758065
405,1.0757983
406,1.0758308
407,1.0758443
408,1.0757962
409,1.0755035
410,1.0752534
411,1.0750072
412,1.0748681
413,1.0747521
414,1.0746888
415,1.0746148
416,1.0745554
417,1.0745457
418,1.0745339
419,1.0745198
420,1.0745418
421,1.0745783
422,1.0746568
423,1.074661
424,1.0745052
425,1.074306
426,1.074149
427,1.0740281
428,1.0740621
429,1.0742995
430,1.0744506
431,1.0744389
432,1.0745679
433,1.07456
434,1.0745476
435,1.0744752
436,1.0742904
437,1.0739579
438,1.0737436
439,1.073591
440,1.0734739
441,1.0734398
442,1.0730978
443,1.0733006
444,1.0732824
445,1.0732311
446,1.0732306
447,1.0732222
448,1.0732244
449,1.0733613
450,1.0733746
451,1.0732112
452,1.0730406
453,1.0729457
454,1.0728221
455,1.0728004
456,1.0728793
457,1.0730073
458,1.0730311
459,1.0732092
460,1.0731173
461,1.0731091
462,1.07304
463,1.0730141
464,1.0727364
465,1.0725198
466,1.0723691
467,1.0722308
468,1.0721487
469,1.0720574
470,1.0720305
471,1.0720005
472,1.0719175
473,1.071856
474,1.0717726
475,1.0717462
476,1.0717498
477,1.0716352
478,1.0716394
479,1.071579
480,1.0714942
481,1.0714242
482,1.071363
483,1.071568
484,1.0718137
485,1.0720332
486,1.0721149
487,1.0722175
488,1.0722313
489,1.0722903
490,1.0722848
491,1.0719745
492,1.0716251
493,1.0713266
494,1.0711154
495,1.071023
496,1.0708991
497,1.0706998
498,1.0704384
499,1.0690076
500,1.0661081
501,1.0704533
502,1.0681568
503,1.0691772
504,1.0690328
505,1.0690389
506,1.0690489
507,1.0690632
508,1.069098
509,1.0690771
510,1.0688887
511,1.0688984
512,1.0690066
513,1.0690308
514,1.0690925
515,1.0691242
516,1.0692281
517,1.069163
518,1.0691237
519,1.0688432
520,1.0685549
521,1.068387
522,1.0683511
523,1.0682809
524,1.0682194
525,1.0681629
526,1.0681245
527,1.0680504
528,1.0679786
529,1.0679474
530,1.067935
531,1.067976
532,1.0679834
533,1.0679106
534,1.0677751
535,1.0677193
536,1.0676483
537,1.0675859
538,1.0675685
539,1.0676757
540,1.0677795
541,1.067753
542,1.0677736
543,1.0677402
544,1.0676835
545,1.0675991
546,1.0674046
547,1.0671737
548,1.0671915
549,1.067211
550,1.067158
551,1.0670325
552,1.0669584
553,1.0669023
554,1.0668036
555,1.0667052
556,1.0666617
557,1.0666211
558,1.0665894
559,1.0666052
560,1.0666715
561,1.0665203
562,1.0665113
563,1.0664586
564,1.06644
565,1.0662081
566,1.0663333
567,1.0664775
568,1.0666142
569,1.0666863
570,1.0667042
571,1.0666677
572,1.0666822
573,1.0666614
574,1.0662985
575,1.0659221
576,1.0659647
577,1.0658207
578,1.065733
579,1.065605
580,1.0655385
581,1.0654867
582,1.0654666
583,1.0653852
584,1.0653673
585,1.0650296
586,1.0652369
587,1.0652375
588,1.065245
589,1.0651752
590,1.0651844
591,1.0651767
592,1.0650409
593,1.0649786
594,1.0650134
595,1.0651648
596,1.0648971
597,1.0652255
598,1.0651878
599,1.0651513
600,1.0650841
601,1.0649133
602,1.0646394
603,1.0646367
604,1.0645945
605,1.064394
606,1.0643892
607,1.0644413
608,1.0643705
609,1.0643855
610,1.0642904
611,1.0634801
612,1.0640864
613,1.0640728
614,1.063948
615,1.0639752
616,1.0638908
617,1.064051
618,1.0639035
619,1.0638531
620,1.0637401
621,1.063628
622,1.0635829
623,1.0636693
624,1.063625
625,1.063555
626,1.0633475
627,1.0632478
628,1.0633909
629,1.0634875
