,capacity
0,1.0664769
1,1.070887
2,1.072312
3,1.0729803
4,1.0738072
5,1.0738027
6,1.074018
7,1.0743123
8,1.0744216
9,1.0745265
10,1.0748211
11,1.0749875
12,1.0753322
13,1.0755334
14,1.0756245
15,1.0759887
16,1.0759934
17,1.0760504
18,1.0761997
19,1.076166
20,1.0761435
21,1.0764819
22,1.0762728
23,1.0761393
24,1.0764297
25,1.0763541
26,1.0764827
27,1.0767171
28,1.0765363
29,1.0763779
30,1.0765607
31,1.076491
32,1.0764813
33,1.0766288
34,1.0766017
35,1.0766056
36,1.0768498
37,1.0768529
38,1.0770476
39,1.0769541
40,1.0770183
41,1.0771866
42,1.0770181
43,1.0769173
44,1.0771655
45,1.0768629
46,1.076754
47,1.0769898
48,1.0768342
49,1.0768008
50,1.0771043
51,1.0770773
52,1.0769172
53,1.0769082
54,1.0768321
55,1.0769467
56,1.0768166
57,1.0765777
58,1.0768772
59,1.076853
60,1.0769228
61,1.0772526
62,1.0770386
63,1.0769024
64,1.0772187
65,1.0769581
66,1.0770392
67,1.0772014
68,1.077062
69,1.0768573
70,1.0769991
71,1.076828
72,1.0767623
73,1.0768967
74,1.0769752
75,1.0771021
76,1.0769949
77,1.0768218
78,1.0768329
79,1.076653
80,1.0765563
81,1.0767473
82,1.0765189
83,1.0764103
84,1.0768878
85,1.0767556
86,1.076912
87,1.0768857
88,1.0767099
89,1.0763782
90,1.0766469
91,1.0764654
92,1.0766994
93,1.0765983
94,1.0765531
95,1.0765787
96,1.0763749
97,1.0764364
98,1.0765824
99,1.0763599
100,1.0761514
101,1.0764095
102,1.0761098
103,1.0761031
104,1.0761044
105,1.0759206
106,1.075797
107,1.07603
108,1.0760833
109,1.0758932
110,1.0760078
111,1.0759907
112,1.0763001
113,1.0760905
114,1.0759065
115,1.0758917
116,1.0757196
117,1.0755996
118,1.0758675
119,1.0755286
120,1.0754504
121,1.0756677
122,1.0754517
123,1.0754383
124,1.0755357
125,1.0750617
126,1.0749124
127,1.0750763
128,1.0750378
129,1.075127
130,1.0750145
131,1.0749462
132,1.075137
133,1.0750918
134,1.0749382
135,1.0750514
136,1.0748258
137,1.0746039
138,1.074874
139,1.0746278
140,1.0746
141,1.0745997
142,1.074322
143,1.0742956
144,1.0744065
145,1.0741234
146,1.0739478
147,1.0740981
148,1.0740175
149,1.0739135
150,1.0737349
151,1.0737617
152,1.0737398
153,1.0736257
154,1.0735147
155,1.0737056
156,1.0736197
157,1.0734835
158,1.0736725
159,1.0734121
160,1.0732647
161,1.0733418
162,1.0731661
163,1.0730306
164,1.073036
165,1.0729247
166,1.0728205
167,1.072768
168,1.0726308
169,1.0727077
