,capacity
0,1.0733846
1,1.0766411
2,1.0789365
3,1.0798079
4,1.079951
5,1.0807364
6,1.0809997
7,1.0806683
8,1.0813094
9,1.0814238
10,1.0813167
11,1.0817634
12,1.0819823
13,1.0818508
14,1.0821421
15,1.082031
16,1.0821619
17,1.0823764
18,1.0817807
19,1.0823168
20,1.0823691
21,1.081831
22,1.0821751
23,1.0823057
24,1.0818207
25,1.0823706
26,1.0825263
27,1.0819838
28,1.082377
29,1.0822917
30,1.0820007
31,1.082469
32,1.0824492
33,1.0824075
34,1.0825063
35,1.0822048
36,1.0824207
37,1.0823848
38,1.0819417
39,1.0821595
40,1.0823579
41,1.0815949
42,1.0820994
43,1.0820423
44,1.0814414
45,1.0818782
46,1.0817398
47,1.0812042
48,1.0816213
49,1.0816609
50,1.0814126
51,1.0817493
52,1.0816536
53,1.0812764
54,1.081344
55,1.0812129
56,1.0811806
57,1.0812596
58,1.0807669
59,1.08109
60,1.0810708
61,1.0804445
62,1.0808207
63,1.0808644
64,1.080199
65,1.0806749
66,1.0807055
67,1.0801034
68,1.0804672
69,1.080282
70,1.0798868
71,1.0801293
72,1.0800828
73,1.079933
74,1.0801029
75,1.0798789
76,1.0797811
77,1.0798219
78,1.0791527
79,1.0794684
80,1.0793121
81,1.0787283
82,1.0789819
83,1.0790625
84,1.0785241
85,1.0790191
86,1.0791998
87,1.0784252
88,1.0786941
89,1.0785097
90,1.0781071
91,1.0782902
92,1.0785232
93,1.0780711
94,1.0780545
95,1.0776212
96,1.0777504
97,1.077715
98,1.0771812
99,1.0773104
100,1.077315
101,1.0766592
102,1.0769571
103,1.0769467
104,1.0762324
105,1.0764755
106,1.0765777
107,1.0759585
108,1.0761296
109,1.0761501
110,1.0758777
111,1.0761982
112,1.0761104
113,1.0756696
114,1.0756534
115,1.0757926
116,1.0753419
117,1.0753479
118,1.0745568
119,1.0748792
120,1.0748714
121,1.0742227
122,1.074585
123,1.0745187
124,1.0738324
125,1.0741521
126,1.0742418
127,1.0734758
128,1.0736647
129,1.0735036
130,1.073194
131,1.0734762
132,1.0734298
133,1.0729213
134,1.0731066
135,1.0728706
136,1.0726271
137,1.0726668
138,1.0719538
139,1.0722525
140,1.0720978
141,1.0713916
142,1.0716014
143,1.071677
144,1.0709146
145,1.0713518
146,1.0713592
147,1.0705295
148,1.0709269
149,1.0705861
150,1.0701778
151,1.0703568
152,1.0702335
153,1.0697703
154,1.0698792
155,1.069499
156,1.0694056
157,1.0693711
158,1.0689099
159,1.0688928
160,1.0688077
161,1.0681043
162,1.0684431
163,1.0682534
164,1.0675385
165,1.0678837
166,1.0677714
167,1.0670081
168,1.0672554
169,1.0671819
170,1.0667048
171,1.0668436
172,1.0668797
173,1.0663012
174,1.0663857
