,capacity
0,1.0600799
1,1.0611302
2,1.061978
3,1.0625266
4,1.0629901
5,1.0633529
6,1.0637853
7,1.0639347
8,1.0642015
9,1.0642061
10,1.064286
11,1.0645087
12,1.0643713
13,1.0645527
14,1.064658
15,1.0646185
16,1.0646714
17,1.0648559
18,1.0649663
19,1.0650194
20,1.0652157
21,1.065119
22,1.0651004
23,1.0650233
24,1.0649706
25,1.0650537
26,1.0649934
27,1.0649289
28,1.0650964
29,1.0651294
30,1.065145
31,1.0654312
32,1.0654136
33,1.0653347
34,1.0654174
35,1.0653454
36,1.0654705
37,1.0653867
38,1.0653226
39,1.0653566
40,1.0654352
41,1.0653696
42,1.0653808
43,1.0652796
44,1.0652081
45,1.0652072
46,1.0653449
47,1.0651942
48,1.0650712
49,1.0652844
50,1.0651304
51,1.0640403
52,1.0652058
53,1.0651286
54,1.0651395
55,1.0653754
56,1.0653776
57,1.0653876
58,1.0653242
59,1.0653995
60,1.0652648
61,1.0653014
62,1.0653417
63,1.0652512
64,1.0651141
65,1.0650654
66,1.0650743
67,1.0650635
68,1.0651133
69,1.065116
70,1.0650475
71,1.065039
72,1.0650002
73,1.0649576
74,1.064936
75,1.0650611
76,1.06494
77,1.0648098
78,1.0648338
79,1.0648214
80,1.0649087
81,1.0636927
82,1.0648698
83,1.0648148
84,1.0647529
85,1.0647461
86,1.0649803
87,1.0649673
88,1.0649257
89,1.0648923
90,1.064803
91,1.0647339
92,1.0647504
93,1.0646355
94,1.0645796
95,1.0644963
96,1.0644842
97,1.0644677
98,1.0642562
99,1.0643663
100,1.0644137
101,1.0645027
102,1.0643718
103,1.0643542
104,1.0643262
105,1.0642813
106,1.064304
107,1.0642128
108,1.0642506
109,1.064196
110,1.0642351
111,1.0629838
112,1.0641994
113,1.0642051
114,1.0640243
115,1.0638398
116,1.06379
117,1.0639746
118,1.0640101
119,1.0640099
120,1.0639557
121,1.0639776
122,1.0639573
123,1.0638638
124,1.063849
125,1.063753
126,1.0636932
127,1.063797
128,1.0637388
129,1.0636939
130,1.0635467
131,1.0635285
132,1.0635272
133,1.0634609
134,1.0635253
135,1.0634131
136,1.0632874
137,1.0634444
138,1.0633521
139,1.0631679
140,1.0629567
141,1.0618234
142,1.0629621
143,1.0630131
144,1.0629256
145,1.0628448
146,1.0628775
147,1.0630053
148,1.063089
149,1.0630405
150,1.0629524
151,1.0629677
152,1.0627929
153,1.0628169
154,1.0627179
155,1.0626106
156,1.0626358
157,1.0627868
158,1.0626701
159,1.0626122
160,1.0624709
161,1.0623561
162,1.0623946
163,1.0623093
164,1.0623327
165,1.0621918
166,1.0620425
167,1.0621412
168,1.0621014
169,1.0620716
170,1.0622274
171,1.0623268
172,1.0621458
173,1.0622038
174,1.0622387
175,1.0621654
176,1.0621263
177,1.0619957
178,1.0620683
179,1.0618374
180,1.0620047
181,1.0619549
182,1.0619434
183,1.0618708
184,1.0619907
185,1.0618107
186,1.0617069
187,1.0616854
188,1.0617114
189,1.0617048
190,1.0616831
191,1.0616062
192,1.0615606
193,1.0614356
194,1.0613588
195,1.0613562
196,1.0611306
197,1.0609323
198,1.0607475
199,1.0609624
200,1.0606518
201,1.060711
202,1.0595922
203,1.0607623
204,1.0607237
205,1.0607026
206,1.0607828
207,1.0607183
208,1.0603808
209,1.0602374
210,1.0602911
211,1.0607241
212,1.0606563
213,1.0607328
214,1.0605496
215,1.0606822
216,1.0607167
217,1.0606726
218,1.0606195
219,1.0605491
220,1.0604506
221,1.0603635
222,1.0601308
223,1.0600004
224,1.0600915
225,1.0602995
226,1.0601135
227,1.0603131
228,1.060351
229,1.0600535
230,1.0599879
231,1.0600653
232,1.0601144
233,1.0598475
234,1.0596812
235,1.0598614
236,1.0596908
237,1.0595205
238,1.0596892
239,1.0597777
240,1.0595822
241,1.0596007
242,1.0596495
243,1.0595872
244,1.0595665
245,1.059569
246,1.0596219
247,1.059586
248,1.0595193
249,1.0594289
250,1.0595425
251,1.05957
252,1.0595219
253,1.0594263
254,1.0594107
255,1.0594556
256,1.0593885
257,1.0593575
258,1.0592812
259,1.0592723
260,1.0591786
261,1.0590754
262,1.0590199
263,1.0590792
264,1.0589879
265,1.0589815
266,1.0588256
267,1.0586587
268,1.0586448
269,1.0587251
270,1.0588107
271,1.058777
272,1.0587327
273,1.0584766
274,1.0582339
275,1.058093
276,1.0583061
277,1.0582309
278,1.0583385
279,1.0583577
280,1.0582887
281,1.0583152
282,1.0580947
283,1.0579753
284,1.0580508
285,1.0581092
286,1.0579461
287,1.057917
288,1.0579646
289,1.0578341
290,1.0578433
291,1.0577229
292,1.0576062
293,1.0575907
294,1.0575666
295,1.0576332
296,1.0575421
297,1.0574687
298,1.0573986
299,1.0573332
300,1.0574628
301,1.0573093
302,1.05709
303,1.0568047
304,1.0567906
305,1.056664
306,1.0569127
307,1.0569606
308,1.0569702
309,1.0569718
310,1.0570531
311,1.0569017
312,1.0568841
313,1.0566877
314,1.0565799
315,1.0565186
316,1.0565723
317,1.0564396
318,1.0562699
319,1.0562301
320,1.0561968
321,1.0561005
322,1.0561512
323,1.0561229
324,1.0560974
325,1.0558205
326,1.0559186
327,1.0557989
328,1.0557144
329,1.055415
330,1.0554301
331,1.0554734
332,1.0554291
333,1.0554755
334,1.055275
335,1.0553429
336,1.0551547
337,1.0551716
338,1.0549793
339,1.0550948
340,1.0551071
341,1.055261
342,1.0551054
343,1.055057
344,1.055097
345,1.0552467
346,1.0551212
347,1.055146
348,1.0550544
349,1.0551393
350,1.0550719
351,1.0544496
352,1.0548065
353,1.0545393
354,1.0546095
355,1.0544169
356,1.0542244
357,1.0541936
358,1.0542561
359,1.0542395
360,1.0541084
361,1.0540142
362,1.0540855
363,1.0540776
364,1.053843
365,1.0539694
366,1.0538418
367,1.0538405
368,1.0540179
369,1.0539291
370,1.0538625
371,1.0537403
372,1.0537308
373,1.0535612
374,1.0536538
375,1.0536623
376,1.0536784
377,1.0534091
378,1.0534047
379,1.053345
380,1.0532001
381,1.0528897
382,1.0529339
383,1.0530639
384,1.0532223
385,1.0531197
386,1.0529125
387,1.0527178
388,1.051367
389,1.0526708
390,1.0526265
391,1.0525848
392,1.05215
393,1.0525199
394,1.0525218
395,1.0523535
396,1.0523322
397,1.0520959
398,1.0522031
399,1.0520288
400,1.0521926
401,1.0521015
402,1.0521468
403,1.0520188
404,1.051998
405,1.0517502
406,1.0517138
407,1.0515336
408,1.0517367
409,1.0517335
410,1.0517421
411,1.0514925
412,1.0515617
413,1.0512809
414,1.0512824
415,1.0512164
416,1.0513822
417,1.0513061
418,1.0513282
419,1.0513858
420,1.0509969
421,1.0512482
422,1.0509089
423,1.0510818
424,1.0508496
425,1.0508845
426,1.0508353
427,1.0508614
428,1.050642
429,1.0505556
430,1.0504999
431,1.0504732
432,1.0506461
433,1.0503081
434,1.0502719
435,1.0499327
436,1.0501269
437,1.0501274
438,1.0499562
439,1.049932
440,1.0499758
441,1.0498396
442,1.0496759
443,1.0496821
444,1.0498562
445,1.049474
446,1.0495381
447,1.0494161
448,1.049433
449,1.0495409
450,1.0494139
451,1.0493621
452,1.0491391
453,1.0489343
454,1.0491719
455,1.049208
456,1.0489457
457,1.0489569
458,1.0489997
459,1.0489032
460,1.0491
461,1.0489012
462,1.0488458
463,1.048838
464,1.0488324
465,1.0488182
466,1.0486115
467,1.0487068
468,1.0483687
469,1.0483814
470,1.0484411
471,1.0480263
472,1.0481088
473,1.0481111
474,1.0480822
475,1.0479281
476,1.0479529
477,1.0478987
478,1.0478765
479,1.0476776
480,1.0477835
481,1.0477741
482,1.0476996
483,1.0473877
484,1.047636
485,1.0474343
486,1.0474513
487,1.0474575
488,1.0471746
489,1.0472817
490,1.0467888
491,1.0468382
492,1.0466161
493,1.0463653
494,1.0466602
495,1.0463647
496,1.0462828
497,1.0464547
498,1.0460718
499,1.0461962
500,1.0461472
501,1.0459596
502,1.0459136
503,1.045833
504,1.0456882
505,1.0455203
506,1.0456662
507,1.04565
508,1.0453703
509,1.0453697
510,1.0455649
511,1.0454541
512,1.0453025
513,1.0453198
514,1.0452844
515,1.0451825
516,1.045074
517,1.0451194
518,1.0451725
519,1.0449355
520,1.0449256
521,1.0448389
522,1.0446725
523,1.0446502
524,1.0445269
525,1.0446682
526,1.0443641
527,1.0442672
528,1.0443693
529,1.0443667
530,1.0441792
531,1.0442736
532,1.0439264
533,1.0439657
534,1.0437112
535,1.0437074
536,1.0436095
537,1.0435801
538,1.0435315
539,1.0435508
540,1.0433069
541,1.043103
542,1.0433774
543,1.0432796
544,1.0433224
545,1.0432935
546,1.0431855
547,1.0433394
548,1.0431088
549,1.0429653
550,1.0428953
551,1.0428092
552,1.0427243
553,1.0427636
554,1.0425384
555,1.0424653
556,1.0424383
557,1.0425041
558,1.0422121
559,1.0422114
560,1.0422618
561,1.0422139
562,1.0421942
563,1.0420567
564,1.0420939
565,1.041859
566,1.041747
567,1.0416889
568,1.041698
569,1.0418301
570,1.0418029
571,1.0414678
572,1.0414101
573,1.0414877
574,1.0414563
575,1.0412076
576,1.0411713
577,1.0412498
578,1.0408618
579,1.0407577
580,1.0407925
581,1.0408444
582,1.0406616
583,1.0405089
584,1.0406169
585,1.0403996
586,1.0401368
587,1.0402579
588,1.0400883
589,1.0400021
590,1.0399265
591,1.0396781
592,1.0395882
593,1.0395187
594,1.0394802
595,1.0395049
596,1.0394173
597,1.0392383
598,1.0393509
599,1.0391096
600,1.0391698
601,1.0391718
602,1.0391345
603,1.0391151
