,capacity
0,1.0709693
1,1.0720186
2,1.0725763
3,1.0730283
4,1.0737659
5,1.0741377
6,1.0745056
7,1.0747789
8,1.0748756
9,1.0749502
10,1.075145
11,1.0751888
12,1.0752844
13,1.0751407
14,1.0753924
15,1.0753336
16,1.0754038
17,1.0754076
18,1.075509
19,1.0754929
20,1.0755256
21,1.0754402
22,1.0754918
23,1.0755467
24,1.0754253
25,1.0754644
26,1.0753639
27,1.0753471
28,1.0752749
29,1.0754609
30,1.0755041
31,1.0756522
32,1.0756435
33,1.0756701
34,1.0756595
35,1.0757495
36,1.0758095
37,1.0756918
38,1.0757688
39,1.075623
40,1.0756497
41,1.0756497
42,1.0755301
43,1.0753908
44,1.0754682
45,1.0754906
46,1.0754666
47,1.07547
48,1.0755632
49,1.075429
50,1.0754589
51,1.0754868
52,1.0754191
53,1.0754226
54,1.0753394
55,1.0754269
56,1.0755025
57,1.0753944
58,1.075411
59,1.0754397
60,1.0754452
61,1.0754226
62,1.0753402
63,1.0753136
64,1.0752568
65,1.0750926
66,1.0751402
67,1.0751324
68,1.0751489
69,1.0751787
70,1.075213
71,1.0750917
72,1.0751231
73,1.0751255
74,1.0751725
75,1.0751121
76,1.0750563
77,1.0749747
78,1.0750253
79,1.0750654
80,1.0738662
81,1.0749897
82,1.0748535
83,1.0748504
84,1.0749329
85,1.0749609
86,1.0750369
87,1.0750344
88,1.0749929
89,1.074857
90,1.0747795
91,1.0748124
92,1.074663
93,1.0746088
94,1.0745976
95,1.0745454
96,1.0745518
97,1.0744523
98,1.0744087
99,1.074435
100,1.074439
101,1.0743299
102,1.0743666
103,1.0743347
104,1.0742781
105,1.0742468
106,1.0741518
107,1.0741912
108,1.0742115
109,1.0742135
110,1.074114
111,1.0741951
112,1.0741262
113,1.0740618
114,1.0740275
115,1.0738968
116,1.0739373
117,1.0739791
118,1.0739806
119,1.0739872
120,1.0740193
121,1.0738403
122,1.0737817
123,1.0736959
124,1.0736427
125,1.0736753
126,1.0735911
127,1.0736101
128,1.0734742
129,1.0735594
130,1.0733825
131,1.0735161
132,1.0734347
133,1.0733963
134,1.0733695
135,1.073398
136,1.0734491
137,1.0732867
138,1.073032
139,1.073035
140,1.0730563
141,1.0730865
142,1.0729628
143,1.072975
144,1.0728958
145,1.0729079
146,1.0730706
147,1.0730761
148,1.0730515
149,1.0729222
150,1.0728585
151,1.0727681
152,1.0726846
153,1.0726942
154,1.072633
155,1.0726975
156,1.0727297
157,1.0726123
158,1.0726289
159,1.0724809
160,1.0723813
161,1.0723149
