,capacity
0,1.0626153
1,1.0633804
2,1.0637906
3,1.0643303
4,1.0644418
5,1.0646554
6,1.0647912
7,1.0648786
8,1.0650241
9,1.0652138
10,1.0652966
11,1.0652906
12,1.0653019
13,1.0652812
14,1.0652479
15,1.0653039
16,1.065339
17,1.0652597
18,1.0653573
19,1.0653374
20,1.0652676
21,1.0653628
22,1.0652939
23,1.0653386
24,1.0652844
25,1.0653108
26,1.0654298
27,1.0652992
28,1.0653456
29,1.0653087
30,1.0652306
31,1.0652652
32,1.0653772
33,1.065168
34,1.0652336
35,1.065122
36,1.0651374
37,1.0651268
38,1.0650139
39,1.064937
40,1.0649035
41,1.0648355
42,1.0648394
43,1.0649424
44,1.0648128
45,1.0648276
46,1.0648422
47,1.0647289
48,1.0648297
49,1.0647953
50,1.0647458
51,1.0648137
52,1.0647875
53,1.0646207
54,1.0647721
55,1.0647125
56,1.0647442
57,1.0646251
58,1.0644592
59,1.0645081
60,1.0644343
61,1.064364
62,1.0643208
63,1.0643123
64,1.0643623
65,1.0643628
66,1.0643107
67,1.0642191
68,1.0641671
69,1.0640359
70,1.0640028
71,1.0639656
72,1.0638504
73,1.0638839
74,1.0638001
75,1.0638224
76,1.0639325
77,1.0637728
78,1.0637698
79,1.0637504
80,1.063709
81,1.0635924
82,1.0636339
83,1.0637337
84,1.0635527
85,1.0635594
86,1.0635496
87,1.0635893
88,1.0635425
89,1.0635968
90,1.0635673
91,1.0635163
92,1.0636607
93,1.0636739
94,1.0635793
95,1.0633692
96,1.0633245
97,1.0632327
98,1.0632573
99,1.0632331
100,1.0631766
101,1.0630594
102,1.0630366
103,1.0630078
104,1.0629675
105,1.0629358
106,1.062815
107,1.0628622
108,1.062835
109,1.0627971
110,1.0628556
111,1.0628321
112,1.0629689
113,1.0628562
114,1.0627067
115,1.0628717
116,1.0628375
117,1.0627695
118,1.0628072
119,1.0627736
120,1.062754
121,1.0627296
122,1.0626296
123,1.0626701
124,1.0625751
125,1.0626626
126,1.0625595
127,1.0625625
128,1.0625043
129,1.0624349
130,1.0624298
131,1.0623318
132,1.0622174
133,1.0622267
134,1.0621294
135,1.0620229
136,1.0618876
137,1.0618752
138,1.0619133
139,1.0618165
140,1.0618051
141,1.061654
142,1.0616978
143,1.0618089
144,1.061741
145,1.0615634
146,1.0615398
147,1.0614134
148,1.061541
149,1.0615528
150,1.061576
151,1.0614949
152,1.0615745
153,1.061516
154,1.0614587
155,1.0614824
156,1.061458
157,1.0614367
158,1.0613767
159,1.0613264
160,1.0612684
161,1.0611051
162,1.0611289
163,1.0610532
164,1.0609775
165,1.0609334
166,1.0608504
167,1.0608459
168,1.0608075
169,1.0607668
170,1.0606487
171,1.0605047
172,1.0605845
173,1.0604314
174,1.0604838
175,1.0603017
176,1.060348
177,1.0603324
178,1.0603551
179,1.0604453
180,1.0603819
181,1.0603704
182,1.0603116
183,1.0603518
184,1.0603762
185,1.0602479
186,1.0600322
187,1.0600867
188,1.06013
189,1.0601046
190,1.0600932
191,1.0600684
192,1.0600408
193,1.0599364
194,1.0598097
195,1.0598917
196,1.0597352
197,1.0597371
198,1.059635
199,1.0596066
200,1.0596284
201,1.0595927
202,1.0595065
203,1.0593611
204,1.0592296
205,1.0591239
206,1.0590947
207,1.0590825
208,1.0590236
209,1.0590075
210,1.0590206
211,1.0590268
212,1.0589659
213,1.0590314
214,1.0590315
215,1.0590397
216,1.0589046
217,1.0589793
218,1.0588956
219,1.0588348
220,1.0588223
221,1.0588847
222,1.058913
223,1.0587653
224,1.0586953
225,1.0586939
226,1.0586375
227,1.0585483
228,1.0585634
229,1.0584046
230,1.058419
231,1.0584815
232,1.0584542
233,1.0584252
234,1.0583912
235,1.058315
236,1.0582734
237,1.0582594
238,1.0582107
239,1.058066
240,1.0580206
241,1.0579753
242,1.0579876
243,1.0578376
244,1.0579014
245,1.0579529
246,1.0578917
247,1.0577852
248,1.0577844
249,1.0576268
250,1.0576584
251,1.0576204
252,1.0575664
253,1.0576847
254,1.0575705
255,1.0576071
256,1.0574802
257,1.0574701
258,1.0573411
259,1.0572031
260,1.0572138
261,1.0571579
262,1.0569162
263,1.0570555
264,1.0570916
265,1.0570387
266,1.056969
267,1.0569835
268,1.0568345
269,1.0568684
270,1.05678
271,1.0567462
272,1.056671
273,1.0566642
274,1.0565987
275,1.056573
276,1.0564854
277,1.0564988
278,1.056473
279,1.0563197
280,1.0562832
281,1.0563804
282,1.0562893
283,1.056231
284,1.0562645
285,1.0562015
286,1.056021
287,1.0560158
288,1.0560329
289,1.0560173
290,1.0558317
291,1.0558395
292,1.0556325
293,1.0557226
294,1.0556788
295,1.0556229
296,1.0556225
297,1.0555689
298,1.0556716
299,1.0555542
300,1.0554029
301,1.055409
302,1.0553786
303,1.0554087
304,1.0552335
305,1.0552391
306,1.0551225
307,1.0550777
308,1.0549487
309,1.054889
310,1.0548574
311,1.0548332
312,1.0547571
313,1.0546104
314,1.054698
315,1.0547205
316,1.0545621
317,1.0545487
318,1.0544658
319,1.0544629
320,1.0544541
321,1.0545338
322,1.0543677
323,1.0543237
324,1.0542258
325,1.0542865
326,1.0542754
327,1.0542125
328,1.054154
329,1.054037
330,1.0540577
331,1.0540013
332,1.0539275
333,1.0537493
334,1.0537703
335,1.0538234
336,1.0537162
337,1.0536374
338,1.0536466
339,1.053489
340,1.0535017
341,1.053539
342,1.05339
343,1.0533614
344,1.0533456
345,1.0532329
346,1.0532591
347,1.0531834
348,1.0530421
349,1.0530421
350,1.0529958
351,1.0528996
352,1.0529128
353,1.0529071
354,1.0528947
355,1.0528117
356,1.0462102
357,1.047475
358,1.0482594
359,1.0488558
360,1.0491669
361,1.0493242
362,1.0495986
363,1.0495875
364,1.0496817
365,1.0498571
366,1.0499172
367,1.0499434
368,1.0500345
369,1.0500538
370,1.0500671
371,1.0501035
372,1.050145
373,1.0500921
374,1.0501748
375,1.0501726
376,1.0501763
377,1.050096
378,1.0499524
379,1.0499871
380,1.050048
381,1.0500708
382,1.0499645
383,1.0499249
384,1.0498942
385,1.0499747
386,1.0498891
387,1.0498019
388,1.0498443
389,1.0497767
390,1.049855
391,1.0498117
392,1.0497375
393,1.0496821
394,1.0496455
395,1.0496556
396,1.0495594
397,1.0495131
398,1.0494531
399,1.0494193
400,1.0493389
401,1.0493405
402,1.0491527
403,1.0492507
404,1.0491456
405,1.0491771
406,1.0491689
407,1.0490851
408,1.049132
409,1.0491385
410,1.0491648
411,1.0490875
412,1.0488907
413,1.048954
414,1.0489088
415,1.0488603
416,1.0488468
417,1.0488335
418,1.0487852
419,1.0487016
420,1.0487477
421,1.0486844
422,1.0486684
423,1.0486025
424,1.0484442
425,1.0482949
426,1.0483838
427,1.0483303
428,1.048308
429,1.0482913
430,1.048162
431,1.0481595
432,1.0481318
433,1.0480976
434,1.0480059
435,1.047961
436,1.0479398
437,1.047887
438,1.0478454
439,1.0477726
440,1.047611
441,1.0476186
442,1.0476327
443,1.0475487
444,1.0475674
445,1.0474226
446,1.0472744
447,1.0472224
448,1.0471236
449,1.0471287
450,1.0470481
451,1.0470495
452,1.0469364
453,1.0469644
454,1.0470419
455,1.0469152
456,1.0469551
457,1.0468909
458,1.0469195
459,1.0468131
460,1.0467089
461,1.0466762
462,1.0466715
463,1.0465772
464,1.0465887
465,1.046567
466,1.0464578
467,1.0464597
468,1.0463769
469,1.0463475
470,1.0462035
471,1.0462079
472,1.0461427
473,1.0461671
474,1.0461105
475,1.0460045
476,1.0460178
477,1.045943
478,1.0457674
479,1.0457307
480,1.0456733
481,1.0455962
482,1.045481
483,1.0454979
484,1.045457
485,1.0453789
486,1.0452828
487,1.0451937
488,1.0450881
489,1.0450836
490,1.0450004
491,1.0449749
492,1.0449567
493,1.0448185
494,1.0447918
495,1.0448229
496,1.0446882
497,1.0445944
498,1.0445334
499,1.0445075
500,1.0444529
501,1.0443743
502,1.0443016
503,1.0442209
504,1.0441457
505,1.0439734
506,1.0440522
507,1.0439017
508,1.043883
509,1.0438138
510,1.0437921
511,1.0437782
512,1.0436536
513,1.0435563
514,1.0434259
515,1.0433936
516,1.0432585
517,1.043182
518,1.0430804
519,1.0429904
520,1.0429758
521,1.0428649
522,1.0427766
523,1.0427521
524,1.0425689
525,1.0426188
526,1.0425752
527,1.0425336
528,1.0425698
529,1.0425072
530,1.0424767
531,1.042345
532,1.0423687
533,1.0422668
534,1.042165
535,1.0420353
536,1.0419683
537,1.0420748
538,1.0419835
539,1.0418342
540,1.0417316
541,1.0416374
542,1.0415001
543,1.0415341
544,1.0413855
545,1.0413431
546,1.041242
547,1.0412179
548,1.0410765
549,1.0410972
550,1.0410029
551,1.0409465
552,1.0408843
553,1.0407739
554,1.0407189
555,1.0406952
556,1.040583
557,1.04054
558,1.0404528
559,1.0404569
560,1.0403094
561,1.0402911
562,1.0401685
563,1.0400426
564,1.0400097
565,1.0399593
566,1.0398459
567,1.0398428
568,1.0398465
569,1.0397736
570,1.039706
571,1.039654
572,1.0395714
573,1.0395378
574,1.0394932
575,1.0394461
576,1.0393577
577,1.0393127
578,1.0392253
579,1.0391953
580,1.0390604
581,1.0390177
582,1.0389627
583,1.0389084
584,1.0388871
585,1.0387769
586,1.0386686
587,1.0386307
588,1.0385393
589,1.0384676
590,1.0383723
591,1.0382203
592,1.0380872
593,1.0380776
594,1.0380688
595,1.037995
596,1.0379595
597,1.0378954
598,1.0378368
599,1.0378163
600,1.0376788
601,1.0376135
602,1.0375973
603,1.0374718
604,1.0374439
605,1.037317
606,1.0372142
607,1.0371751
608,1.037094
609,1.0370886
610,1.0370165
611,1.0368159
612,1.0368444
613,1.03669
614,1.0366313
615,1.0364876
616,1.0364566
617,1.036378
618,1.0362653
619,1.0361543
620,1.0361766
621,1.0361158
622,1.036
623,1.0358983
624,1.0358067
625,1.0357288
626,1.0356644
627,1.0356265
628,1.035524
629,1.0353892
630,1.0353596
631,1.0352924
632,1.0351542
633,1.0350918
634,1.0350416
635,1.0349864
636,1.0348777
637,1.0347084
638,1.0346721
639,1.0345939
640,1.0346143
641,1.0345051
642,1.0343666
643,1.0342603
644,1.0341848
645,1.034106
646,1.0340383
647,1.0338857
648,1.03382
649,1.0336394
650,1.0336263
651,1.033523
652,1.0335168
653,1.0333823
654,1.0332973
655,1.0332259
656,1.0331118
657,1.0329652
658,1.0328546
659,1.032801
660,1.0327303
661,1.0326375
662,1.0325123
663,1.0324922
664,1.0324186
665,1.0322804
666,1.0321965
667,1.0321347
668,1.0320171
669,1.0319366
670,1.0318484
671,1.03178
672,1.0317022
673,1.0315394
674,1.0314273
675,1.0313087
676,1.0312237
677,1.0292598
678,1.0297669
679,1.0300725
680,1.0301064
681,1.0300356
682,1.0300387
683,1.029995
684,1.0298945
685,1.0298047
686,1.0297965
687,1.0296632
688,1.0296099
689,1.0295565
690,1.0294323
691,1.0294074
692,1.0292805
693,1.0291835
694,1.0291393
695,1.0291042
696,1.0288504
697,1.0288087
698,1.0287637
699,1.0285807
700,1.0284451
701,1.028415
702,1.0282297
703,1.0281909
704,1.0280973
705,1.0279948
706,1.0278713
707,1.0277559
708,1.0276254
709,1.0275973
710,1.0274553
711,1.0273309
712,1.0273113
713,1.0271989
714,1.027097
715,1.0268917
716,1.0268399
717,1.0267247
718,1.0265896
719,1.0264628
720,1.0263597
721,1.0263367
722,1.0261525
723,1.026033
724,1.0259691
725,1.025782
726,1.0257256
727,1.0256486
728,1.0254643
729,1.0253454
730,1.0252653
731,1.0251215
732,1.0249726
733,1.0248468
734,1.0247169
735,1.0246912
736,1.0244967
737,1.024456
738,1.0243144
739,1.0241724
740,1.0241188
741,1.0239128
742,1.0237916
743,1.0236198
744,1.023519
745,1.0235013
746,1.0233775
747,1.0232559
748,1.0231618
749,1.0230743
750,1.0228671
751,1.022897
752,1.0227134
753,1.022631
754,1.0224706
755,1.0224447
756,1.0222666
757,1.0221432
758,1.0219659
759,1.0219138
760,1.0217469
761,1.0216125
762,1.0214473
763,1.0213437
764,1.0212935
765,1.0211015
766,1.0209688
767,1.0207983
768,1.0206577
769,1.0204811
770,1.0203943
771,1.0202876
772,1.020101
773,1.0199836
774,1.0198606
775,1.0196949
776,1.0196228
777,1.0194774
778,1.0192968
779,1.0191848
780,1.0190867
781,1.0189224
782,1.0188202
783,1.0185364
784,1.0184753
785,1.0182588
786,1.018077
787,1.0180378
788,1.0178726
789,1.0176934
790,1.0175146
791,1.017337
792,1.0171967
793,1.0170214
794,1.0169101
795,1.0167524
796,1.016525
797,1.0163238
798,1.0162235
799,1.0160737
800,1.0159135
801,1.015715
802,1.0155398
803,1.0153784
804,1.0151658
805,1.0149566
806,1.0148333
807,1.0146612
808,1.0144464
809,1.0143017
810,1.0141687
811,1.013981
812,1.0137767
813,1.0136006
814,1.0134497
815,1.0133137
816,1.0130494
817,1.0129392
818,1.0127453
819,1.0125932
820,1.0123886
821,1.0121033
822,1.0119704
823,1.0118389
824,1.0117569
825,1.0114945
826,1.0113075
827,1.0110959
828,1.0109158
829,1.0107114
830,1.0105847
831,1.0103723
832,1.0100825
833,1.0098512
834,1.0096188
835,1.0094622
836,1.009294
837,1.0090615
838,1.0088121
839,1.0086216
840,1.0084095
841,1.0081915
842,1.0079201
843,1.0077341
844,1.0075169
845,1.0072491
846,1.0070657
847,1.0068675
848,1.0065935
849,1.0063509
850,1.0059799
851,1.0058877
852,1.0056807
853,1.0054384
854,1.0052476
855,1.0049584
856,1.0047451
857,1.0044761
858,1.0042723
859,1.0040992
860,1.0037781
861,1.0034628
862,1.0032843
863,1.0029211
864,1.0026764
