,capacity
0,1.0683683
1,1.0694826
2,1.0703384
3,1.0709082
4,1.0714244
5,1.0718178
6,1.0721514
7,1.0722935
8,1.0724885
9,1.0727774
10,1.0729177
11,1.0729407
12,1.0729898
13,1.0731136
14,1.0732448
15,1.0733707
16,1.0732634
17,1.0732198
18,1.0732032
19,1.0731698
20,1.0732428
21,1.073287
22,1.0732454
23,1.0732069
24,1.0731597
25,1.0732933
26,1.0732532
27,1.073244
28,1.073355
29,1.0733182
30,1.0733571
31,1.0733409
32,1.0733271
33,1.0732865
34,1.0731511
35,1.0731993
36,1.0732179
37,1.0731657
38,1.0732133
39,1.073257
40,1.0732435
41,1.0732323
42,1.0731165
43,1.0731781
44,1.0732635
45,1.0732911
46,1.0732332
47,1.073333
48,1.0731812
49,1.0730721
50,1.0731695
51,1.0732443
52,1.0732331
53,1.0732443
54,1.0732646
55,1.0731987
56,1.0731769
57,1.0730414
58,1.0730548
59,1.0729394
60,1.0730493
61,1.0729676
62,1.0729675
63,1.0729198
64,1.0730494
65,1.0729229
66,1.0729285
67,1.0728252
68,1.0729223
69,1.072858
70,1.072836
71,1.0728135
72,1.0728329
73,1.0731175
74,1.0728294
75,1.0728097
76,1.072755
77,1.0727719
78,1.0728618
79,1.072798
80,1.0727401
81,1.0727121
82,1.0726277
83,1.0727021
84,1.0727725
85,1.0727814
86,1.0727954
87,1.0726157
88,1.0725528
89,1.0724733
90,1.0725344
91,1.0725106
92,1.0724685
93,1.0723953
94,1.0724339
95,1.07243
96,1.0724487
97,1.0723705
98,1.0724779
99,1.0724456
100,1.0724221
101,1.0724143
102,1.0724598
103,1.0723959
104,1.0723774
105,1.0724518
106,1.0724201
107,1.0723956
108,1.0723981
109,1.0724139
110,1.0723628
111,1.0723124
112,1.0723851
113,1.0723492
114,1.0723646
115,1.0723859
116,1.0722322
117,1.0722719
118,1.0722171
119,1.0722556
120,1.0722423
121,1.0721858
122,1.0721736
123,1.0721397
124,1.0720836
125,1.0720179
126,1.0719886
127,1.0719769
128,1.0718783
129,1.0718621
130,1.071861
131,1.0717921
132,1.0717821
133,1.071792
134,1.0718139
135,1.0717076
136,1.071766
137,1.0717707
138,1.0718285
139,1.0717474
140,1.0718619
141,1.0718994
142,1.0706832
143,1.0719146
144,1.0718721
145,1.0718222
146,1.071869
147,1.0718449
148,1.0717266
149,1.0716226
150,1.0716051
151,1.0716428
152,1.0714006
153,1.0714656
154,1.0714599
155,1.0714586
156,1.0714304
157,1.0713768
158,1.0713178
159,1.0712967
160,1.0713334
161,1.0712174
162,1.0712436
163,1.0711741
164,1.0711501
165,1.0711379
166,1.0712314
167,1.0712103
168,1.0711827
169,1.0712368
170,1.0711663
171,1.0711226
172,1.071141
173,1.0711153
174,1.0711468
175,1.0711886
176,1.0710977
177,1.0711297
178,1.0710839
179,1.0710977
180,1.0710927
181,1.0709519
182,1.0708616
183,1.0710137
184,1.0709612
185,1.0709515
186,1.0708299
187,1.0707123
188,1.0706085
189,1.0705886
190,1.0704758
191,1.0704989
192,1.0705358
193,1.0704429
194,1.0703775
195,1.0704001
196,1.0704497
197,1.0704826
198,1.0704594
199,1.0705311
200,1.0704212
201,1.0704583
202,1.070456
203,1.0704286
204,1.0703733
205,1.0703926
206,1.0704296
207,1.070359
208,1.070394
209,1.0704044
210,1.0704062
211,1.0703664
212,1.0703729
213,1.070325
214,1.0703362
215,1.0702195
216,1.0702729
217,1.0702214
218,1.0702915
219,1.0702569
220,1.0701551
221,1.070098
222,1.0700852
223,1.0699358
224,1.0699294
225,1.0699238
226,1.0699774
227,1.0699649
228,1.0698855
229,1.0699334
230,1.0698929
231,1.0698998
232,1.0699356
233,1.0698833
234,1.0696952
235,1.0697162
236,1.0696733
237,1.0696602
238,1.0696454
239,1.0695577
240,1.0696222
241,1.0694618
242,1.0694143
243,1.0694613
244,1.0694126
245,1.0693854
246,1.0693773
247,1.0693437
248,1.0693375
249,1.0692792
250,1.0692356
251,1.0692896
252,1.0691333
253,1.0691742
254,1.0691478
255,1.0690475
256,1.0690404
257,1.0690566
258,1.0689869
259,1.0689837
260,1.0689849
261,1.0689487
262,1.0689424
263,1.0689437
264,1.0688902
265,1.0689027
266,1.0687966
267,1.0687535
268,1.0687821
269,1.0687025
270,1.0686746
271,1.0686744
272,1.0686365
273,1.0686206
274,1.068619
275,1.0685556
276,1.0685369
277,1.0685171
278,1.0684792
279,1.0684658
280,1.0683889
281,1.0682994
282,1.0683284
283,1.06828
284,1.0681736
285,1.0681814
286,1.068138
287,1.0680954
288,1.0680928
289,1.0680232
290,1.0680426
291,1.0680419
292,1.0679578
293,1.0679929
294,1.0679785
295,1.0679772
296,1.0679432
297,1.0679103
298,1.0679034
299,1.0679024
300,1.0678418
301,1.0677959
302,1.0677121
303,1.0677679
304,1.0676301
305,1.0676183
306,1.0675008
307,1.0675335
308,1.0675073
309,1.0675365
310,1.0674497
311,1.0674325
312,1.0673919
313,1.0674164
314,1.0673299
315,1.0673696
316,1.0672548
317,1.0672255
318,1.0672041
319,1.0672079
320,1.0670737
321,1.0671314
322,1.0670662
323,1.0670458
324,1.0671022
325,1.0669975
326,1.0669566
327,1.0668865
328,1.0668759
329,1.0669265
330,1.0668737
331,1.0668699
332,1.0668358
333,1.0667826
334,1.0667392
335,1.0666455
336,1.0665213
337,1.0665556
338,1.0664942
339,1.0664558
340,1.066448
341,1.066386
342,1.0663847
343,1.0663289
344,1.0663543
345,1.0662454
346,1.0661807
347,1.0661417
348,1.0660552
349,1.0660385
350,1.0659776
351,1.0659699
352,1.065954
353,1.065987
354,1.0659497
355,1.0659249
356,1.0659221
357,1.065894
358,1.0659425
359,1.0659066
360,1.0658833
361,1.065781
362,1.0657923
363,1.0657511
364,1.0656652
365,1.0656513
366,1.0656383
367,1.0656061
368,1.0655552
369,1.0655345
370,1.0654759
371,1.0654666
372,1.0641013
373,1.0653043
374,1.0652792
375,1.0652263
376,1.0651984
377,1.0651752
378,1.0651648
379,1.065046
380,1.0650096
381,1.0649425
382,1.0649769
383,1.0648968
384,1.0647782
385,1.0647689
386,1.0647633
387,1.0647136
388,1.0646981
389,1.0646962
390,1.0646211
391,1.0646164
392,1.0645561
393,1.0643957
394,1.0643176
395,1.0642087
396,1.0642018
397,1.0641786
398,1.0641097
399,1.0640795
400,1.0640584
401,1.0640147
402,1.0640211
403,1.0638993
404,1.0639027
405,1.0638295
406,1.0638417
407,1.0637708
408,1.0637556
409,1.063714
410,1.0637169
411,1.0636019
412,1.0636016
413,1.063542
414,1.0635364
415,1.063531
416,1.0635234
417,1.0634118
418,1.063379
419,1.0634106
420,1.0633372
421,1.063323
422,1.063248
423,1.0632372
424,1.0632025
425,1.0630733
426,1.0629803
427,1.0629963
428,1.0629492
429,1.0629133
430,1.0627359
431,1.0627313
432,1.0626832
433,1.0626397
434,1.0625587
435,1.0625457
436,1.0625021
437,1.0623757
438,1.0622939
439,1.0622466
440,1.0622534
441,1.0621274
442,1.0621233
443,1.0620677
444,1.0620019
445,1.0619848
446,1.062053
447,1.0619513
448,1.0619303
449,1.0618688
450,1.0619053
451,1.0618849
452,1.0618026
453,1.0617692
454,1.0617379
455,1.0616906
456,1.0616065
457,1.0616021
458,1.0615731
459,1.0614613
460,1.0613614
461,1.0612961
462,1.0612882
463,1.0612174
464,1.0611827
465,1.059919
466,1.0610374
467,1.0609946
468,1.0610002
469,1.0609185
470,1.0608956
471,1.0608796
472,1.0607804
473,1.0607377
474,1.0605978
475,1.0605426
