,capacity
0,1.0686373
1,1.06972
2,1.0703323
3,1.0708879
4,1.0714406
5,1.0719105
6,1.0722347
7,1.0723798
8,1.0725998
9,1.0727483
10,1.0729147
11,1.0730319
12,1.0731919
13,1.0732588
14,1.0733364
15,1.0733571
16,1.073467
17,1.0735102
18,1.0735817
19,1.0736459
20,1.07367
21,1.0737607
22,1.0737298
23,1.0737383
24,1.0736898
25,1.0737405
26,1.073704
27,1.0737188
28,1.0737839
29,1.0737871
30,1.0737188
31,1.0738678
32,1.0738906
33,1.0738813
34,1.073807
35,1.0739049
36,1.0738423
37,1.0738418
38,1.0738751
39,1.0737482
40,1.0737878
41,1.0737522
42,1.0736297
43,1.0736456
44,1.073581
45,1.0737046
46,1.0737427
47,1.073707
48,1.073738
49,1.0737377
50,1.0737625
51,1.073758
52,1.0737399
53,1.0738171
54,1.0737923
55,1.0737664
56,1.0737369
57,1.0737497
58,1.0737274
59,1.073676
60,1.0736548
61,1.0736475
62,1.0735679
63,1.0735582
64,1.0735945
65,1.0735457
66,1.0736042
67,1.0735258
68,1.0734622
69,1.0733831
70,1.0733436
71,1.0734229
72,1.0733467
73,1.0733665
74,1.0733497
75,1.0732292
76,1.0732373
77,1.0732342
78,1.0732394
79,1.0733267
80,1.0733106
81,1.0732416
82,1.0732605
83,1.0731587
84,1.0732763
85,1.0732335
86,1.073341
87,1.0732489
88,1.0732157
89,1.0731235
90,1.0730559
91,1.0730487
92,1.0730071
93,1.0729795
94,1.0729599
95,1.0729079
96,1.0728492
97,1.0729072
98,1.0729247
99,1.0729284
100,1.072899
101,1.0727746
102,1.072753
103,1.0727273
104,1.0727382
105,1.0726566
106,1.0726334
107,1.0727051
108,1.0727547
109,1.0727042
110,1.0727049
111,1.0727236
112,1.072656
113,1.072696
114,1.0727042
115,1.0727773
116,1.0727297
117,1.0727355
118,1.0727941
119,1.0727991
120,1.0727466
121,1.0726843
122,1.0725715
123,1.0725708
124,1.0725877
125,1.0725443
126,1.0724902
127,1.072385
128,1.0723224
129,1.0722749
130,1.0722609
131,1.072203
132,1.0721474
133,1.0721213
134,1.0721111
135,1.0720128
136,1.0720605
137,1.0719085
138,1.0720091
139,1.0720693
140,1.0720367
141,1.0720865
142,1.0721378
143,1.0721117
144,1.0720655
145,1.0719939
146,1.0720826
147,1.0720146
148,1.0720031
149,1.0719666
150,1.0719521
151,1.0719256
152,1.0719543
153,1.0718604
154,1.0719059
155,1.0717797
156,1.0716971
157,1.0716414
158,1.071578
159,1.0715184
160,1.0714512
161,1.0714155
162,1.0714421
163,1.0713385
164,1.0713834
165,1.0713797
166,1.0713203
167,1.0713656
168,1.0714549
169,1.0714447
170,1.0714693
171,1.0714805
172,1.0714111
173,1.071443
174,1.0714524
175,1.0713545
176,1.0713
177,1.0713664
178,1.0713426
179,1.0713042
180,1.0712341
181,1.0712259
182,1.0712143
183,1.0711857
184,1.07121
185,1.0711266
186,1.0710624
187,1.0709637
188,1.0710275
189,1.0709461
190,1.0708747
191,1.0707421
192,1.0706547
193,1.0706631
194,1.0706
195,1.0705529
196,1.0705023
197,1.070601
198,1.0706309
199,1.0705906
200,1.0706123
201,1.0706196
202,1.0705839
203,1.0705091
204,1.0705104
205,1.0705378
206,1.0705578
207,1.070541
208,1.0705042
209,1.0703835
210,1.0703763
211,1.0703037
212,1.0703437
213,1.0703164
214,1.0702775
215,1.0702734
216,1.0702312
217,1.0702372
218,1.0702475
219,1.0701754
220,1.0701561
221,1.07017
222,1.0701487
223,1.0701029
224,1.0700809
225,1.0700251
226,1.0699636
227,1.0699639
228,1.0699798
229,1.0699246
230,1.0699146
231,1.069859
232,1.0698617
233,1.0697895
234,1.0697579
235,1.0697398
236,1.0697536
237,1.0696868
238,1.0696549
239,1.069652
240,1.0695394
241,1.0695387
242,1.0694959
243,1.0694144
244,1.0694265
245,1.0694376
246,1.0694152
247,1.0694191
248,1.0693442
249,1.0692884
250,1.0692418
251,1.0691868
252,1.0691628
253,1.069168
254,1.0691291
255,1.0690634
256,1.0690093
257,1.0690075
258,1.0689338
259,1.0688617
260,1.0688521
261,1.068822
262,1.0687748
263,1.0687833
264,1.0687836
265,1.0687076
266,1.068688
267,1.068662
268,1.0685619
269,1.0684675
270,1.0685265
271,1.0684857
272,1.0683073
273,1.0683475
274,1.0684345
275,1.0683643
276,1.0683668
277,1.0683181
278,1.0682096
279,1.0681269
280,1.0681787
281,1.068149
282,1.0681554
283,1.0680385
284,1.0679134
285,1.0678774
286,1.0678176
287,1.0678273
288,1.067819
289,1.0677432
290,1.0677109
291,1.06767
292,1.0675919
293,1.0675975
294,1.0675584
295,1.0674928
296,1.0674422
297,1.0674088
298,1.0674881
299,1.0673813
300,1.0673184
301,1.0672585
302,1.0672864
303,1.067314
304,1.0671641
305,1.0671053
306,1.0670022
307,1.0670063
308,1.066976
309,1.0669454
310,1.0669101
311,1.0669206
312,1.0668063
313,1.0667635
314,1.0666971
315,1.0666733
316,1.0665665
317,1.0666057
318,1.0665054
319,1.0665054
320,1.0664479
321,1.0663923
322,1.0663878
323,1.0663974
324,1.0663214
325,1.0663289
326,1.0662786
327,1.0661875
328,1.066175
329,1.0661888
330,1.0661058
331,1.0660691
332,1.0660634
333,1.0660027
334,1.0659807
335,1.0659684
336,1.0658996
337,1.0658699
338,1.0658308
339,1.0657611
340,1.0657111
341,1.0656638
342,1.0656379
343,1.0655965
344,1.0656193
345,1.0654554
346,1.0654179
347,1.0653962
348,1.065292
349,1.0652584
350,1.0652897
351,1.0651885
352,1.0651114
353,1.0650376
354,1.0650238
355,1.0650183
356,1.064893
357,1.0649055
358,1.0648977
359,1.0648836
360,1.064939
361,1.0648572
362,1.0649061
363,1.0648091
364,1.0648823
365,1.0647378
366,1.0646818
367,1.0646504
368,1.0645982
369,1.0645429
370,1.064574
371,1.0644867
372,1.0645214
373,1.064494
374,1.0644403
375,1.0643672
376,1.0643656
377,1.0643419
378,1.0642585
379,1.0642866
380,1.0642176
381,1.0642008
382,1.0640662
383,1.0639882
384,1.0639142
385,1.0639358
386,1.0639054
387,1.063877
388,1.0638261
389,1.0638144
390,1.0637143
391,1.0637189
392,1.0636113
393,1.0635741
394,1.063542
395,1.0634578
396,1.0633535
397,1.0633205
398,1.0632476
399,1.063277
400,1.0632008
401,1.063217
402,1.0630697
403,1.0631186
404,1.0629963
405,1.0628986
406,1.062941
407,1.0629056
408,1.062815
409,1.0627697
410,1.0627655
411,1.0627518
412,1.0626705
413,1.0626241
414,1.0625468
415,1.0624958
416,1.0624679
417,1.0624112
418,1.0623974
419,1.0623714
420,1.0623343
421,1.0621952
422,1.0621568
423,1.0621167
424,1.0621279
425,1.0620649
426,1.0620103
427,1.0619959
428,1.0618485
429,1.061874
430,1.0617661
431,1.0615947
432,1.0616511
433,1.0616145
434,1.0615256
435,1.0614305
436,1.0614171
437,1.0613687
438,1.0613003
439,1.0612248
440,1.0611851
441,1.0611131
442,1.0609456
443,1.0609411
444,1.0608654
445,1.0607196
446,1.0607257
447,1.0607401
448,1.0607432
449,1.0607383
450,1.0607047
451,1.060631
452,1.0606545
453,1.0605837
454,1.0606089
455,1.0605248
456,1.0604177
457,1.0604273
458,1.0603757
459,1.060306
460,1.0603452
461,1.0602376
462,1.0601505
463,1.0600345
464,1.0600659
465,1.059953
466,1.0599145
467,1.0598474
468,1.0597929
469,1.0597143
470,1.0596926
471,1.0596105
472,1.0595462
473,1.0594629
474,1.0594665
475,1.0593716
476,1.059294
477,1.0592154
478,1.0591588
479,1.0590751
480,1.0590847
481,1.0590055
482,1.05897
483,1.0589308
484,1.0588962
485,1.0587889
486,1.058688
487,1.0586231
488,1.0585282
489,1.0585406
490,1.0583898
491,1.058297
492,1.0582175
493,1.0581293
494,1.0580804
495,1.0580449
496,1.0579562
497,1.0577928
498,1.0577867
499,1.0576992
500,1.0575935
501,1.0575252
502,1.0573956
503,1.0573237
504,1.0571986
505,1.0571473
506,1.05704
507,1.0569412
508,1.0568511
509,1.056748
510,1.0567553
511,1.0566565
512,1.0566627
513,1.0566707
514,1.0567158
515,1.0566788
516,1.0566111
517,1.0565646
518,1.0564934
519,1.0563995
520,1.0563358
521,1.056335
522,1.0562056
523,1.0561261
524,1.0560005
525,1.0558882
526,1.0558404
527,1.0557466
528,1.0556798
529,1.0556005
530,1.05547
531,1.0555152
532,1.0553755
533,1.0552694
534,1.0551393
535,1.0550791
536,1.0550134
537,1.0548964
538,1.0547801
539,1.0546554
540,1.0545964
541,1.0545501
542,1.0544797
543,1.05443
