,capacity
0,1.0594152
1,1.060272
2,1.0607876
3,1.0613223
4,1.0616887
5,1.0620158
6,1.062234
7,1.0623453
8,1.0624529
9,1.0624503
10,1.062585
11,1.0625443
12,1.0626241
13,1.0625895
14,1.0625634
15,1.0627203
16,1.0627035
17,1.0627776
18,1.0628042
19,1.0627549
20,1.0628263
21,1.062784
22,1.06275
23,1.0627601
24,1.0627693
25,1.0626384
26,1.0626106
27,1.0625855
28,1.0627127
29,1.0627337
30,1.0629164
31,1.0628252
32,1.0628041
33,1.062858
34,1.0628301
35,1.0628685
36,1.0628299
37,1.0628409
38,1.062778
39,1.0626781
40,1.0626481
41,1.0625422
42,1.0626554
43,1.0625716
44,1.0625309
45,1.0625811
46,1.0624756
47,1.0624362
48,1.0625064
49,1.0624685
50,1.062553
51,1.0624549
52,1.0625373
53,1.0625746
54,1.0624852
55,1.062471
56,1.0624776
57,1.0623883
58,1.0624517
59,1.0624018
60,1.0623293
61,1.0622241
62,1.0622368
63,1.062145
64,1.0621941
65,1.0621176
66,1.0621159
67,1.062085
68,1.0620736
69,1.0619309
70,1.0619612
71,1.0619125
72,1.0618515
73,1.0617952
74,1.0617808
75,1.0617249
76,1.0616753
77,1.0616686
78,1.0616473
79,1.061803
80,1.0616144
81,1.0615338
82,1.061524
83,1.061456
84,1.0614363
85,1.0614271
86,1.0615159
87,1.0614817
88,1.0613778
89,1.061318
90,1.0613314
91,1.061383
92,1.061395
93,1.0613345
94,1.0613594
95,1.0611641
96,1.0610895
97,1.0609739
98,1.0610052
99,1.0609198
100,1.060848
101,1.0608566
102,1.0607948
103,1.0607266
104,1.0607185
105,1.0605915
106,1.0606269
107,1.0607076
108,1.0606229
109,1.0604907
110,1.0605043
111,1.0605074
112,1.0604755
113,1.0603689
114,1.0603787
115,1.060372
116,1.0603734
117,1.0603268
118,1.0603304
119,1.060325
120,1.060298
121,1.06031
122,1.0603124
123,1.0602936
124,1.0602919
125,1.0602522
126,1.0602375
127,1.0601808
128,1.0601382
129,1.0600953
130,1.0600902
131,1.0600852
132,1.0600189
133,1.0599746
134,1.0599513
135,1.0598772
136,1.0597503
137,1.059737
138,1.0596356
139,1.05966
140,1.0595437
141,1.0595133
142,1.0594648
143,1.0592915
144,1.0592707
145,1.059267
146,1.0592726
147,1.0591323
148,1.0591552
149,1.0591187
150,1.0591596
151,1.0591588
152,1.0592279
153,1.0591112
154,1.0590283
155,1.0590568
156,1.0590161
157,1.0589945
158,1.0590326
159,1.0590149
160,1.0589818
161,1.0588979
162,1.0588783
163,1.0587199
164,1.0587447
165,1.0587243
166,1.0587445
167,1.0585293
168,1.0585628
169,1.0583743
170,1.0582881
171,1.0582656
172,1.0582368
173,1.0581044
174,1.0581356
175,1.0580378
176,1.0580926
177,1.0580423
178,1.057974
179,1.0580199
180,1.0579853
181,1.0580137
182,1.0580744
183,1.0580164
184,1.0579884
185,1.057972
186,1.0579112
187,1.057899
188,1.0578692
189,1.0578547
190,1.0577788
191,1.0578507
192,1.057788
193,1.0577602
194,1.0576328
195,1.0575745
196,1.0575392
197,1.0575294
198,1.0574434
199,1.0574056
200,1.0573659
201,1.0573682
202,1.0573528
203,1.0572048
204,1.0571355
205,1.0571135
206,1.0571132
207,1.056937
208,1.0568725
209,1.0568508
210,1.0567695
211,1.0567036
212,1.0565836
213,1.056619
214,1.0567157
215,1.05668
216,1.0567178
217,1.0567453
218,1.0566562
219,1.0566461
220,1.0566056
221,1.0565453
222,1.0565675
223,1.0565735
224,1.0564932
225,1.0562767
226,1.0564364
227,1.056331
228,1.0563251
229,1.0563072
230,1.0563582
231,1.0562378
232,1.0562662
233,1.0561852
234,1.0561818
235,1.0561337
236,1.0561187
237,1.0560291
238,1.0560056
239,1.0559989
240,1.0559106
241,1.0559155
242,1.0558064
243,1.0557574
244,1.0556755
245,1.0556289
246,1.0556604
247,1.0555929
248,1.0556145
249,1.0555264
250,1.05555
251,1.0554886
252,1.0554192
253,1.0553987
254,1.0554248
255,1.0553507
256,1.0552716
257,1.0552225
258,1.0552552
259,1.0551169
260,1.0550829
261,1.0550395
262,1.054909
263,1.0549186
264,1.0548631
265,1.0547115
266,1.0547477
267,1.0548279
268,1.0548034
269,1.0547208
270,1.0546772
271,1.0546211
272,1.0545523
273,1.0544829
274,1.0543151
275,1.0544245
276,1.0543233
277,1.0544124
278,1.0543065
279,1.0542127
280,1.0541409
281,1.0541644
282,1.0541602
283,1.0540721
284,1.0540383
285,1.05402
286,1.0540278
287,1.0540701
288,1.0539215
289,1.053975
290,1.0539129
291,1.05384
292,1.0537807
293,1.0536706
294,1.0536543
295,1.0536499
296,1.0534796
297,1.0535623
298,1.0534339
299,1.0534642
300,1.0534378
301,1.0533803
302,1.0533539
303,1.0532517
304,1.0532349
305,1.0531883
306,1.0531111
307,1.0531468
308,1.0530763
309,1.0529162
310,1.052936
311,1.0527909
312,1.0527436
313,1.0527216
314,1.0526809
315,1.052626
316,1.0526217
317,1.0525132
318,1.052442
319,1.0525424
320,1.052412
321,1.0524151
322,1.052382
323,1.0522219
324,1.0522434
325,1.0522422
326,1.0521361
327,1.0520337
328,1.0521003
329,1.0520762
330,1.0521232
331,1.0520506
332,1.051946
333,1.051854
334,1.0518312
335,1.0517291
336,1.0517642
