,capacity
0,1.0677625
1,1.0684187
2,1.0689965
3,1.0695444
4,1.0701469
5,1.070362
6,1.07057
7,1.0694724
8,1.0708585
9,1.0709045
10,1.0710021
11,1.0710075
12,1.0709617
13,1.0710546
14,1.0711702
15,1.0712322
16,1.0711849
17,1.0711514
18,1.0711079
19,1.0710675
20,1.0710218
21,1.0711449
22,1.0711592
23,1.0711793
24,1.071059
25,1.0710634
26,1.0711384
27,1.0711924
28,1.0711606
29,1.0712774
30,1.0712079
31,1.0712347
32,1.071156
33,1.071129
34,1.0711654
35,1.0712452
36,1.0711614
37,1.0711459
38,1.0710136
39,1.0709356
40,1.0709635
41,1.0710064
42,1.0708954
43,1.0708562
44,1.0710185
45,1.0709656
46,1.0709157
47,1.070948
48,1.0708909
49,1.0710367
50,1.0709792
51,1.0710239
52,1.0708886
53,1.0708721
54,1.0708457
55,1.0708469
56,1.0708714
57,1.0708077
58,1.0708045
59,1.0708133
60,1.0707915
61,1.0707539
62,1.0707461
63,1.0706885
64,1.0706326
65,1.0705847
66,1.0704955
67,1.0704526
68,1.0703689
69,1.0703287
70,1.070333
71,1.0703154
72,1.0702927
73,1.0705907
74,1.0702964
75,1.0701382
76,1.0701331
77,1.0701123
78,1.0702209
79,1.0701374
80,1.0700635
81,1.0699997
82,1.0700557
83,1.0700451
84,1.0701188
85,1.0700258
86,1.0700299
87,1.0699638
88,1.0699168
89,1.0697405
90,1.0697353
91,1.0697106
92,1.0697016
93,1.0696282
94,1.0696263
95,1.0695676
96,1.0694952
97,1.0682734
98,1.0694
99,1.0693594
100,1.069271
101,1.0692003
102,1.0692446
103,1.0691731
104,1.0691358
105,1.06915
106,1.0691724
107,1.0692132
108,1.0691893
109,1.0691954
110,1.0691415
111,1.0691444
112,1.0691696
113,1.0691861
114,1.0691495
115,1.0691494
116,1.0691203
117,1.069064
118,1.0690387
119,1.0689245
120,1.0689062
121,1.0688754
122,1.0688756
123,1.0687642
124,1.0686842
125,1.0685724
126,1.068468
127,1.0684438
128,1.0683062
129,1.0682837
130,1.0682082
131,1.0681655
132,1.0681685
133,1.0680538
134,1.0680773
135,1.0679982
136,1.0679601
137,1.0680126
138,1.0679759
139,1.0680941
140,1.0680594
141,1.068024
142,1.0679456
143,1.0678766
144,1.0678164
145,1.0678341
146,1.0677847
147,1.0678211
148,1.0676461
149,1.0676892
150,1.0676098
151,1.067542
152,1.0675472
153,1.0674149
154,1.0673896
155,1.0673102
156,1.067288
157,1.0672128
158,1.067184
159,1.067112
160,1.0670769
161,1.0669723
162,1.06689
163,1.0668927
164,1.0668269
165,1.0667928
166,1.0667937
167,1.0668665
168,1.0668216
169,1.066798
170,1.0668166
171,1.0666878
172,1.0665978
173,1.0667354
174,1.066571
175,1.0665329
176,1.0665487
177,1.0665199
178,1.0664753
179,1.0663799
180,1.0663655
181,1.0663053
182,1.0662946
183,1.0662768
184,1.0662353
185,1.0661325
186,1.0661477
187,1.0660571
188,1.0659682
189,1.0658566
190,1.0657609
191,1.0656896
192,1.0656575
193,1.0655078
194,1.0654703
195,1.065466
196,1.0654539
197,1.0654877
198,1.0654287
199,1.0654362
200,1.0654472
201,1.0653936
202,1.0653356
203,1.0653811
204,1.0653061
205,1.0652423
206,1.0652132
207,1.065181
208,1.0650899
209,1.0650265
210,1.0650345
211,1.0649836
212,1.0649278
213,1.0649487
214,1.0648932
215,1.0648308
216,1.0648465
217,1.0647638
218,1.0647298
219,1.0646806
220,1.0646626
221,1.0646347
222,1.0645115
223,1.0644932
224,1.0643985
225,1.0643896
226,1.0643749
227,1.0643137
228,1.0642667
229,1.06422
230,1.0641054
231,1.0641227
232,1.0640435
233,1.0640752
234,1.0639968
235,1.0639102
236,1.0638494
237,1.0638771
238,1.0637167
239,1.0637965
240,1.0637259
241,1.0636246
242,1.0635635
243,1.0635362
244,1.0635169
245,1.0634538
246,1.0633979
247,1.0633821
248,1.0632758
249,1.0631641
250,1.0632102
251,1.0630713
252,1.0630609
253,1.0629975
254,1.0630062
255,1.0628506
256,1.0628922
257,1.0627832
258,1.0628349
259,1.0627793
260,1.0626869
261,1.0626338
262,1.0625917
263,1.0625107
264,1.0624011
265,1.0623547
266,1.0622768
267,1.0622101
268,1.0621716
269,1.0621465
270,1.0620726
271,1.0620418
272,1.0620732
273,1.0619446
274,1.0618711
275,1.0619217
276,1.0618112
277,1.0617483
278,1.0616945
279,1.0616587
280,1.0616292
281,1.0615516
282,1.0614218
283,1.0613198
284,1.0611906
285,1.0612233
286,1.0610813
287,1.0609839
288,1.0609982
289,1.0609527
290,1.060986
291,1.0608655
292,1.0608622
293,1.0607826
294,1.0607194
295,1.0606523
296,1.0606068
297,1.0605901
298,1.060487
299,1.0604154
300,1.0603755
301,1.060317
302,1.0603163
303,1.0602301
304,1.060086
305,1.0600337
306,1.0599741
307,1.0598707
308,1.0597725
309,1.0597112
310,1.0597044
311,1.0595711
312,1.0595887
313,1.0594938
314,1.0593519
315,1.0593045
316,1.0592418
317,1.0592061
318,1.0591458
319,1.0590909
320,1.0589955
321,1.0590332
322,1.0589526
323,1.0588731
324,1.058803
325,1.0587426
326,1.0587418
327,1.0573888
328,1.0585165
329,1.0584435
330,1.0584512
331,1.0584345
332,1.0583669
333,1.0582452
334,1.058206
335,1.05805
336,1.0580196
337,1.0579604
338,1.0578457
339,1.0577642
340,1.0576639
341,1.0575639
342,1.0575374
343,1.0573977
344,1.0573566
345,1.0572007
346,1.0571674
347,1.0570837
348,1.0569983
349,1.0569118
350,1.0568097
351,1.0568306
352,1.0567076
353,1.0566072
354,1.0565407
355,1.0564717
356,1.05638
357,1.0563526
358,1.0563099
359,1.0563071
360,1.0562536
361,1.0562459
362,1.0561947
363,1.0561066
364,1.0560582
365,1.0559541
366,1.0559016
367,1.0558183
