,capacity
0,0.0
1,1.0761266
2,1.0766531
3,1.0775996
4,1.0785232
5,1.0790976
6,1.0795069
7,1.0798842
8,1.0799831
9,1.080176
10,1.0803552
11,1.0805001
12,1.075169
13,1.0779788
14,1.0790153
15,1.0793883
16,1.0797621
17,1.0799582
18,1.0801255
19,1.0802556
20,1.0802811
21,1.0804559
22,1.0805715
23,1.0805753
24,1.0805809
25,1.0806713
26,1.0807229
27,1.0806967
28,1.0807353
29,1.0807087
30,1.0807326
31,1.0808069
32,1.0807946
33,1.080795
34,1.0808622
35,1.0809429
36,1.0809543
37,1.0808953
38,1.0808743
39,1.0808747
40,1.0809392
41,1.0809145
42,1.0809885
43,1.0810155
44,1.0809205
45,1.0808891
46,1.0809054
47,1.0809343
48,1.080974
49,1.0809518
50,1.0809991
51,1.0809798
52,1.0809922
53,1.0809915
54,1.0809245
55,1.0809041
56,1.0809128
57,1.0808161
58,1.0808135
59,1.0808296
60,1.0808098
61,1.0807965
62,1.0808322
63,1.0807602
64,1.0808089
65,1.0815448
66,1.0817564
67,1.0819476
68,1.0820422
69,1.0820704
70,1.0809755
71,1.0807738
72,1.0806457
73,1.0805962
74,1.0805677
75,1.0805427
76,1.0804762
77,1.0804079
78,1.0804417
79,1.0803988
80,1.0803181
81,1.0802597
82,1.080227
83,1.0801896
84,1.0801461
85,1.0800886
86,1.0800748
87,1.0800481
88,1.0800275
89,1.0799834
90,1.0799885
91,1.079931
92,1.0799344
93,1.0798928
94,1.0798832
95,1.0798595
96,1.079825
97,1.0797906
98,1.0797876
99,1.0797794
100,1.0796983
101,1.0796399
102,1.0796072
103,1.0795816
104,1.0795468
105,1.0795331
106,1.0794854
107,1.079452
108,1.079519
109,1.0795178
110,1.0794468
111,1.0794196
112,1.0793198
113,1.0793349
114,1.0793508
115,1.0792742
116,1.0792404
117,1.0792228
118,1.0791945
119,1.079196
120,1.0791131
121,1.0791099
122,1.0790277
123,1.0789727
124,1.0789587
125,1.0789593
126,1.0789295
127,1.0788862
128,1.0788459
129,1.0787752
130,1.0787152
131,1.0787618
132,1.0787274
133,1.0786937
134,1.0785871
135,1.0785264
136,1.0784788
137,1.0784733
138,1.0783871
139,1.0783174
140,1.0783099
141,1.0782487
142,1.078239
143,1.0781968
144,1.0781125
145,1.0781144
146,1.0780414
147,1.0780311
148,1.0780143
149,1.0778986
150,1.0778854
151,1.0778425
152,1.0778033
153,1.0778167
154,1.0777545
155,1.077715
156,1.0776892
157,1.0776322
158,1.0775633
159,1.0775265
160,1.0775362
161,1.0774777
162,1.0774564
163,1.0773886
164,1.0773432
165,1.0773411
166,1.0773293
167,1.0772828
168,1.0772175
169,1.0772022
170,1.0771823
171,1.0771332
172,1.0770696
173,1.0770202
174,1.0769492
175,1.0769196
176,1.0769155
177,1.076911
178,1.076969
179,1.0771172
180,1.0771335
181,1.0770476
182,1.0768632
183,1.0766847
184,1.0766228
185,1.0765495
186,1.0766978
187,1.0768197
188,1.0768654
189,1.0768673
190,1.0768023
191,1.0767487
