,capacity
0,0.0
1,1.0789614
2,1.0802841
3,1.0810505
4,1.0817143
5,1.0820209
6,1.0823131
7,1.0824924
8,1.082631
9,1.0827476
10,1.0829428
11,1.083007
12,1.0830122
13,1.0830065
14,1.0830331
15,1.0830039
16,1.0830698
17,1.0830611
18,1.0831213
19,1.0831599
20,1.0831165
21,1.0831178
22,1.0831566
23,1.0830774
24,1.0831
25,1.0831488
26,1.0831995
27,1.0832652
28,1.0832728
29,1.0832782
30,1.0833255
31,1.0833044
32,1.0833675
33,1.0834335
34,1.0834152
35,1.0834813
36,1.0835099
37,1.083434
38,1.0834185
39,1.0833987
40,1.0833408
41,1.0832559
42,1.0832385
43,1.0832475
44,1.0832443
45,1.0832225
46,1.083215
47,1.0831821
48,1.0832191
49,1.0834147
50,1.0836209
51,1.0838039
52,1.0838689
53,1.0837955
54,1.0832845
55,1.0832698
56,1.0832784
57,1.0832846
58,1.0832845
59,1.0832871
60,1.0832433
61,1.0832242
62,1.0832187
63,1.0831714
64,1.0831133
65,1.0831107
66,1.0830462
67,1.082989
68,1.0829741
69,1.082945
70,1.0829226
71,1.0829127
72,1.082868
73,1.0828509
74,1.0828315
75,1.0828048
76,1.0827973
77,1.0827873
78,1.0826949
79,1.0827106
80,1.082697
81,1.0826631
82,1.0826367
83,1.0826498
84,1.0825667
85,1.0825397
86,1.0825267
87,1.0824869
88,1.0824267
89,1.082402
90,1.0824037
91,1.0824488
92,1.0824364
93,1.0824057
94,1.0823215
95,1.0822678
96,1.0822626
97,1.0822525
98,1.0821998
99,1.0821686
100,1.0821489
101,1.0820762
102,1.0820674
103,1.0819989
104,1.0819679
105,1.0818967
106,1.0818998
107,1.0818944
108,1.081879
109,1.0818594
110,1.0818163
111,1.0818372
112,1.0817631
113,1.0817076
114,1.0816773
115,1.0816678
116,1.0816858
117,1.0816461
118,1.0816262
119,1.0816431
120,1.0816292
121,1.0815336
122,1.0814543
123,1.0813655
124,1.0813301
125,1.0812914
126,1.0812323
127,1.081223
128,1.0811514
129,1.081099
130,1.0810486
131,1.0809491
132,1.080871
133,1.0808053
134,1.0808114
135,1.0807651
136,1.0807942
137,1.0807575
138,1.0807548
139,1.0806944
140,1.0805949
141,1.0805397
142,1.0805308
143,1.0804807
144,1.0804266
145,1.0803614
146,1.0803467
147,1.0803097
148,1.0803193
149,1.0802523
150,1.0802526
151,1.0802072
152,1.080195
153,1.0800974
154,1.0800368
155,1.0799892
156,1.0799025
157,1.0798463
158,1.0798079
159,1.0797752
160,1.0798061
161,1.0799718
162,1.0800097
163,1.0799268
164,1.0797611
165,1.079605
166,1.0795858
167,1.0794748
168,1.0796554
169,1.0797582
170,1.0798204
171,1.0798165
172,1.0797594
173,1.0797136
174,1.0795653
175,1.0793856
176,1.0791914
177,1.0791408
178,1.0790654
179,1.0790292
180,1.0789883
181,1.0789096
182,1.0788633
183,1.0788121
184,1.0787709
185,1.0787156
186,1.0787259
187,1.0787538
188,1.0788388
189,1.0789615
190,1.0789404
191,1.0788008
192,1.0785981
193,1.0784525
194,1.0783483
195,1.0785278
196,1.078721
197,1.0788525
198,1.0788983
199,1.0789151
200,1.0788383
201,1.0787574
202,1.0786352
203,1.0782585
204,1.078051
205,1.0780387
206,1.0779346
207,1.0778761
208,1.0777919
209,1.0777475
210,1.0777041
211,1.0775995
212,1.0775759
213,1.0775865
214,1.0776076
215,1.0776701
216,1.0777919
217,1.0778325
218,1.0776794
219,1.0774719
220,1.0772938
221,1.0772233
222,1.0771722
223,1.0772594
224,1.0773863
225,1.0774142
226,1.0774157
227,1.0773709
228,1.0773181
229,1.0772277
230,1.0770055
231,1.0767937
232,1.07679
233,1.076749
234,1.0766691
235,1.0765746
236,1.07649
237,1.0764171
238,1.0763549
239,1.0763009
240,1.0763121
241,1.0762757
242,1.0762603
243,1.0763491
244,1.076462
245,1.0764419
246,1.0762653
247,1.0760688
248,1.075997
249,1.0759138
250,1.0759244
251,1.0760434
252,1.0758955
253,1.0761281
254,1.0761362
255,1.0760864
256,1.076056
257,1.0759788
258,1.0756558
259,1.075509
260,1.07546
261,1.0753791
262,1.0753454
263,1.0753
264,1.0752265
265,1.0750866
266,1.0750926
267,1.0750225
268,1.0749042
269,1.074886
270,1.0748137
271,1.0749738
272,1.0750257
273,1.0749098
274,1.0747823
275,1.0747964
276,1.0747232
277,1.0746173
278,1.0746425
279,1.0747379
280,1.074867
281,1.0747952
282,1.0749139
283,1.0744554
284,1.0747832
285,1.0747467
286,1.0744414
287,1.0741868
288,1.0741673
289,1.0740875
290,1.0740433
291,1.0739026
292,1.0737294
293,1.0738398
294,1.0737767
295,1.0737247
296,1.0736661
297,1.0736222
298,1.0735832
299,1.0735575
300,1.0734903
301,1.0734737
302,1.0733941
303,1.0733577
304,1.0732579
305,1.0732476
306,1.0732679
307,1.0732727
308,1.0733019
309,1.0733097
310,1.0732543
311,1.0731988
312,1.0731924
313,1.0730158
314,1.0728383
315,1.0727715
316,1.0727199
317,1.0726806
318,1.0726135
319,1.0725478
320,1.072535
321,1.0724412
322,1.0723426
323,1.0722359
324,1.0721247
325,1.0723267
326,1.0728229
327,1.0731394
328,1.0731647
329,1.0730561
330,1.0729605
331,1.0729289
332,1.0728841
333,1.073004
334,1.0732143
335,1.0732745
336,1.0732861
337,1.0733401
338,1.0731848
339,1.0733922
340,1.0730548
341,1.0731692
342,1.072541
343,1.0725683
344,1.0722641
345,1.0720322
346,1.0721892
347,1.0720712
348,1.0719109
349,1.0717077
350,1.0716723
351,1.071735
352,1.0715584
353,1.0713425
354,1.0714157
355,1.0717827
356,1.071381
357,1.0713232
358,1.0713298
359,1.0711876
360,1.0713919
361,1.0711528
362,1.0715209
363,1.071383
364,1.0711576
365,1.0715059
366,1.071437
367,1.0711305
368,1.0715027
369,1.0712711
370,1.0707477
371,1.0708671
372,1.0704794
373,1.0701697
374,1.0703651
375,1.0703306
376,1.0703555
377,1.0703461
378,1.0698583
379,1.0700541
380,1.0701514
381,1.070048
382,1.0698912
383,1.0701547
384,1.0697961
385,1.0699776
386,1.0696077
387,1.0696808
388,1.0693181
389,1.0693076
390,1.0699972
391,1.0696573
392,1.0699785
393,1.069496
394,1.0697237
395,1.0697433
396,1.0697211
397,1.0693787
398,1.0691717
399,1.0689248
400,1.0689226
401,1.0686326
402,1.0687047
403,1.0682759
404,1.0685575
405,1.0684435
406,1.0682535
407,1.068465
408,1.0683407
409,1.0679846
410,1.0684855
411,1.0686543
412,1.0684592
413,1.0683789
414,1.0679028
415,1.0677625
416,1.0677466
417,1.0680436
418,1.0680885
419,1.0679119
420,1.068035
421,1.0683273
422,1.0680646
423,1.0681998
424,1.0679713
425,1.0678262
426,1.0673383
427,1.0672609
428,1.0667943
429,1.066927
430,1.0669308
431,1.0664328
432,1.0666507
433,1.0667835
434,1.066705
435,1.0662615
436,1.0660994
437,1.0665351
438,1.0665102
439,1.0664576
440,1.0663652
441,1.0663654
442,1.066223
443,1.0658742
444,1.0661031
445,1.0660645
446,1.0661147
447,1.0659306
448,1.0661327
449,1.0661161
450,1.0662413
451,1.0660639
452,1.0659006
453,1.065685
454,1.0655507
455,1.0656689
456,1.0653567
457,1.065142
458,1.0651222
459,1.0649457
460,1.065008
461,1.0650048
462,1.0650023
463,1.0645175
464,1.0646385
465,1.0647278
466,1.0646446
467,1.0645219
468,1.0645562
469,1.0644031
470,1.064312
471,1.0642848
472,1.0641333
473,1.0640495
474,1.064018
475,1.0644244
476,1.0646535
477,1.0644503
478,1.0641559
479,1.0646673
480,1.0645064
481,1.0641794
482,1.0639694
483,1.0636271
484,1.063723
485,1.0633841
486,1.0632199
487,1.0631839
488,1.0625652
489,1.0623178
490,1.0611751
491,1.0597461
492,1.0619559
493,1.0611866
494,1.0618104
495,1.0617465
496,1.0616292
497,1.0615275
498,1.0614933
499,1.0613717
500,1.0615182
501,1.0612503
502,1.0611537
503,1.0613823
504,1.0615596
505,1.0612445
506,1.0614855
507,1.0612669
508,1.0613807
509,1.0612103
510,1.0610921
511,1.0610803
512,1.0605247
513,1.0607377
514,1.06046
515,1.0606596
516,1.0603296
517,1.0600628
518,1.0598836
519,1.0601541
520,1.0597262
521,1.0598546
522,1.0598942
523,1.0599042
524,1.0599214
525,1.0595018
526,1.0599738
527,1.0596166
528,1.0596805
529,1.0594857
530,1.0594547
531,1.0595006
532,1.059386
533,1.0590379
534,1.0594629
535,1.0593404
536,1.0593351
537,1.0589579
538,1.0589949
539,1.0587697
540,1.0587441
541,1.0587986
542,1.0583936
543,1.0584842
544,1.0581874
545,1.0582963
546,1.0582922
547,1.0579814
548,1.057658
549,1.0574375
550,1.0575627
551,1.0578876
552,1.0576627
553,1.0577934
554,1.0577087
555,1.0576292
556,1.0576323
557,1.0575221
558,1.05721
559,1.0571897
560,1.0574105
561,1.0572622
562,1.0570564
563,1.0570791
564,1.05738
565,1.0572835
566,1.0571287
567,1.0567882
568,1.0565058
569,1.0564537
570,1.0562565
571,1.0562592
572,1.0560317
573,1.0559968
574,1.0560333
575,1.0556248
576,1.0554988
577,1.0557319
578,1.0554594
579,1.055585
580,1.0554897
581,1.0556281
582,1.0555217
583,1.0551711
584,1.0552515
585,1.0553503
586,1.0551008
587,1.055125
588,1.0549207
589,1.0549985
590,1.0549513
591,1.0549408
592,1.0549853
593,1.0548314
594,1.0545957
595,1.0545727
596,1.0541844
597,1.0542285
598,1.0542089
599,1.0538183
600,1.0537301
601,1.0537757
602,1.0534787
603,1.0535822
604,1.0534846
605,1.0534276
606,1.053279
607,1.0533285
608,1.0529507
609,1.0531985
610,1.0530882
