,capacity
0,1.0648384
1,1.0682049
2,1.0704525
3,1.0713326
4,1.0715803
5,1.0723724
6,1.0726918
7,1.0723046
8,1.0730197
9,1.073298
10,1.0731757
11,1.0737822
12,1.0741277
13,1.0740174
14,1.0743406
15,1.0743235
16,1.0744383
17,1.0748742
18,1.0744117
19,1.0749098
20,1.0750446
21,1.074602
22,1.0747854
23,1.0750339
24,1.0744946
25,1.0751492
26,1.0754764
27,1.0749139
28,1.0753349
29,1.075296
30,1.0747062
31,1.0754008
32,1.0752988
33,1.0752165
34,1.0752064
35,1.0750853
36,1.0753502
37,1.075635
38,1.0757573
39,1.0757304
40,1.0761088
41,1.0752704
42,1.0757345
43,1.0757983
44,1.075055
45,1.0756379
46,1.0759189
47,1.0750158
48,1.0755056
49,1.0757265
50,1.0751441
51,1.0756267
52,1.0756823
53,1.0750697
54,1.0756804
55,1.075744
56,1.0750687
57,1.0755597
58,1.0753584
59,1.0752064
60,1.0757433
61,1.0756012
62,1.0753458
63,1.0756074
64,1.0749165
65,1.0753415
66,1.0756115
67,1.0749918
68,1.0754781
69,1.0755297
70,1.0746709
71,1.0752641
72,1.075343
73,1.074621
74,1.0753788
75,1.0753689
76,1.0747886
77,1.0750396
78,1.0749222
79,1.0745407
80,1.0750327
81,1.0751786
82,1.074518
83,1.0747882
84,1.0749444
85,1.074841
86,1.075007
87,1.0750802
88,1.0749985
89,1.0751421
90,1.0746258
91,1.0746667
92,1.0744699
93,1.0742061
94,1.0746109
95,1.0747287
96,1.0739112
97,1.0743905
98,1.0744017
99,1.0736984
100,1.0741562
101,1.0742319
102,1.0736021
103,1.0740367
104,1.0740181
105,1.0732014
106,1.0738144
107,1.0740148
108,1.0733584
109,1.0737463
110,1.0739149
111,1.0735867
112,1.0737253
113,1.0736814
114,1.0734756
115,1.0736536
116,1.0728451
117,1.0729377
118,1.072998
119,1.0725592
120,1.0728315
121,1.0727501
122,1.072355
123,1.0726732
124,1.0726358
125,1.0719638
126,1.0722628
127,1.0722656
128,1.0717043
129,1.0720805
130,1.0720311
131,1.0714757
132,1.0720123
133,1.0719138
134,1.0715848
135,1.0719137
136,1.0714476
137,1.0712392
138,1.0713658
139,1.0712037
140,1.0711471
141,1.0713252
142,1.0708199
143,1.0705842
144,1.0709471
145,1.0701103
146,1.0704849
147,1.0704784
148,1.0699583
149,1.0703001
150,1.0703735
151,1.0693088
152,1.0697402
153,1.0698791
154,1.0690253
155,1.0696158
156,1.0693622
157,1.0689023
158,1.0694181
159,1.0690994
160,1.068851
161,1.0690688
162,1.069199
163,1.0686202
164,1.0687401
165,1.0685788
166,1.0683706
167,1.0683445
168,1.068018
169,1.0679166
170,1.0680504
171,1.0676327
172,1.0679121
173,1.0679404
174,1.0672101
175,1.0674992
176,1.0672385
177,1.0665755
178,1.0669972
179,1.0670798
180,1.0662439
181,1.0664155
182,1.066162
183,1.0660658
184,1.0662329
185,1.0662937
186,1.0656562
187,1.0658648
188,1.0657343
189,1.0654436
190,1.06558
191,1.0654542
192,1.0655918
193,1.065124
194,1.0643781
195,1.0645674
196,1.0646137
197,1.0639532
198,1.064299
199,1.0641534
200,1.0635464
201,1.0636848
202,1.0637162
203,1.0630174
204,1.0632137
205,1.0632687
206,1.0626844
207,1.063049
208,1.0629432
209,1.062299
210,1.0626087
211,1.0624632
212,1.0617657
213,1.0620257
214,1.0621625
215,1.0614933
216,1.0615419
217,1.0610087
218,1.0608801
219,1.0606906
220,1.0603768
221,1.0602571
222,1.0605233
223,1.0600243
224,1.0599197
225,1.0598361
226,1.0591708
227,1.0593834
228,1.059266
229,1.0584519
230,1.0587294
231,1.0587031
232,1.0580771
233,1.0583539
234,1.0583584
235,1.057566
236,1.0577823
237,1.0572156
238,1.0569243
239,1.0567862
240,1.056589
241,1.056018
242,1.0559647
243,1.0552888
244,1.0553268
245,1.0552365
246,1.0546124
247,1.0548106
248,1.0545089
249,1.0537329
250,1.0506606
251,1.0518909
252,1.0518296
253,1.0522352
254,1.0522228
255,1.0517181
256,1.0519288
257,1.0516837
258,1.0512873
259,1.0513762
260,1.0513197
261,1.0506994
262,1.0509286
263,1.0506277
264,1.0503453
265,1.0502875
266,1.049818
267,1.0494293
268,1.0494308
269,1.0492537
270,1.0489035
271,1.0489497
272,1.0485227
273,1.0484303
274,1.0481902
275,1.047798
276,1.0475993
277,1.0476077
278,1.0471941
279,1.0467938
280,1.0467415
281,1.0459085
282,1.0460114
283,1.046082
284,1.045223
285,1.0452178
286,1.0447614
287,1.0444167
288,1.0444051
289,1.0437698
290,1.043332
291,1.0431451
292,1.0424657
293,1.042274
294,1.0423526
295,1.0416206
296,1.0416116
297,1.0413481
298,1.0401804
299,1.0402473
300,1.0394173
301,1.0389247
302,1.0389289
303,1.0383527
304,1.0380342
305,1.0378262
306,1.0373365
307,1.0362506
308,1.0359999
309,1.0356684
310,1.0353829
311,1.0353531
312,1.034833
313,1.0339295
314,1.0334635
315,1.0330979
316,1.0325872
317,1.0322955
318,1.0313468
319,1.0310652
320,1.0307443
321,1.0297277
322,1.029703
323,1.0291593
324,1.0280669
325,1.0279479
326,1.0267048
327,1.0263007
328,1.0254761
329,1.0247337
330,1.0242231
331,1.0233941
332,1.0227555
333,1.0223012
334,1.0219004
335,1.0205585
336,1.0201045
337,1.0193698
338,1.018195
339,1.0176706
340,1.0172541
341,1.0163209
342,1.0150427
343,1.0148
344,1.0134968
345,1.0134467
346,1.0129495
347,1.0113318
348,1.0106319
349,1.0100551
350,1.0086578
351,1.0082475
352,1.0072244
353,1.0059828
354,1.0055423
355,1.0045017
356,1.0029281
357,1.002185
358,1.0011386
359,0.999991
360,0.99910736
361,0.99787563
362,0.99650836
363,0.99507278
364,0.99434197
365,0.99303234
366,0.99222004
367,0.99064648
368,0.98945999
369,0.98858064
370,0.98752624
371,0.98606688
372,0.98501527
373,0.98395544
374,0.98245978
375,0.9811793
376,0.97979414
377,0.97848111
378,0.97670496
379,0.97540879
380,0.97425914
381,0.97289538
382,0.97166306
383,0.96959257
384,0.9685778
385,0.96650136
386,0.96519613
387,0.96357286
388,0.96201122
389,0.96018052
390,0.9586854
391,0.95675969
392,0.95511013
393,0.95349497
394,0.95155334
395,0.9500246
396,0.94827068
397,0.94644403
398,0.94458765
399,0.94304514
400,0.94092697
401,0.93869096
402,0.93687171
403,0.93476444
404,0.93287241
405,0.93074775
406,0.92877197
407,0.92627883
408,0.92429757
409,0.92231536
410,0.91969323
411,0.91790003
412,0.91541535
413,0.91297513
414,0.91100949
415,0.90876502
416,0.90641695
417,0.90392643
418,0.90159959
419,0.89924669
420,0.89719135
421,0.89463365
422,0.89255524
423,0.89029264
424,0.8881973
425,0.88580036
426,0.88394642
427,0.88170683
428,0.87964749
429,0.87774658
430,0.87526542
431,0.87291777
432,0.87031013
433,0.86797786
434,0.86541855
435,0.86328185
436,0.86099112
437,0.85872793
438,0.85614914
439,0.85387713
440,0.85166776
441,0.84924215
442,0.84701252
443,0.84478104
444,0.84246331
445,0.840406
446,0.8378315
447,0.83576792
448,0.83365697
449,0.83132482
450,0.82909793
451,0.82653892
