,capacity
0,0.0
1,1.0847682
2,1.0860728
3,1.0867941
4,1.0872587
5,1.0876219
6,1.0878311
7,1.0879982
8,1.0881088
9,1.0882163
10,1.0882884
11,1.0883306
12,1.0883155
13,1.0882871
14,1.0882784
15,1.0882617
16,1.0882808
17,1.0883181
18,1.0882283
19,1.0882391
20,1.0882655
21,1.0882182
22,1.0881574
23,1.0881282
24,1.0880395
25,1.087991
26,1.0879718
27,1.0879831
28,1.0879592
29,1.0879099
30,1.0878115
31,1.0877413
32,1.0877568
33,1.0877119
34,1.0876515
35,1.0876306
36,1.0876824
37,1.0876429
38,1.0875809
39,1.0875462
40,1.087532
41,1.087424
42,1.0873928
43,1.0872999
44,1.0872773
45,1.0872414
46,1.0872419
47,1.0871578
48,1.087142
49,1.0871128
50,1.0871708
51,1.0874091
52,1.0875859
53,1.0877079
54,1.0877076
55,1.087539
56,1.0868872
57,1.086821
58,1.086729
59,1.0866588
60,1.0866474
61,1.0865711
62,1.0865448
63,1.0865014
64,1.0864503
65,1.0864272
66,1.0863463
67,1.0863063
68,1.0862248
69,1.0861968
70,1.0861969
71,1.0860702
72,1.0860333
73,1.086006
74,1.0858845
75,1.0858769
76,1.0858591
77,1.085827
78,1.0858155
79,1.0857114
80,1.0856551
81,1.0856036
82,1.0855857
83,1.0855186
84,1.0854858
85,1.0854019
86,1.0853981
87,1.0853372
88,1.0852987
89,1.0852065
90,1.0851643
91,1.085121
92,1.085063
93,1.085
94,1.0849959
95,1.0849918
96,1.084878
97,1.0848078
98,1.0847286
99,1.0847102
100,1.084736
101,1.0846921
102,1.0846997
103,1.0845964
104,1.0845646
105,1.0844976
106,1.0844685
107,1.0844045
108,1.0842886
109,1.0842526
110,1.0842952
111,1.0842513
112,1.0841979
113,1.0841783
114,1.0841459
115,1.0841173
116,1.0839832
117,1.0839459
118,1.0838646
119,1.0838283
120,1.0838103
121,1.0837886
122,1.0836865
123,1.0837245
124,1.0836641
125,1.0835977
126,1.0835142
127,1.083457
128,1.0833999
129,1.0833495
130,1.0833073
131,1.0832274
132,1.0832385
133,1.0831667
134,1.083097
135,1.0830382
136,1.0829393
137,1.0828798
138,1.0828642
139,1.082845
140,1.0827752
141,1.0827591
142,1.0827312
143,1.0826916
144,1.0825275
145,1.0825275
146,1.0824507
147,1.0824722
148,1.0824128
149,1.0823176
150,1.0822452
151,1.0822026
152,1.0821954
153,1.0821354
154,1.0820333
155,1.0819975
156,1.0818865
157,1.0818635
158,1.081795
159,1.0817273
160,1.0816679
161,1.081597
162,1.0815639
163,1.0814884
164,1.0814433
165,1.0814627
166,1.0816005
167,1.0816877
168,1.0816456
169,1.0814537
170,1.0812519
171,1.0811032
172,1.08099
173,1.0810748
174,1.0811677
175,1.081267
176,1.0812852
177,1.0812193
178,1.0811313
179,1.0810524
180,1.0809504
181,1.0806407
182,1.0805054
183,1.0804741
184,1.0803717
185,1.0803038
186,1.0802526
187,1.0801431
188,1.0800934
189,1.0799946
190,1.0799385
191,1.0798665
192,1.0798469
193,1.0798345
194,1.0799236
195,1.0800099
196,1.0799667
197,1.0798023
198,1.0795784
199,1.0793684
200,1.0792074
201,1.0794281
202,1.0796275
203,1.079748
204,1.0797782
205,1.0797794
206,1.0796978
207,1.0795912
208,1.0794448
209,1.079038
210,1.0787221
211,1.0786326
212,1.078549
213,1.0784571
214,1.0783277
215,1.078244
216,1.0781633
217,1.0780566
218,1.0780109
219,1.0780158
220,1.0779655
221,1.0780346
222,1.0780666
223,1.0781775
224,1.0781142
225,1.0778519
226,1.0775942
227,1.0774198
228,1.0772977
229,1.0773063
230,1.0774019
231,1.0774224
232,1.0774868
233,1.0774852
234,1.077359
235,1.0772456
236,1.0771494
237,1.0767807
238,1.0765764
239,1.0765334
240,1.0764252
241,1.0763254
242,1.0761999
243,1.0760896
244,1.0760074
245,1.0758879
246,1.0758185
247,1.0758188
248,1.0757679
249,1.0757253
250,1.0757642
251,1.0758264
252,1.0757084
253,1.0754821
254,1.0751987
255,1.0750569
256,1.0748971
257,1.0749167
258,1.0750165
259,1.0750794
260,1.0750742
261,1.0750208
262,1.0749046
263,1.0747731
264,1.074692
265,1.0743331
266,1.0740292
267,1.0738991
268,1.073797
269,1.0737016
270,1.0735903
271,1.0734701
272,1.0733457
273,1.0731804
274,1.0730498
275,1.072966
276,1.0728571
277,1.0727831
278,1.0727676
279,1.0727938
280,1.0726464
281,1.0724304
282,1.0722868
283,1.0721184
284,1.0719578
285,1.0719354
286,1.0719781
287,1.0720139
288,1.0720071
289,1.0720055
290,1.0719229
291,1.0718434
292,1.0717689
293,1.071381
294,1.0709324
295,1.0707134
296,1.0705997
297,1.0704116
298,1.0702904
299,1.0701513
300,1.0700061
301,1.0698652
302,1.0697311
303,1.0695946
304,1.0694475
305,1.0692811
306,1.0692104
307,1.0690814
308,1.0689273
309,1.0687866
310,1.0686125
311,1.0684458
312,1.0682507
313,1.0682322
314,1.0681876
315,1.0680629
316,1.0679982
317,1.0679466
318,1.0677905
319,1.0676281
320,1.0675315
321,1.0671479
322,1.0668776
323,1.0666586
324,1.066511
325,1.0663294
326,1.0661472
327,1.0659904
328,1.0658417
329,1.0656214
330,1.0654796
331,1.0652647
332,1.0650389
333,1.065448
334,1.0658705
335,1.0660485
336,1.0659072
337,1.0656855
338,1.0653803
339,1.0652838
340,1.0651634
341,1.0653312
342,1.0652357
343,1.065362
344,1.0653391
345,1.0651289
346,1.0649152
347,1.0649322
348,1.0648162
349,1.0645126
350,1.0640607
351,1.0634972
352,1.0631996
353,1.0628926
354,1.0626076
355,1.0622567
356,1.0621063
357,1.0619729
358,1.0616746
359,1.061553
360,1.0609084
361,1.0610855
362,1.0608482
363,1.0608124
364,1.0604092
365,1.0601432
366,1.0600433
367,1.0595772
368,1.0594964
369,1.0595244
370,1.0592248
371,1.0591781
372,1.059227
373,1.0588917
374,1.0589395
375,1.0586754
376,1.0585955
377,1.05764
378,1.0574167
379,1.056986
380,1.0568641
381,1.0561996
382,1.0559655
383,1.0557297
384,1.0557088
385,1.0554578
386,1.0551747
387,1.0547086
388,1.0545213
389,1.0544348
390,1.0542141
391,1.0537149
392,1.0537983
393,1.0532005
394,1.0528661
395,1.0524937
396,1.0523435
397,1.0517919
398,1.0519246
399,1.0516368
400,1.0515779
401,1.0512305
402,1.0510881
403,1.050891
404,1.0503161
405,1.0501833
406,1.0496942
407,1.0489994
408,1.0487077
409,1.0479555
410,1.0479358
411,1.047254
412,1.046978
413,1.0466391
414,1.0463433
415,1.0461732
416,1.0456151
417,1.0453488
418,1.0451493
419,1.0446666
420,1.0442009
421,1.0440958
422,1.0433676
423,1.0429282
424,1.0424848
425,1.0419865
426,1.04185
427,1.0417292
428,1.041401
429,1.0410831
430,1.0407484
431,1.0402954
432,1.0400449
433,1.0395725
434,1.0386992
435,1.0381036
436,1.0374173
437,1.0368571
438,1.0365162
439,1.0359067
440,1.0356357
441,1.0351875
442,1.0348454
443,1.0341544
444,1.0338473
445,1.0332499
446,1.0326885
447,1.0322999
448,1.0317748
449,1.0314648
450,1.030697
451,1.0302136
452,1.0295681
453,1.0290719
454,1.0285163
455,1.0282694
456,1.0276663
457,1.0271989
458,1.0267808
459,1.0262475
460,1.0258179
461,1.0250913
462,1.0245067
463,1.02372
464,1.022944
465,1.0220046
466,1.0214432
467,1.0206026
468,1.0200027
469,1.0193859
470,1.0188038
471,1.018115
472,1.0173579
473,1.0167176
474,1.015945
475,1.0155004
476,1.0147382
477,1.0140797
478,1.0131782
479,1.0124828
480,1.0117092
481,1.010872
482,1.0100566
483,1.0096339
484,1.0091608
485,1.0084951
486,1.0080814
487,1.0074105
488,1.0063506
489,1.0060444
490,1.0051203
491,1.0043268
492,1.003204
493,1.002319
494,1.0012867
495,1.0005887
496,0.99958736
497,0.99897128
498,0.99757278
499,0.99625593
500,0.99394739
501,0.99158841
502,0.99324191
503,0.99152571
504,0.99132264
505,0.99032354
506,0.98949105
507,0.98880428
508,0.98767859
509,0.98676962
510,0.9861362
511,0.98500621
512,0.98402351
513,0.98333085
514,0.98271203
515,0.98169988
516,0.98108143
517,0.98015869
518,0.97933394
519,0.97858858
520,0.9776901
521,0.97666657
522,0.97538805
523,0.97447461
524,0.97334945
525,0.97257268
526,0.97168159
527,0.97068143
528,0.96950257
529,0.96855891
530,0.96767086
531,0.96659487
532,0.96566439
533,0.96484441
534,0.963893
535,0.96293509
536,0.9619022
537,0.96084672
538,0.95994943
539,0.95888323
540,0.95774442
541,0.9567585
542,0.95580924
543,0.95483452
544,0.95377296
545,0.95284981
546,0.9516995
547,0.95081908
548,0.94994938
549,0.94868988
550,0.9477216
551,0.94630134
552,0.94540209
553,0.94427466
554,0.94315904
555,0.9420023
556,0.94111556
557,0.9400931
558,0.9390468
559,0.93795043
560,0.93692213
561,0.93583524
562,0.93478572
563,0.93359816
564,0.93270862
565,0.93156445
566,0.9306317
567,0.92962587
568,0.92855477
569,0.92759746
570,0.92659158
571,0.92545652
572,0.92442864
573,0.92373478
574,0.92247641
575,0.9216997
576,0.92062593
577,0.91963243
578,0.91859627
579,0.91769099
580,0.91668427
581,0.91542822
582,0.91440457
583,0.91359586
584,0.91231567
585,0.91109872
586,0.91036493
587,0.90925187
588,0.9081471
589,0.90685177
590,0.90614587
591,0.90484595
592,0.90400845
593,0.90270102
594,0.90190333
595,0.90041238
596,0.89960736
597,0.89829987
598,0.89811897
599,0.89634937
600,0.89528704
601,0.89405757
602,0.89370757
603,0.8921715
604,0.89122206
605,0.89050233
606,0.8890689
607,0.88798302
608,0.88727164
609,0.88578218
610,0.88487566
611,0.88340873
612,0.88282144
613,0.88151878
614,0.88048309
