,capacity
0,1.0682162
1,1.07155
2,1.0732845
3,1.074313
4,1.074273
5,1.075073
6,1.0754613
7,1.0748107
8,1.0756903
9,1.0760785
10,1.0755715
11,1.0762421
12,1.0766805
13,1.0761784
14,1.0767637
15,1.0766698
16,1.0764527
17,1.0771122
18,1.0769496
19,1.0773394
20,1.077227
21,1.0769385
22,1.076941
23,1.077154
24,1.0766785
25,1.0772359
26,1.0775183
27,1.0769471
28,1.0773923
29,1.0774736
30,1.0767145
31,1.077329
32,1.0773038
33,1.0769851
34,1.0770091
35,1.0771831
36,1.0770425
37,1.0775281
38,1.0776774
39,1.0774964
40,1.0778632
41,1.077286
42,1.0775468
43,1.0777464
44,1.0770925
45,1.0775506
46,1.0778621
47,1.0769773
48,1.0774866
49,1.0777763
50,1.0770229
51,1.077597
52,1.0777454
53,1.0769312
54,1.077503
55,1.07771
56,1.075745
57,1.0775692
58,1.0773642
59,1.0771298
60,1.0776489
61,1.0776471
62,1.0773406
63,1.0776705
64,1.0769235
65,1.0772954
66,1.0776216
67,1.0770509
68,1.0773746
69,1.0776024
70,1.0769061
71,1.0772886
72,1.0775982
73,1.0767232
74,1.0775032
75,1.0762423
76,1.0706482
77,1.0773251
78,1.0749078
79,1.0743682
80,1.0760815
81,1.0775211
82,1.0745268
83,1.0762386
84,1.0761225
85,1.0771453
86,1.077244
87,1.0771847
88,1.0769668
89,1.077141
90,1.0766977
91,1.0769235
92,1.0767275
93,1.0761887
94,1.0766792
95,1.0769074
96,1.0759836
97,1.0765103
98,1.0767564
99,1.0759076
100,1.0764301
101,1.0751483
102,1.075871
103,1.0751945
104,1.0740645
105,1.0744767
106,1.0761471
107,1.0763611
108,1.075852
109,1.0748203
110,1.0761431
111,1.0760095
112,1.0764725
113,1.0758857
114,1.0757895
115,1.0760107
116,1.0753098
117,1.0756419
118,1.0757322
119,1.0749788
120,1.0754892
121,1.0755886
122,1.0736802
123,1.0717312
124,1.0707581
125,1.0650316
126,1.0726721
127,1.073722
128,1.0745202
129,1.0713425
130,1.0727683
131,1.0710186
132,1.0649204
133,1.0721924
134,1.0722564
135,1.0697705
136,1.0719382
137,1.074324
138,1.0746213
139,1.0740104
140,1.0743548
141,1.0744501
142,1.0736575
143,1.0703574
144,1.0728965
145,1.0694622
146,1.0737613
147,1.0726991
148,1.0718178
149,1.0736536
150,1.0728327
151,1.0727483
152,1.0733823
153,1.0732337
154,1.0728812
155,1.0731465
156,1.0728651
157,1.0727899
158,1.0730284
159,1.0727942
160,1.0726804
161,1.0716674
162,1.0687658
163,1.0724347
164,1.0725571
165,1.0718468
166,1.0723096
167,1.0722345
168,1.0709718
169,1.0719827
170,1.0719219
171,1.071293
172,1.071793
173,1.0718511
174,1.0699358
175,1.0716151
176,1.0712116
177,1.0710002
178,1.0689268
179,1.0701997
180,1.0678765
181,1.0708431
182,1.0706822
183,1.0694933
184,1.0695707
185,1.0705822
186,1.0704582
187,1.0704988
188,1.0699118
189,1.0692536
190,1.0693289
191,1.0684694
192,1.0702978
193,1.0701958
194,1.0691353
195,1.0697497
196,1.0698495
197,1.0690042
198,1.0696614
199,1.0694537
200,1.0686091
201,1.0691105
202,1.0690899
203,1.0685346
204,1.068563
205,1.0684974
206,1.0683643
207,1.0686092
208,1.068301
209,1.0681008
210,1.0682615
211,1.0678391
212,1.0679704
213,1.067855
214,1.067391
