,capacity
0,1.0642239
1,1.0650603
2,1.0661838
3,1.0667455
4,1.0672238
5,1.067446
6,1.0679125
7,1.068042
8,1.0683439
9,1.068262
10,1.0683278
11,1.0682318
12,1.0683635
13,1.0682956
14,1.0683253
15,1.0684775
16,1.0684793
17,1.0684272
18,1.0684186
19,1.0683461
20,1.0682827
21,1.0683392
22,1.0683585
23,1.0684495
24,1.0684471
25,1.0683823
26,1.0684563
27,1.0684401
28,1.0686824
29,1.0687202
30,1.0687399
31,1.0686624
32,1.0685931
33,1.068655
34,1.0685719
35,1.0684431
36,1.0683757
37,1.0683544
38,1.0683899
39,1.0683801
40,1.0683789
41,1.0682914
42,1.0683383
43,1.0682036
44,1.0682604
45,1.068053
46,1.0680717
47,1.0680479
48,1.0680077
49,1.0681363
50,1.0680795
51,1.068082
52,1.0680574
53,1.0679231
54,1.0678484
55,1.0677607
56,1.0678568
57,1.067796
58,1.0676265
59,1.0677056
60,1.0676744
61,1.0676185
62,1.0676355
63,1.0676212
64,1.0676798
65,1.0675485
66,1.067449
67,1.0673913
68,1.0673536
69,1.0674603
70,1.0674753
71,1.0672945
72,1.0673059
73,1.0671709
74,1.0672001
75,1.0671974
76,1.067122
77,1.0672532
78,1.0671023
79,1.0670109
80,1.0671027
81,1.0670757
82,1.0670598
83,1.0671486
84,1.0670646
85,1.0669503
86,1.0669841
87,1.0670657
88,1.0671198
89,1.0671198
90,1.0670512
91,1.0669675
92,1.0667939
93,1.0668721
94,1.0666993
95,1.0665401
96,1.0665766
97,1.0665374
98,1.0665125
99,1.0664777
100,1.066431
101,1.0664922
102,1.066496
103,1.0664638
104,1.0664482
105,1.0663574
106,1.0662793
107,1.0662388
108,1.0661345
109,1.0661913
110,1.0662025
111,1.0661701
112,1.0662377
113,1.0663003
114,1.0661469
115,1.0662522
116,1.0662987
117,1.0663147
118,1.0663717
119,1.0662574
120,1.0663607
121,1.0662155
122,1.0662169
123,1.0661875
124,1.0661294
125,1.0660357
126,1.0662214
127,1.0660543
128,1.0658884
129,1.0658983
130,1.0656722
131,1.0656469
132,1.0656494
133,1.0656639
134,1.0655521
135,1.065468
136,1.0654715
137,1.0654603
138,1.0654969
139,1.0654502
140,1.0654699
141,1.065272
142,1.0653063
143,1.0653615
144,1.0654134
145,1.065348
146,1.0652677
147,1.0653429
148,1.0653868
149,1.0653318
150,1.0652993
151,1.0652174
152,1.0652844
153,1.0652704
154,1.0651857
155,1.0651336
156,1.0651492
157,1.0650847
158,1.0650784
159,1.0649381
160,1.0649302
161,1.0649039
162,1.0647082
163,1.0645835
164,1.0644327
165,1.0644618
166,1.0643849
167,1.0642416
168,1.064351
169,1.0643998
170,1.06436
171,1.0641295
172,1.0641557
173,1.0641267
174,1.0641285
175,1.0641686
176,1.0640973
177,1.0640743
178,1.0640876
179,1.0640359
180,1.0640604
181,1.0638806
182,1.063751
183,1.0637343
184,1.0637786
185,1.0637324
186,1.0636566
187,1.0634246
188,1.0635624
189,1.0635328
190,1.0634974
191,1.0635101
192,1.0632889
193,1.0632305
194,1.0633538
195,1.0631548
196,1.0630983
197,1.0630654
198,1.0629807
199,1.0629584
200,1.0628759
201,1.0628673
202,1.0626546
203,1.0625864
204,1.0625713
205,1.0624253
206,1.0624516
207,1.062489
208,1.062409
209,1.0624372
210,1.0624914
211,1.0626216
212,1.0625561
213,1.0624841
214,1.062476
215,1.0624528
216,1.0624485
217,1.0625639
218,1.0623976
219,1.0622144
220,1.0621226
221,1.0619657
222,1.0619797
223,1.062054
224,1.0619363
225,1.0619302
226,1.0618417
227,1.0618057
228,1.0617944
229,1.0617126
230,1.0617032
231,1.0617211
232,1.0617421
233,1.0617033
234,1.0615273
235,1.0614675
236,1.06139
237,1.0613918
238,1.0614209
239,1.0612962
240,1.0612726
241,1.0611851
242,1.060997
243,1.0610441
244,1.0609173
245,1.0609145
246,1.0608965
247,1.0609821
248,1.0609074
249,1.0607946
250,1.0608443
251,1.0607418
252,1.0607435
253,1.0606503
254,1.0606328
255,1.0605497
256,1.0604306
257,1.0603629
258,1.0602981
259,1.0602152
260,1.0602449
261,1.06025
262,1.0602709
263,1.060209
264,1.0601102
265,1.0599868
266,1.0599763
267,1.0598644
268,1.0598425
269,1.0598698
270,1.0597094
271,1.0596707
272,1.059667
273,1.0595583
274,1.0594907
275,1.0595497
276,1.0596055
277,1.0594648
278,1.0594084
279,1.0593303
280,1.0591698
281,1.0590729
282,1.0591341
283,1.05911
284,1.0590866
285,1.0590639
286,1.0590224
287,1.0588865
288,1.0589364
289,1.058818
290,1.0588189
291,1.0586312
292,1.0585629
293,1.0585548
294,1.0583733
295,1.05841
296,1.0583618
297,1.0584378
298,1.0582836
299,1.05826
300,1.0579714
301,1.0580887
302,1.0580264
303,1.0580441
304,1.0578492
305,1.0579425
