,capacity
0,1.0451531
1,1.0462732
2,1.0472243
3,1.0480354
4,1.0485005
5,1.0489757
6,1.0493212
7,1.0496308
8,1.0499588
9,1.0499612
10,1.0500613
11,1.0501567
12,1.050017
13,1.0502694
14,1.0500481
15,1.050331
16,1.0502356
17,1.0503628
18,1.0504011
19,1.0503913
20,1.0504469
21,1.0505558
22,1.0505773
23,1.0506248
24,1.0505224
25,1.0505047
26,1.0504947
27,1.0504878
28,1.0503314
29,1.0505327
30,1.0504519
31,1.0505646
32,1.0506554
33,1.05083
34,1.0507379
35,1.0508314
36,1.0510526
37,1.0510288
38,1.050912
39,1.0510163
40,1.0509326
41,1.0511289
42,1.0510294
43,1.0509675
44,1.0508642
45,1.0508164
46,1.050985
47,1.050983
48,1.0509394
49,1.0508856
50,1.0508926
51,1.0508176
52,1.0506972
53,1.0508476
54,1.0506618
55,1.0508817
56,1.0508116
57,1.0509826
58,1.0509937
59,1.0509284
60,1.0509654
61,1.0509025
62,1.0509551
63,1.0509547
64,1.050931
65,1.0509614
66,1.050755
67,1.0507619
68,1.0507965
69,1.0507456
70,1.0507637
71,1.050765
72,1.05068
73,1.0507071
74,1.0506223
75,1.0505668
76,1.0506308
77,1.0507888
78,1.0507329
79,1.0505954
80,1.0505154
81,1.0504793
82,1.050573
83,1.0494744
84,1.0504917
85,1.0504795
86,1.050411
87,1.0504463
88,1.050487
89,1.0504754
90,1.0505174
91,1.0505538
92,1.0504483
93,1.0503871
94,1.0502656
95,1.0502148
96,1.0501618
97,1.0500886
98,1.0501817
99,1.050084
100,1.0500271
101,1.0500097
102,1.0500411
103,1.0499752
104,1.0499564
105,1.0498651
106,1.0498509
107,1.0499309
108,1.0498929
109,1.0498269
110,1.0497422
111,1.0498111
112,1.0498233
113,1.0497698
114,1.0486268
115,1.0498171
116,1.0498122
117,1.0496781
118,1.0496261
119,1.0495595
120,1.0494899
121,1.0495411
122,1.0494181
123,1.049418
124,1.0494965
125,1.0493582
126,1.0493886
127,1.0494457
128,1.0493189
129,1.04918
130,1.0493143
131,1.0492957
132,1.0493226
133,1.0490711
134,1.0491061
135,1.049068
136,1.0489815
137,1.0488882
138,1.0489142
139,1.0487204
140,1.0487601
141,1.0488759
142,1.0486041
143,1.0485493
144,1.0484878
145,1.0486604
146,1.0486526
147,1.0486286
148,1.0485516
149,1.0485681
150,1.0484544
151,1.0484076
152,1.0485258
153,1.0484921
154,1.048453
155,1.0482945
156,1.0481541
157,1.0481156
158,1.0481253
159,1.0481586
160,1.0480943
161,1.0481349
162,1.0480829
163,1.0480291
164,1.0479418
165,1.0479479
166,1.047829
167,1.0478402
168,1.0477462
169,1.0476428
170,1.0475469
171,1.0475456
172,1.0474625
173,1.0475039
174,1.0474601
175,1.0474063
176,1.047351
177,1.0473509
178,1.0473188
179,1.0473895
180,1.0472722
181,1.0471822
182,1.0471691
183,1.0472021
184,1.0470716
185,1.0471128
