,capacity
0,0.0
1,1.0798637
2,1.0811634
3,1.0818657
4,1.0821818
5,1.0825673
6,1.0828056
7,1.0831146
8,1.0831774
9,1.0833608
10,1.08348
11,1.0834858
12,1.0834947
13,1.0835716
14,1.0835986
15,1.0836222
16,1.0836917
17,1.0837103
18,1.0836622
19,1.0837077
20,1.0838182
21,1.0837473
22,1.0836567
23,1.0836648
24,1.083645
25,1.0824287
26,1.0836473
27,1.0836612
28,1.0836823
29,1.0836746
30,1.0835971
31,1.0823866
32,1.0835627
33,1.0836023
34,1.0835922
35,1.0835865
36,1.083638
37,1.0836222
38,1.0835924
39,1.0836127
40,1.0835611
41,1.0834897
42,1.0834938
43,1.0834311
44,1.0834029
45,1.0834157
46,1.0833813
47,1.083321
48,1.0833343
49,1.0832798
50,1.0832438
51,1.0834047
52,1.0835785
53,1.0837048
54,1.0837386
55,1.0837905
56,1.0832055
57,1.083033
58,1.082983
59,1.082956
60,1.0828599
61,1.0828736
62,1.0828307
63,1.0828017
64,1.0828334
65,1.0827416
66,1.0815226
67,1.0826602
68,1.0826311
69,1.0825266
70,1.0825044
71,1.0825244
72,1.0824634
73,1.0824057
74,1.0823795
75,1.0823262
76,1.0822892
77,1.0822424
78,1.0822412
79,1.08219
80,1.0821713
81,1.0821303
82,1.0820614
83,1.0820447
84,1.0820166
85,1.0819465
86,1.0819118
87,1.0818365
88,1.0817841
89,1.0817482
90,1.0817738
91,1.0816869
92,1.0816509
93,1.0816331
94,1.0816061
95,1.0815151
96,1.0815502
97,1.0815033
98,1.081429
99,1.0814074
100,1.0813658
101,1.0801427
102,1.0812889
103,1.0812018
104,1.0811661
105,1.0810889
106,1.0810549
107,1.0810219
108,1.0808936
109,1.0808691
110,1.0808214
111,1.0807685
112,1.080767
113,1.0807456
114,1.0807109
115,1.0806558
116,1.0805246
117,1.0805076
118,1.0804744
119,1.0804356
120,1.0804297
121,1.0804006
122,1.0803586
123,1.0803326
124,1.0803213
125,1.0802888
126,1.080163
127,1.0800892
128,1.0800483
129,1.0800225
130,1.0799866
131,1.079879
132,1.0798693
133,1.0798225
134,1.0797782
135,1.0796955
136,1.0783517
137,1.0794843
138,1.0794226
139,1.0794218
140,1.0793958
141,1.0793668
142,1.0781125
143,1.079299
144,1.0792161
145,1.0791272
146,1.0790472
147,1.079029
148,1.0790176
149,1.0789447
150,1.0788846
151,1.0788461
152,1.0788246
153,1.0787981
154,1.078782
155,1.0786973
156,1.0786687
157,1.0785956
158,1.0785021
159,1.0784715
160,1.078434
161,1.0782937
162,1.0782272
163,1.0781753
164,1.0781164
165,1.0780585
166,1.078112
167,1.078208
168,1.0782056
169,1.0781114
170,1.0779423
171,1.0766072
172,1.0777203
173,1.0776141
174,1.0777006
175,1.0777742
176,1.0778174
177,1.0765482
178,1.0777377
179,1.0776137
180,1.0775273
181,1.0773556
182,1.0771712
183,1.0770885
184,1.0770236
185,1.0769645
186,1.0769054
187,1.0768331
188,1.0767767
189,1.0767027
190,1.0766039
191,1.0765536
192,1.0764798
193,1.0764766
194,1.0764976
195,1.0766472
196,1.0766463
197,1.0765862
198,1.0763479
199,1.0761845
200,1.0760773
201,1.0760237
202,1.0761822
203,1.0763247
204,1.0764191
205,1.0763679
206,1.0752038
207,1.0763769
208,1.0762808
209,1.0761422
210,1.075819
211,1.0755618
212,1.0742857
213,1.0754035
214,1.0753553
215,1.0752529
216,1.0751826
217,1.0751184
218,1.0750377
219,1.0749805
220,1.0749936
221,1.0749474
222,1.0749917
223,1.0750517
224,1.075134
225,1.0750214
226,1.0747736
227,1.0745794
228,1.0745283
229,1.0744286
230,1.0744615
231,1.0745338
232,1.0745822
233,1.0745921
234,1.0745494
235,1.0744468
236,1.0743614
237,1.0742563
238,1.0740365
239,1.0739367
240,1.0738386
241,1.0725589
242,1.0737095
243,1.0736258
244,1.0735252
245,1.0734736
246,1.0733638
247,1.0720832
248,1.0732882
249,1.0731984
250,1.0731699
251,1.0732247
252,1.0733074
253,1.0732402
254,1.073037
255,1.0728382
256,1.0727729
257,1.0726434
258,1.072639
259,1.072726
260,1.0727842
261,1.0728045
262,1.0727476
263,1.0727016
264,1.0726241
265,1.0726177
266,1.0723298
267,1.0721152
268,1.0720253
269,1.0719595
270,1.0718681
271,1.0718299
272,1.0716656
273,1.0716113
274,1.0715096
275,1.0714183
276,1.0701175
277,1.0712655
278,1.0712074
279,1.0711691
280,1.0712614
281,1.0711896
282,1.069809
283,1.0709258
284,1.0707661
285,1.0707017
286,1.0706736
287,1.0706701
288,1.0707664
289,1.0707943
290,1.0708367
291,1.0708302
292,1.0708144
293,1.0707458
294,1.0705402
295,1.0702503
296,1.0700227
297,1.0699335
298,1.0698471
299,1.0697366
300,1.0697222
301,1.0696431
302,1.0695083
303,1.0694556
304,1.0694129
305,1.0693159
306,1.0692872
307,1.069145
308,1.0690956
309,1.0690038
310,1.0690483
311,1.0677108
312,1.0688821
313,1.0687733
314,1.0686553
315,1.0686302
316,1.0686048
317,1.0673323
318,1.0685458
319,1.0685227
320,1.068435
321,1.0684167
322,1.0683131
323,1.0680758
324,1.0680219
325,1.0677477
326,1.0678124
327,1.0677093
328,1.0676236
329,1.0675832
330,1.067487
331,1.0673738
332,1.0672853
333,1.0671797
334,1.0670602
335,1.0673059
336,1.0676422
337,1.0677913
338,1.0677629
339,1.0676558
340,1.0675186
341,1.0674645
342,1.0673928
343,1.0675577
344,1.0677136
345,1.0678059
346,1.0676605
347,1.0678999
348,1.0672907
349,1.0677772
350,1.0677211
351,1.0674332
352,1.065877
353,1.0666916
354,1.0665733
355,1.0663955
356,1.0662673
357,1.0657636
358,1.0647962
359,1.0659277
360,1.065856
361,1.0654854
362,1.065601
363,1.065241
364,1.0655078
365,1.0652398
366,1.0653783
367,1.0652478
368,1.0650977
369,1.0650096
370,1.0648725
371,1.0649681
372,1.0650364
373,1.0650916
374,1.0649674
375,1.0650021
376,1.0650749
377,1.0650531
378,1.0643599
379,1.0647678
380,1.0644016
381,1.0642641
382,1.0640165
383,1.0638546
384,1.0636361
385,1.0635753
386,1.0634426
387,1.0632826
388,1.0633036
389,1.0632124
390,1.063122
391,1.0630322
392,1.0630016
393,1.0617739
394,1.0629723
395,1.0627688
396,1.0624704
397,1.0624207
398,1.0622844
399,1.0610543
400,1.0623802
401,1.0624419
402,1.0624952
403,1.0624186
404,1.0621872
405,1.0623945
406,1.0623608
407,1.0621682
408,1.0615996
409,1.060887
410,1.0612332
411,1.0610924
412,1.0609272
413,1.060802
414,1.0606686
415,1.0605783
416,1.0604862
417,1.0603141
418,1.0603262
419,1.0602216
420,1.0601674
421,1.0602268
422,1.0601537
423,1.060024
424,1.0597674
425,1.0595556
426,1.0593902
427,1.0590624
428,1.0591594
429,1.0593957
430,1.0590726
431,1.0592458
432,1.0593668
433,1.0588089
434,1.057098
435,1.0585394
436,1.0584158
437,1.0582423
438,1.0577652
439,1.0578092
440,1.0564367
441,1.0574533
442,1.0571451
443,1.0572515
444,1.0571719
445,1.0570545
446,1.0568877
447,1.0565921
448,1.0566772
449,1.0564165
450,1.0566722
451,1.0565252
452,1.0562462
453,1.0559568
454,1.05555
455,1.0557265
456,1.0555369
457,1.0557309
458,1.0556716
459,1.0551786
460,1.055457
461,1.0552808
462,1.0553145
463,1.054903
464,1.0546848
465,1.0545397
466,1.0543516
467,1.0541478
468,1.0539539
469,1.0536805
470,1.0533533
471,1.0534481
472,1.0532708
473,1.0527819
474,1.0528088
475,1.0523093
476,1.0521966
477,1.0524158
478,1.0517488
479,1.0517515
480,1.0516652
481,1.0516933
482,1.0509393
483,1.0512595
484,1.0511677
485,1.0512086
486,1.0509211
487,1.0502831
488,1.0510417
489,1.0512712
490,1.0512328
491,1.051103
492,1.0506572
493,1.0498813
494,1.0499083
495,1.0494158
496,1.048982
497,1.0487528
498,1.0489359
499,1.0480188
500,1.0474379
501,1.0468926
502,1.0450468
503,1.0455233
504,1.0459646
505,1.0450349
506,1.0460174
507,1.0451183
508,1.0455632
509,1.0452427
510,1.0450652
511,1.0438316
512,1.0446669
513,1.0439422
514,1.0441179
515,1.0442367
516,1.0437994
517,1.0426308
518,1.0432125
519,1.0428894
520,1.0430986
521,1.0426356
522,1.0421673
523,1.0402751
524,1.0408992
525,1.041292
526,1.0406926
527,1.0405612
528,1.0402836
529,1.0387388
530,1.0393279
531,1.0393403
532,1.0386335
533,1.0389156
534,1.0382086
535,1.036633
536,1.0377376
537,1.03715
538,1.0372136
539,1.0367488
540,1.036229
541,1.0344598
542,1.0356051
543,1.0355175
544,1.0351516
545,1.0346929
546,1.0344096
547,1.032807
548,1.0332937
549,1.0331452
550,1.0328375
551,1.032138
552,1.0319233
553,1.0301788
554,1.0314652
555,1.0305458
556,1.0304672
557,1.0297446
558,1.0294168
559,1.0278246
560,1.0286142
561,1.0278383
562,1.0272443
563,1.0271753
564,1.0264437
565,1.0246683
566,1.0253454
567,1.0251281
568,1.0241843
569,1.023953
570,1.0232028
571,1.0224766
572,1.0220251
573,1.0214843
574,1.0209209
575,1.0209042
576,1.0202463
577,1.0198829
578,1.0190862
579,1.0182763
580,1.0177701
581,1.0165862
582,1.0161332
583,1.015056
584,1.0142502
585,1.0135574
586,1.013209
587,1.0124357
588,1.0114774
