,capacity
0,1.0692153
1,1.0728973
2,1.0741193
3,1.0744642
4,1.0752395
5,1.0751576
6,1.0750158
7,1.0750946
8,1.0752398
9,1.0752634
10,1.075305
11,1.075416
12,1.0755422
13,1.0755683
14,1.0756472
15,1.0754443
16,1.0755121
17,1.0755508
18,1.0755863
19,1.075505
20,1.0755033
21,1.0754765
22,1.0752091
23,1.0752426
24,1.0751381
25,1.0751202
26,1.0751739
27,1.0751389
28,1.0749916
29,1.0748228
30,1.0745531
31,1.074597
32,1.0742815
33,1.0742478
34,1.074149
35,1.0739799
36,1.0741137
37,1.0742053
38,1.074387
39,1.0741684
40,1.0742196
41,1.0740409
42,1.073836
43,1.0736912
44,1.0734916
45,1.0734562
46,1.0733305
47,1.0730447
48,1.0729946
49,1.0728215
50,1.0727541
51,1.0728049
52,1.0724517
53,1.0723504
54,1.0722494
55,1.0722085
56,1.071784
57,1.0714744
58,1.0716063
59,1.0714122
60,1.0713603
61,1.0713508
62,1.0711676
63,1.0708553
64,1.0708644
65,1.0707765
66,1.0707766
67,1.0705744
68,1.0703945
69,1.0701987
70,1.0699166
71,1.0698361
72,1.0697013
73,1.0695316
74,1.0695467
75,1.0694454
76,1.0691259
77,1.0689081
78,1.068754
79,1.0685441
80,1.068347
81,1.0681916
82,1.0678701
83,1.0677067
84,1.0678809
85,1.0677865
86,1.0677092
87,1.0673306
88,1.0671835
89,1.0669347
90,1.0667497
91,1.0666739
92,1.0666214
93,1.0662642
94,1.0661582
95,1.0659269
96,1.0656682
97,1.0655317
98,1.0654062
99,1.0650914
100,1.0648438
101,1.064678
102,1.0644438
103,1.0642668
104,1.0638984
105,1.0637964
106,1.0635828
107,1.0633518
108,1.0633042
109,1.0630213
110,1.0629121
111,1.062945
112,1.0629249
113,1.0624664
114,1.0622264
115,1.0620811
116,1.061704
117,1.0615333
118,1.0614371
119,1.0610799
120,1.060848
121,1.0607723
122,1.0605655
123,1.060341
124,1.0600677
125,1.059657
126,1.0593382
127,1.0592631
128,1.0591618
129,1.0590258
130,1.058683
131,1.0584877
132,1.0584191
133,1.058268
134,1.0580628
135,1.0578057
136,1.0574709
137,1.0571584
138,1.0570979
139,1.0568314
140,1.0567348
141,1.0563046
142,1.0560549
143,1.0558542
144,1.0555122
145,1.0553441
146,1.0550359
147,1.0547845
148,1.0545927
149,1.0542626
150,1.0539082
151,1.0538312
152,1.0534786
153,1.0532776
154,1.0530218
155,1.0527971
156,1.0526847
157,1.0524964
158,1.052235
159,1.0519439
160,1.0516602
161,1.0513067
162,1.0512034
163,1.0509608
164,1.0506572
165,1.0505518
166,1.0502126
167,1.0498986
168,1.0497206
169,1.0495465
170,1.0492581
171,1.0490084
172,1.0487732
173,1.0485165
174,1.0482316
175,1.0477724
176,1.0475469
177,1.0473335
178,1.0469623
179,1.0468191
180,1.046669
181,1.0463638
182,1.0462366
183,1.045985
184,1.0456084
185,1.045499
186,1.0452098
187,1.0449662
188,1.0446637
189,1.0443853
190,1.0441614
191,1.0438801
192,1.0434363
193,1.0432512
194,1.0430496
195,1.0426501
196,1.0424216
197,1.0420086
198,1.0416417
199,1.0415446
200,1.0413185
201,1.0408754
202,1.0406194
203,1.0403324
204,1.0401888
205,1.0399621
206,1.0396329
207,1.0393742
208,1.0392059
209,1.0387843
210,1.0385278
211,1.038242
212,1.0378227
213,1.0375787
214,1.0373198
215,1.0369127
216,1.03658
217,1.0363958
218,1.0361022
219,1.0359256
220,1.0357863
221,1.0353166
222,1.0344541
223,1.0345979
224,1.0340308
225,1.0340766
226,1.0337054
227,1.0335258
228,1.0331596
229,1.0326895
230,1.0327425
231,1.0325285
232,1.0319434
233,1.0316825
234,1.0312693
235,1.0312181
236,1.0304842
237,1.0306646
238,1.0300512
239,1.0296683
240,1.0290997
241,1.0292245
242,1.0290098
243,1.028664
244,1.0282645
245,1.0278274
246,0.90786719
247,1.0243342
248,1.0255208
249,1.0249144
250,1.0257076
251,1.0255886
252,1.025333
253,1.0250993
254,1.0246831
