,capacity
0,0.0
1,1.0833029
2,1.0846047
3,1.0854201
4,1.086074
5,1.0863302
6,1.086442
7,1.0867541
8,1.0869442
9,1.0871686
10,1.0872169
11,1.087332
12,1.0873116
13,1.087273
14,1.0873559
15,1.0873736
16,1.0873928
17,1.0873899
18,1.087337
19,1.087449
20,1.0874051
21,1.0873945
22,1.0874515
23,1.0874407
24,1.0875146
25,1.0875448
26,1.0875932
27,1.0876236
28,1.0875967
29,1.0875825
30,1.0875857
31,1.0875446
32,1.0875931
33,1.0876737
34,1.0876747
35,1.0876946
36,1.0876426
37,1.0875874
38,1.0875787
39,1.0875367
40,1.0874904
41,1.0873679
42,1.0873394
43,1.0873619
44,1.087366
45,1.0873665
46,1.0873616
47,1.0873033
48,1.0872591
49,1.0874337
50,1.0876352
51,1.0877703
52,1.0878062
53,1.0877342
54,1.0872959
55,1.0872681
56,1.0872542
57,1.0872645
58,1.0872059
59,1.087224
60,1.0872219
61,1.0871788
62,1.0871576
63,1.0871391
64,1.0870867
65,1.0870699
66,1.0870594
67,1.0869573
68,1.0869454
69,1.0869274
70,1.0868351
71,1.0868382
72,1.086777
73,1.0867499
74,1.086706
75,1.0866839
76,1.0866197
77,1.0865819
78,1.0865314
79,1.0865797
80,1.0865432
81,1.0865077
82,1.0864692
83,1.0863792
84,1.0862976
85,1.0862681
86,1.0862447
87,1.0862306
88,1.0862139
89,1.0861542
90,1.0860937
91,1.0861045
92,1.0860515
93,1.0860145
94,1.0859166
95,1.0858628
96,1.085856
97,1.0858395
98,1.0857989
99,1.0857353
100,1.0857539
101,1.0856363
102,1.0855831
103,1.0855793
104,1.0854777
105,1.0853467
106,1.0854101
107,1.0854499
108,1.0854751
109,1.0854232
110,1.0854576
111,1.0854344
112,1.0853233
113,1.0852926
114,1.0853653
115,1.0852827
116,1.0852861
117,1.0853314
118,1.0853425
119,1.0853049
120,1.0851821
121,1.08504
122,1.0849427
123,1.084865
124,1.0848795
125,1.0848291
126,1.0847818
127,1.0847524
128,1.0846921
129,1.0846479
130,1.0845499
131,1.0844166
132,1.0843834
133,1.0843347
134,1.084307
135,1.0842992
136,1.0843241
137,1.0843614
138,1.0843121
139,1.0841849
140,1.0840833
141,1.0840296
142,1.0840493
143,1.0840025
144,1.0839547
145,1.0839354
146,1.083887
147,1.0838993
148,1.0839301
149,1.0838801
150,1.0838728
151,1.0838333
152,1.0837635
153,1.0837103
154,1.0836502
155,1.0835675
156,1.0835513
157,1.0835098
158,1.0834874
159,1.0834626
160,1.0835692
161,1.0836805
162,1.0836792
163,1.0834917
164,1.0833282
165,1.0832403
166,1.083071
167,1.0831622
168,1.0833019
169,1.0834016
170,1.083425
171,1.0834113
172,1.0832869
173,1.083205
174,1.0830646
175,1.0828756
176,1.0828387
177,1.0828003
178,1.0827966
179,1.0827338
180,1.0826445
181,1.0825977
182,1.0825378
183,1.0824612
184,1.0824199
185,1.0824288
186,1.0824397
187,1.082543
188,1.0826628
189,1.0826499
190,1.0824929
191,1.0823219
